firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
26841,0.3563961723,0.0414210482,4.1064082926,0.0241026588,0.1574937296,1.4280146912,0.0377812995,0.0781832298,0.430926501,-0.007179487,0.044331752,0.0583305314,0.6974389518,0.0125323958,0.0583305314,8.0,0.0312823003,-0.230769231,-0.024774661,-0.412408921,0.0130232217,0.1292952314,0.1050773096,0.026552795,0.0938517453,0.6811751278,0.0,3.0751373199,-0.085567076,2.1355580889,-0.069148365,11.449807141,11.48843902,0.3867328159,0.0,0.0,1.0,0.0,0.0,0.6215264632,3.0,0.3560646592,-0.159558323,-0.2629455,-0.856947272,-0.6593772,-1.138469387,-0.612530223,-405.3035276,0.0286998734,11.123727329,-0.009161491,0.0010443592,0.001297648,-0.000641422,0.2426970068,-0.00868791,0.0,-0.004230917,-0.022335294,2.0,9.5898720981,0.2625344353,0.0,0.0263157897,0.0120318388,0.0228223201,0.4911584545,0.4410035002,2.0091225e-07,1.3775942e-07,0.5178122797,0.268129557,-3.587825097,0.061285897,-0.589118194,0.5400270009,0.2884615384615385,0.2523364485981307,0.2072072072072073,0.558139534883721,0.6144578313253013,0.5227272727272727,0.5952380952380953,0.3009708737864078,0.2641509433962263,0.4888888888888889,0.654320987654321,0.6341463414634145,0.4105263157894736,0.654320987654321,0.9420289855072465,1.4363636363636365,1.5283018867924527,1.4814814814814814,1.4363636363636365,1.4363636363636365,1.6800000000000002,1.851063829787234,1.7916666666666663,2.7222222222222223,2.9411764705882355,3.7857142857142856,3.962962962962963,3.962962962962963,3.466666666666667,2.9411764705882355,2.8285714285714287,3.060606060606061,3.6206896551724137,2.8285714285714287,2.435897435897436,3.466666666666667,3.1875,2.7222222222222223,3.32258064516129,3.1875,2.8285714285714287,2.35,2.8285714285714287,2.621621621621621,3.32258064516129,1.4363636363636365,1.4814814814814814,1.6274509803921569
48047,0.5457140809,-0.135903693,0.3978407608,0.0656034646,0.9071157839,6.5234661939,0.2388572032,-0.12332326,0.9198063328,0.1269792935,-0.120441608,0.0389505267,0.4456735175,-0.196472369,0.0389505267,8.0,0.0149875723,0.0438821268,0.1319654431,0.2533099171,-0.025109563,0.1186403585,0.0167875375,0.0794207162,-0.128071746,0.5138148649,0.0,1.5504967277,0.1485898388,0.589599322,-0.013174415,61.959614735,158.49448887,-0.045687329,0.0,0.0,1.0,1.0,0.0,2.3285009736,3.0,-0.041264809,0.312859516,0.0202550752,-0.805905261,0.1907583095,0.0687095034,-0.968616607,-34.92268655,0.0638720064,12.071810986,-0.007056127,0.0263647719,0.0701897372,0.0719540059,0.0982967907,0.0072056787,1.0,-0.011755951,0.0001221001,2.0,10.777520364,0.3502957159,0.0,0.0330578499,0.0145526557,0.0225105666,0.8320633733,1.5605188631,6.0825257e-08,7.2343289e-08,1.2193543888,1.4868251254,-0.000582389,0.0500749058,-0.028533441,1.0595330698,0.0795454545454545,0.1585365853658535,0.1728395061728396,0.2837837837837837,0.25,0.144578313253012,0.0106382978723404,0.0106382978723404,-0.0104166666666666,-0.0404040404040404,-0.0594059405940594,-0.1666666666666666,-0.1517857142857143,-0.3014705882352941,-0.0865384615384615,0.0,-0.0104166666666666,-0.0104166666666666,0.0326086956521738,-0.1203703703703703,-0.1666666666666666,-0.128440366972477,-0.1810344827586206,-0.0865384615384615,0.0326086956521738,-0.0104166666666666,0.0674157303370786,0.2337662337662338,0.0555555555555555,-0.0776699029126213,-0.5497630331753555,-0.4722222222222222,-0.3987341772151899,-0.4476744186046512,-0.4411764705882353,-0.3708609271523179,-0.2578125,-0.3115942028985508,-0.2962962962962963,-0.2338709677419355,-0.2083333333333333,-0.2578125,-0.24,-0.246031746031746,-0.1592920353982301,-0.3537414965986394,-0.3165467625899281,-0.2016806722689075
30568,1.7136066548,0.1585264409,-1.934600628,0.0484848485,1.7157456922,6.3688651218,0.0611485902,0.0112792297,0.3757909216,0.0,-0.039898923,0.0482150185,1.0569715142,-0.009031491,0.0482150185,8.0,-0.003282725,0.0819672131,0.1328739325,0.112592611,-0.02388266,0.1106318193,0.7035696818,0.0025447043,0.0687815001,0.6158882617,0.0,4.7413622902,0.1760750016,3.0715695953,0.2243889416,9.3467038716,8.5915357486,0.1496810965,0.0,0.0,1.0,0.0,0.0,0.7391046546,4.0,0.0005665034,0.211607396,0.066587843,0.6795809437,-1.47936322,0.5704169593,-6.413576298,-49.89523375,0.5281310274,8.5591265681,-0.014278979,-0.001628996,-0.003283174,-0.216237888,0.2545151431,-0.033948125,0.0,-0.062813231,0.0200929064,4.0,6.5915022495,0.1687883074,0.0,0.0769230798,0.024630195,0.0176700384,1.0161026305,1.1560899563,5.3820055e-06,3.3157895989,0.4827991632,0.233095032,0.2554336829,0.0348584925,0.5386373095,0.3853594196,0.0249999999999999,-0.0238095238095238,0.0,-0.0238095238095238,-0.108695652173913,-0.0888888888888889,-0.0888888888888889,-0.108695652173913,-0.2115384615384615,-0.0681818181818182,-0.127659574468085,-0.108695652173913,-0.1458333333333333,-0.18,-0.1632653061224489,-0.108695652173913,0.0,-0.0238095238095238,-0.0238095238095238,-0.0681818181818182,-0.108695652173913,-0.0888888888888889,-0.196078431372549,-0.127659574468085,-0.0888888888888889,-0.0238095238095238,0.0,0.0789473684210526,-0.0888888888888889,-0.3492063492063492,-0.2678571428571429,-0.0681818181818182,0.0789473684210526,-0.0238095238095238,0.0512820512820513,0.1081081081081081,-0.0238095238095238,-0.1458333333333333,-0.127659574468085,0.0512820512820513,0.3225806451612902,0.28125,0.3225806451612902,0.3225806451612902,0.2058823529411764,0.0249999999999999,0.1081081081081081,0.3666666666666667
41152,3.9601662651,-0.172774615,-19.2562512,0.0048332278,11.892342859,32.372394983,0.0468578221,0.4680936836,0.8259311335,0.0613901573,0.7855724527,0.1284704101,9.91331079,-1.885543073,0.1284704101,7.0,0.2113499193,0.4952380952,0.6125125616,0.2689223735,-0.076531505,0.0994713764,-0.044239662,0.4901478801,-0.042333479,0.5233317773,0.0,2.1140756277,-0.196292286,0.3124489373,-0.381323054,93.25287201,44.511837946,0.0420316741,0.0,0.0,1.0,1.0,0.0,1.9465950834,1.0,0.0023673959,0.6413261426,0.4746350939,2.5156012572,0.2877849628,-0.257749135,-2.182446416,-321.2615664,0.1009787408,10.21988918,0.0008472042,-0.008630958,-0.03790793,-1.506132961,0.024480936,0.0156192849,0.0,-0.091764033,-0.072751325,2.0,10.004960521,0.6156621073,0.0,0.0645161271,0.0354892387,0.0460049695,0.6833410813,1.7791486665,4.2927533e-07,4.5715929e-08,1.194478683,1.4267793241,-0.399116787,0.0739406831,-0.198590714,0.6320951071,0.1481481481481481,-0.03125,0.1071428571428572,0.24,0.3478260869565217,0.2916666666666667,0.0,-0.03125,-0.1621621621621621,-0.088235294117647,-0.2249999999999999,-0.3673469387755101,-0.38,-0.5079365079365079,-0.5373134328358209,-0.3921568627450981,-0.2249999999999999,-0.3404255319148936,-0.3921568627450981,-0.2439024390243902,-0.3404255319148936,-0.38,-0.2954545454545454,-0.2954545454545454,-0.3404255319148936,-0.3111111111111111,-0.1842105263157895,-0.3111111111111111,-0.5079365079365079,-0.3404255319148936,-0.3404255319148936,-0.4150943396226415,-0.3541666666666666,-0.5507246376811594,-0.5373134328358209,-0.4833333333333333,-0.4745762711864406,-0.4918032786885246,-0.4561403508771929,-0.4464285714285714,-0.2051282051282051,-0.2249999999999999,0.1071428571428572,0.0,0.1071428571428572,-0.2790697674418605,-0.3404255319148936,-0.3260869565217391
31026,3.4983432543,0.228718881,-6.879641312,0.0595842008,5.5532944316,17.177843591,0.0898023009,0.2089482094,0.945232948,0.0,0.4041758111,0.0853864375,3.0871794872,-0.477377357,0.0853864375,8.0,0.0203111924,-0.028607756,0.1596275357,0.0013379634,-0.010376079,0.0950686062,0.3137200661,0.3032239872,-0.009629433,0.5371932307,0.0,2.3968023256,-0.032914943,0.8317917548,-0.076412587,26.397620764,47.426813472,0.1390506267,0.0,0.0,1.0,0.0,0.0,1.9156594501,1.0,0.0001865424,0.0779020592,-0.049210757,2.0537782464,-0.998504545,-0.625566716,-0.7742807,-335.8266888,0.1009787408,8.82115146,0.0023355603,-0.003650206,-0.009517335,0.1373432069,0.0961440553,-0.006702847,0.0,0.0290161705,-0.013513514,2.0,7.2262090101,0.3713163065,0.0,0.0599999987,0.0238110794,0.0195612691,1.2085228157,1.586432492,3.8057298e-06,9.9473685383,0.5681604701,0.3228063198,-0.081642032,0.0445940609,0.4912423922,0.6320951071,-0.0972222222222222,-0.0714285714285714,0.0833333333333332,0.0833333333333332,0.0655737704918033,-0.0298507462686566,-0.0714285714285714,-0.1875,-0.2696629213483146,-0.2441860465116279,-0.3229166666666666,-0.3981481481481481,-0.3010752688172042,-0.3010752688172042,-0.2168674698795181,-0.0298507462686566,0.0,0.0,-0.0972222222222222,-0.1333333333333333,-0.1666666666666666,-0.0972222222222222,-0.1558441558441559,-0.0714285714285714,-0.0579710144927536,-0.0714285714285714,-0.0845070422535211,-0.0714285714285714,-0.1333333333333333,-0.1558441558441559,-0.1095890410958904,-0.1216216216216216,-0.1216216216216216,-0.1447368421052631,-0.1333333333333333,-0.0845070422535211,-0.1447368421052631,0.015625,0.0,0.0833333333333332,0.1607142857142858,0.1818181818181818,0.1818181818181818,0.1016949152542372,0.0833333333333332,0.0655737704918033,0.0833333333333332,0.0317460317460318
19828,3.5497525185,0.3554358333,-1.881267529,0.0253751856,7.5935139529,11.958749599,0.0066914115,0.2024002376,0.285160907,0.1412542813,0.248944688,0.0535562385,1.2101755527,-0.107047684,0.0535562385,8.0,-0.003794616,0.0877192982,0.0827018357,0.0112900502,-0.01008779,0.1127636679,0.012340177,0.0257966135,0.1587303732,0.6262439554,0.0,2.8330379095,0.0580925831,2.5354222654,0.1196776309,3.0621886328,7.9207358868,0.152538781,0.0,0.0,1.0,1.0,0.0,0.7423452153,3.0,0.0206764257,-0.09624566,0.0160501242,2.3476042424,-0.427251987,0.9281921412,0.0151112246,-62.95765447,0.111773039,10.303940119,-0.017506132,-0.007839882,-0.027205597,0.056391923,0.2356074393,0.0073991326,0.0,-0.209754953,0.0018115938,0.0,9.4217351763,0.3008710218,0.0,0.0416666679,0.0244952271,0.052294033,0.6751368165,0.9241706533,3.764319e-07,8.0984201e-08,1.0183092083,1.0369536438,0.0805167773,0.0594859033,-0.040357138,0.8135050207,-0.0476190476190476,0.0,0.0,0.0,-0.0476190476190476,-0.1304347826086956,-0.1666666666666666,-0.1304347826086956,-0.1304347826086956,0.0,-0.1666666666666666,-0.2307692307692307,-0.3333333333333333,-0.3548387096774194,-0.3939393939393939,-0.375,-0.2857142857142857,-0.375,-0.375,-0.4594594594594594,-0.3103448275862068,-0.0909090909090909,-0.0476190476190476,-0.0909090909090909,0.0,-0.0476190476190476,0.1111111111111111,0.0526315789473683,-0.1999999999999999,-0.3333333333333333,-0.1666666666666666,-0.0909090909090909,-0.0909090909090909,-0.1304347826086956,-0.1999999999999999,-0.1666666666666666,-0.2307692307692307,-0.1666666666666666,0.0,-0.0476190476190476,-0.0909090909090909,-0.1666666666666666,-0.0909090909090909,-0.1304347826086956,-0.0476190476190476,-0.2857142857142857,-0.2592592592592593,-0.2307692307692307
59862,0.7377738011,-0.188180391,-2.280727666,0.0,1.3360877918,2.1427405984,-0.090312191,-0.0668556,0.4376914333,0.1487522107,-0.102284515,-0.15738128,-1.796569084,0.1498986815,0.15738128,6.0,-0.090386021,-0.075,0.0320342735,-0.093404776,-0.101249288,0.2167604898,0.3279836207,-0.079833591,0.0049708441,0.624767298,0.0,2.0725354579,-0.314174449,1.2884345999,-0.221317211,8.7992074928,2.8026940817,-0.086851733,0.0,1.0,1.0,0.0,0.0,1.1174839881,2.0,0.0445205108,0.0442515098,-0.114910794,0.2291873403,-1.275331559,-0.877453588,70.048445254,-153.7035924,0.0385211925,10.723427063,-0.003172429,-0.054365249,-0.150245079,-0.132409043,0.0824616069,0.0423270127,0.0,-0.03613045,-0.085057475,1.0,11.264079416,1.4041076407,0.0,0.0333333351,0.0122231303,0.0139337162,0.8391383526,5.1330191351,5.1224806e-08,2.4695439e-08,1.2726758157,1.6197037319,-0.394360444,0.0947130783,0.4126684739,0.4773635691,-0.1481481481481481,-0.2459016393442623,-0.2459016393442623,-0.2698412698412699,-0.3428571428571428,-0.4102564102564102,-0.4651162790697675,-0.2203389830508474,-0.2203389830508474,-0.2068965517241379,-0.5490196078431373,-0.5818181818181818,-0.632,-0.5892857142857143,-0.5964912280701755,-0.5576923076923077,-0.603448275862069,-0.5929203539823009,-0.6783216783216783,-0.6714285714285715,-0.7540106951871658,-0.7722772277227723,-0.7850467289719626,-0.8,-0.7722772277227723,-0.7526881720430108,-0.6933333333333334,-0.7616580310880829,-0.8067226890756303,-0.8083333333333333,-0.8491803278688524,-0.8792650918635171,-0.8593272171253823,-0.8693181818181819,-0.8643067846607669,-0.8435374149659864,-0.8385964912280701,-0.8424657534246576,-0.8647058823529412,-0.8798955613577023,-0.8461538461538461,-0.847682119205298,-0.8622754491017964,-0.8588957055214724,-0.7937219730941704,-0.8614457831325302,-0.8802083333333334,-0.8302583025830258
59707,1.2564333703,0.0092648237,-3.445727262,0.0,0.9468726886,1.9588495439,-0.025408967,0.166555809,0.5562456388,0.0228984171,0.4315676053,0.1730215055,28.792207792,-0.344620624,0.1730215055,8.0,0.0446044141,0.2927901524,0.2833425875,-0.079470604,-0.069524367,0.3612325603,0.1060937134,0.201990133,0.0242664632,0.4937780341,0.0,2.7379377768,-0.505036301,1.8051833535,-0.588620675,9.7035609328,3.8392238288,0.2767073545,0.0,0.0,1.0,1.0,0.0,0.801324025,2.0,-0.099063765,-0.119516606,0.2226005718,0.7456077111,-0.405890164,4.0341311958,-0.198422467,109.09257688,0.0429809093,13.077119119,-0.015969231,0.0057483063,0.0101309604,0.0760177823,0.0916519458,-0.084604214,1.0,-0.039081762,0.0368492613,4.0,13.775806038,2.1515620837,0.0,0.1166666672,0.0388827701,0.0439394694,0.5340327598,7.6149032485,5.4981706e-09,1.1082397e-08,1.9633896764,3.8548990214,-0.00773498,0.0682423033,0.8914529949,0.7506707271,0.0721649484536082,0.0,-0.2238805970149253,-0.4378378378378378,-0.5377777777777778,-0.7450980392156863,-0.7463414634146341,-0.7333333333333334,-0.7305699481865284,-0.7219251336898396,-0.7181571815718157,-0.7564402810304449,-0.7739130434782608,-0.8015267175572519,-0.7860082304526749,-0.7625570776255708,-0.731958762886598,-0.867515923566879,-0.8909853249475891,-0.8857142857142857,-0.847953216374269,-0.8429003021148036,-0.8260869565217391,-0.8037735849056604,-0.748792270531401,-0.7481840193704601,-0.7412935323383085,-0.8686868686868687,-0.8891257995735607,-0.883538633818589,-0.875,-0.8663239074550129,-0.838258164852255,-0.84992784992785,-0.84,-0.8209982788296042,-0.8213058419243986,-0.8283828382838284,-0.8278145695364238,-0.8375,-0.8119349005424955,-0.8129496402877698,-0.8129496402877698,-0.7846790890269151,-0.7450980392156863,-0.7984496124031008,-0.8074074074074074,-0.7842323651452282
22699,1.8173351787,0.1169691247,-17.83960038,0.0443662609,4.3347259769,10.17910776,0.043872459,0.0412736623,0.4237531459,0.0617746831,0.0767975169,0.0475963806,2.4547163552,-0.170156899,0.0475963806,7.0,0.0150906986,-0.078947368,0.098485208,0.0717647955,0.03781121,0.0907344204,-0.016652838,0.0633657949,-0.034364261,0.5483526176,0.0,2.0677086003,-0.054433718,1.231205279,-0.081916761,61.906623663,5.5668840723,0.0724042807,0.0,0.0,0.0,1.0,0.0,1.1683161512,3.0,-0.007424943,-0.01370687,-0.049586082,0.675442065,-0.058336884,-3.589455718,-0.165241536,1.3214480996,0.1143814836,11.142622364,-0.002838937,-0.002411638,-0.008029975,-0.483866933,0.0276039254,-0.015038514,0.0,-0.063323328,0.0172316376,3.0,9.6815932206,0.2835578002,0.0,0.0574712642,0.0197790147,0.0227934854,0.7070848703,0.9334287728,2.1729161e-07,6.604361e-08,0.8353030245,0.6977311427,-0.294519156,0.0478978227,0.7716021104,0.4693467045,-0.0588235294117647,-0.2195121951219512,-0.2289156626506023,-0.2195121951219512,-0.2195121951219512,-0.2727272727272727,-0.2967032967032966,-0.3333333333333333,-0.3846153846153846,-0.3962264150943396,-0.4018691588785047,-0.3786407766990292,-0.3535353535353535,-0.36,-0.3904761904761904,-0.4234234234234234,-0.3333333333333333,-0.3725490196078431,-0.3043478260869565,-0.3402061855670103,-0.36,-0.3333333333333333,-0.3118279569892472,-0.3725490196078431,-0.2470588235294117,-0.264367816091954,-0.2727272727272727,-0.1999999999999999,-0.36,-0.4181818181818182,-0.4234234234234234,-0.4434782608695652,-0.4234234234234234,-0.518796992481203,-0.5151515151515151,-0.4920634920634921,-0.4710743801652892,-0.4754098360655737,-0.4576271186440678,-0.4960629921259842,-0.4796747967479674,-0.4666666666666667,-0.4074074074074074,-0.4074074074074074,-0.4128440366972477,-0.5114503816793894,-0.5460992907801419,-0.5294117647058824
49154,0.8603678671,0.1150697987,-26.0797471,0.0364233789,0.9829536355,3.5659661689,0.1290628992,0.1855646234,0.6080753218,1.0105545317,0.2512898741,0.1297634745,1.9161065831,-0.1054162,0.1297634745,8.0,0.0506423975,0.0,0.225435945,0.0299936942,0.003982425,0.0818796573,0.1751841223,0.1600778199,0.11858469,0.5748851457,0.0,1.5650534011,0.0418672685,0.8288255979,0.0545738529,173.97015346,7.4310318389,0.2053298729,0.0,0.0,1.0,0.0,0.0,1.1771426106,4.0,0.0090016888,0.1104745084,-0.020603001,-0.584197141,-0.189861128,-0.185834834,-0.402319544,1046.0256617,0.1009787408,14.876161427,0.0029918602,0.010121878,0.0218714878,0.0844701819,0.0212397848,0.0087077194,1.0,0.0048402067,0.1078442968,4.0,14.535475287,0.6187238277,0.0,0.0324074067,0.0180762997,0.0224212867,0.6776419882,1.7348711222,2.9690427e-09,4.5796298e-08,0.7418097963,0.5502817739,-0.196309267,0.039824822,-0.015668148,0.6320951071,-0.0434782608695651,0.0476190476190476,0.0214285714285713,0.0631970260223049,0.1721311475409837,0.2380952380952381,0.1916666666666666,-0.3410138248847926,-0.3700440528634361,-0.3470319634703196,-0.3410138248847926,-0.3644444444444444,-0.3348837209302325,-0.4103092783505154,-0.3914893617021276,-0.3686534216335541,-0.2311827956989247,-0.2121212121212121,-0.1828571428571428,-0.1686046511627906,-0.1588235294117647,-0.2777777777777778,-0.285,-0.272264631043257,-0.192090395480226,-0.1851851851851852,-0.0684039087947883,-0.1062499999999999,-0.1686046511627906,-0.2185792349726776,-0.1563421828908554,-0.1828571428571428,-0.1226993865030674,-0.1686046511627906,-0.2011173184357542,-0.0891719745222929,-0.10062893081761,-0.10062893081761,-0.1118012422360248,-0.0592105263157894,-0.0272108843537415,-0.0684039087947883,0.04,0.0106007067137809,-0.0205479452054794,-0.0862619808306709,-0.1118012422360248,-0.0561056105610561
19350,1.0913033669,0.1118192302,-40.20867979,0.0592767464,1.4373052839,2.4265384193,0.0262347201,0.0925449224,0.2610507353,0.0799206552,0.0560096206,0.0437019608,0.9477358024,0.0058441423,0.0437019608,7.0,-0.000995748,-0.0029817,-0.004224276,-0.099032851,0.0692648946,0.1316637057,0.1129818635,0.0667513197,0.14409658,0.5668965763,0.0,1.57536868,-0.006304236,1.1969598677,0.0171902874,79.850859832,2.0246543833,0.1389576639,0.0,0.0,1.0,1.0,0.0,0.5207933999,4.0,0.1117301683,-0.083713148,-0.042892494,0.5827169061,-0.757604534,-0.632291085,69.904390715,2033.9386504,0.0385211925,14.667077632,-0.00734087,0.000665646,0.0017158685,-0.209398636,0.0049379346,-0.024740542,1.0,-0.040672654,0.0003702519,4.0,14.214604161,0.5863658526,0.0,0.0526315793,0.0201206346,0.0215161243,0.5903658975,1.2063655409,4.1384842e-09,5.5947152e-08,0.9772583356,0.9550338546,0.0410851035,0.0356157595,0.5261610433,0.4773635691,-0.0849999999999999,-0.0985221674876847,-0.2310924369747898,-0.2650602409638554,-0.2906976744186046,-0.3487544483985765,-0.3556338028169014,-0.4039087947882736,-0.3120300751879699,-0.3817567567567568,-0.3838383838383838,-0.3980263157894737,-0.4171974522292994,-0.4633431085043988,-0.4845070422535211,-0.5040650406504066,-0.4859550561797753,-0.4585798816568047,-0.5234375,-0.5283505154639175,-0.4420731707317072,-0.4316770186335403,-0.3601398601398601,-0.3838383838383838,-0.3015267175572519,-0.2620967741935484,-0.2245762711864406,-0.2766798418972331,-0.3041825095057034,-0.3754266211604096,-0.4153354632587859,-0.3817567567567568,-0.3711340206185567,-0.4171974522292994,-0.4316770186335403,-0.3859060402684564,-0.4115755627009646,-0.3197026022304833,-0.3171641791044776,-0.3464285714285714,-0.3321167883211678,-0.3689655172413792,-0.3393501805054152,-0.3015267175572519,-0.2591093117408907,-0.3417266187050359,-0.309433962264151,-0.3068181818181817
57883,1.2167741614,0.2153516921,-4.294300791,0.0,2.6759220351,3.36231433,0.1109424636,0.379673597,0.3109740952,0.0048465267,0.465111555,0.1343693207,2.0946592649,-0.235736725,0.1343693207,8.0,0.0899909131,0.2085,0.5106637156,0.7711809918,0.3199030686,0.1598304828,0.354653075,0.4527416975,0.2228482651,0.5541252581,0.0,2.260491583,0.3063121582,1.4240891488,0.082784396,14.025105322,4.4573598929,0.2310241902,0.0,0.0,1.0,1.0,0.0,0.7031382703,5.0,1.4576542569,0.0254057432,0.2464751666,0.3799560504,0.0825049948,-0.300701392,-5.264372944,-148.5015809,0.066766372,10.657723953,-0.002176994,0.0203272856,0.0651746232,0.1317916079,0.0615859535,-0.008875075,3.0,0.0230233384,-0.026742263,5.0,11.498153139,1.3081861958,0.0,0.0918367356,0.0379300657,0.0437043928,0.5235735578,2.0522163687,1.7856948e-07,3.224892e-08,2.5054916253,6.2774882845,-0.027551428,0.0987653378,0.4606070412,-0.227806468,-0.063063063063063,-0.3020134228187919,-0.3953488372093023,-0.3459119496855346,-0.4720812182741116,-0.5458515283842795,-0.6060606060606061,-0.5984555984555985,-0.5684647302904564,-0.4720812182741116,-0.5162790697674419,-0.5497835497835497,-0.5162790697674419,-0.59375,-0.5702479338842975,-0.5574468085106383,-0.511737089201878,-0.4720812182741116,-0.5648535564853556,-0.5873015873015873,-0.5478260869565217,-0.48,-0.4347826086956522,-0.2777777777777778,-0.1999999999999999,0.0947368421052632,0.1685393258426966,0.368421052631579,-0.0714285714285714,0.0,0.3333333333333332,0.368421052631579,1.2608695652173911,1.1224489795918369,1.4761904761904765,1.8888888888888888,1.4761904761904765,0.9622641509433962,1.0,1.6666666666666663,2.25,1.8888888888888888,3.5217391304347823,3.5217391304347823,3.727272727272728,1.8888888888888888,1.8888888888888888,2.3548387096774195
49429,1.7266420579,0.2420899185,-7.081430244,0.0178079551,3.3881421394,9.0893232406,0.1564752822,0.1339155318,0.7340942133,0.0,0.1265291371,0.0728177763,1.4494741374,-0.108813157,0.0728177763,8.0,0.0441133531,0.1208267091,0.296803071,-0.744604914,0.1334613039,0.0916578946,0.0611200106,0.1523012663,0.1492864222,0.5533999808,0.0,1.9505216763,-0.188413047,0.7142981648,-0.230128831,29.855137673,17.032114059,0.1474633565,0.0,0.0,1.0,0.0,0.0,1.9377799802,5.0,0.0195686662,0.2417002908,0.1002237077,0.28207705,0.2214344044,-1.09836823,-0.405716501,-272.928568,0.1009787408,11.896533437,0.0011100804,0.006719276,0.0215665554,0.2888011831,0.0189812288,-0.00442113,1.0,0.0045657724,0.062943263,6.0,9.5167215219,0.0333212385,0.0,0.0270935968,0.009555106,0.0062563443,0.8329932694,0.2425798155,2.8865727e-07,1.1052635838,0.4871216418,0.2372874939,-0.566909873,0.0466878371,-0.151607761,0.6320951071,0.0808823529411764,0.024390243902439,0.2199170124481329,0.4066985645933014,0.6065573770491803,0.6065573770491803,0.53125,0.5891891891891892,0.6153846153846154,0.651685393258427,0.6153846153846154,0.8726114649681529,0.6704545454545454,0.860759493670886,1.2790697674418603,1.4098360655737705,1.854368932038835,1.6972477064220182,1.6972477064220182,1.625,1.5789473684210529,1.296875,1.5344827586206895,1.4098360655737705,1.4500000000000002,1.4500000000000002,1.8823529411764703,1.7735849056603774,1.4705882352941178,1.4705882352941178,1.5344827586206895,1.5128205128205128,1.4915254237288136,1.370967741935484,1.4705882352941178,1.4915254237288136,1.4297520661157024,1.2442748091603053,1.1940298507462686,1.1,1.1459854014598538,1.0416666666666663,1.2615384615384615,1.4098360655737705,1.3333333333333337,1.0704225352112675,1.1,1.1777777777777776
44943,0.5637742539,-0.170983946,-2.945473251,0.0,0.7280606717,2.4264749335,-0.092226614,0.0800395257,0.3468379447,0.0,0.5794871795,0.0513064133,0.3732718894,-0.234807446,0.0513064133,8.0,0.017418844,-0.575376884,0.1807898773,-0.031749974,-0.108488452,0.0848656294,-0.481688429,0.0273386034,-0.233118971,0.6190936261,0.0,1.3642347778,-0.333122052,0.7696105321,-0.303594771,25.345679012,5.3978965819,-0.247846256,0.0,0.0,0.0,0.0,0.0,0.4356913183,2.0,-0.03297481,0.3295794343,-0.694874485,-54.94192862,2.752367545,-0.115111081,3.5586677208,-195.1892962,0.0459337256,8.7371717394,0.0291428918,0.0626187037,0.1520777805,-0.046226074,0.0838095238,-0.175234433,2.0,0.1624015711,0.2549345307,1.0,8.2330050082,0.6141206212,0.0,0.0769230798,0.0397499169,0.0485945676,0.6143236118,1.0548053559,2.5627922e-06,6.1369681e-08,1.1287232608,1.2740161995,0.6026421827,0.1105732916,0.7111801112,0.6935984991,-0.1818181818181817,-0.1818181818181817,-0.1818181818181817,-0.1818181818181817,-0.25,-0.25,-0.25,-0.25,-0.3076923076923077,-0.25,-0.4,-0.5909090909090908,-0.55,-0.5714285714285714,-0.4705882352941176,-0.4705882352941176,-0.4705882352941176,-0.55,-0.3076923076923077,-0.3571428571428571,-0.3571428571428571,-0.3076923076923077,-0.4,-0.1818181818181817,-0.0999999999999999,-0.1818181818181817,-0.1818181818181817,-0.25,-0.4375,-0.4705882352941176,-0.0999999999999999,0.0,0.0,-0.1818181818181817,-0.25,-0.3076923076923077,-0.3076923076923077,-0.4,0.0,-0.1818181818181817,-0.25,-0.1818181818181817,0.0,0.0,-0.0999999999999999,-0.4705882352941176,-0.5,-0.0999999999999999
