Firm Name,Momentum_1,Long Short
0QWS.L^K19,-0.995,1
7DIG.L^C23,-0.8311111111111111,1
JOG.L,-0.6919642857142857,1
INDV.L,-0.6114796944109369,1
8PG.L^E19,-0.5609756097560976,1
SAGA.L,-0.4626253418413856,1
N4P.L,-0.4296296296296296,1
PTSG.L^H19,-0.4176706827309236,1
RHL.L^G19,-0.4166666666666666,1
LXB.L^E19,-0.375796178343949,1
VELA.L,-0.3571428571428572,1
ALTNA.L,-0.3565217391304347,1
SRB.L,-0.3417721518987342,1
PTCM.L^I19,-0.3157894736842105,1
PLUSP.L,-0.3032139093782932,1
URU.L,-0.3,1
AFN.L,-0.295774647887324,1
KWG.L,-0.2908653846153847,1
TRMR.L,-0.285,1
SVE.L,-0.2830188679245283,1
CLCO.L,-0.2758620689655172,1
ACAA.L^I19,-0.2751024590163934,1
PANR.L,-0.2674315975286848,1
C1Y.L,-0.26,1
WAND.L,-0.2589820359281437,1
VP.L,-0.2565853658536585,1
0MU8.L^G21,-0.25,1
HNG.L,-0.25,1
MORT.L^H19,-0.2413793103448276,1
GLR.L,-0.2406015037593984,1
OXFT.L^G22,-0.24,1
VALX.L,-0.2342342342342342,1
AGMA.L^C23,-0.2307692307692307,1
SYNS.L,-0.2244897959183673,1
ACPA.L,-0.21875,1
IES.L,-0.216867469879518,1
ZIOC.L,-0.2143727161997565,1
RDI.L^E21,-0.2142857142857143,1
TNT.L,-0.2142857142857143,1
XLM.L,-0.2113821138211381,1
B4S.L^E20,-0.2070780640752155,1
WEBH.L,-0.205128205128205,1
PDG.L,-0.204225352112676,1
SGNS.L^F23,-0.2035928143712574,1
TAST.L,-0.2032004684601754,1
CBUY.L^B20,-0.2031250000000001,1
HUMR.L,-0.2028985507246377,1
LOGP.L,-0.202247191011236,1
TRIN.L,-0.1982758620689655,1
EAAS.L,-0.1923076923076923,1
SAFI.L^L19,-0.1908713692946058,1
AAAA.L^C21,-0.189071038251366,1
NMCN.L^J21,-0.1875,1
RM2.L^A20,-0.1851851851851852,1
HAOG.L^B20,-0.1836734693877552,1
EGRE.L,-0.1799999999999999,1
OLEE.L^L19,-0.1794871794871795,1
MACT.L,-0.1794871794871794,1
CNGC.L,-0.1790281329923274,1
RUR.L,-0.1764705882352941,1
AFEN.L,-0.1750972762645913,1
B90.L,-0.1739130434782608,1
ROD.L,-0.1729222520107238,1
BBSN.L,-0.1720430107526882,1
CAPX.L,-0.1666666666666667,1
EXIL.L^L20,-0.165991902834008,1
INTUP.L^G20,-0.159687068568799,1
0GKF.L^B21,-0.1592920353982301,1
ODX.L,-0.1555555555555554,1
BANKI.L,-0.1551724137931034,1
PGRP.L^I22,-0.1544502617801049,1
SAVES.L,-0.1544401544401544,1
GFRD.L,-0.1539044730856709,1
PLAZ.L,-0.1538461538461538,1
SXX.L^C20,-0.153301784361703,1
EEEE.L,-0.1527777777777779,1
AFRNA.L,-0.1473684210526316,1
VOR.L^D20,-0.1470588235294118,1
CPPG.L,-0.1439688715953307,1
TERNT.L,-0.1395348837209302,1
FXPO.L,-0.1394376899696049,1
BONB.L^H19,-0.1388888888888888,1
BMNB.L,-0.1386861313868613,1
RMM.L^D23,-0.1384615384615384,1
CTEA.L,-0.1379310344827585,1
HARL.L,-0.1369047619047619,1
GMS.L,-0.1334488734835356,1
JWNG.L,-0.1333333333333333,1
KAPE.L^E23,-0.1325966850828729,1
SGC.L^F22,-0.1325536062378167,1
BRH.L,-0.1315789473684211,1
FRES.L,-0.1314444960520204,1
DKLD.L,-0.1304347826086956,1
QBTQ.L,-0.1290322580645161,1
SNXS.L,-0.127906976744186,1
OPG.L,-0.1264367816091953,1
ECRE.L,-0.1250000000000001,1
OXF2.L,-0.125,1
UKR.L,-0.125,1
MWG.L^L20,-0.1229508196721311,1
LEK.L^E22,-0.1191709844559585,1
NXQ.L,-0.1182432432432432,1
CERP.L^H20,-0.1181102362204724,1
CASPC.L,-0.117117117117117,1
YGEN.L,-0.1165048543689319,1
ORR.L,-0.1159420289855072,1
AMPH.L^A20,-0.1151515151515151,1
JNEO.L,-0.1147540983606556,1
LND.L,-0.1142857142857143,1
PCIPP.L,-0.1136363636363636,1
AEGR.L,-0.1130434782608694,1
GGPL.L,-0.1129476584022037,1
ECHOE.L,-0.1127819548872181,1
HOCM.L,-0.1122840690978889,1
CAL.L,-0.1115311909262759,1
