Firm Name,Momentum_1,Long Short
APP.L^K99,-0.625,1
ORE.L^I00,-0.5,1
SFC.L^L97,-0.4912280701754387,1
BUR.L^C97,-0.4526315789473684,1
FNTI.L^A94,-0.4285714285714286,1
RGP.L,-0.3999999999999999,1
HST.L^G04,-0.3593749935831263,1
CSRT.L^C20,-0.3581780538302277,1
SHC.L^I03,-0.3517241379310345,1
CIG.L^I95,-0.3333333333333333,1
RWI.L,-0.2993197278911563,1
DINT.L^I12,-0.2931937166206724,1
BPP.L^H09,-0.2556634304207119,1
AIM.L^H04,-0.254054054054054,1
ARAN.L^A96,-0.253731343283582,1
BOL.L^J95,-0.2424242688436346,1
SIG.L^C16,-0.2416666666666667,1
BLKA.L^B10,-0.2368421052631578,1
BLAG.L^H00,-0.2317073170731707,1
TTY.L^K01,-0.2299999999999999,1
DCS.L^G06,-0.2291666642820445,1
RDS.L^K98,-0.2285714285714285,1
ASBE.L,-0.2142857142857143,1
FNAT.L^J95,-0.2138728323699421,1
DGO.L^I15,-0.1999999961768978,1
BIBY.L^F97,-0.1951219512195121,1
CLTN.L^F94,-0.1911764705882352,1
OCG.L^J97,-0.1904761904761904,1
DLP.L^I00,-0.1864406779661016,1
CSE.L^B99,-0.1842105263157895,1
BND.L^K99,-0.183673469387755,1
SIXH.L,-0.1818181818181817,1
BAB.L,-0.1811594202898552,1
ALO.L^C00,-0.1702127659574468,1
HZLE.L^B01,-0.1693121693121693,1
PSI.L^J99,-0.1653116531165311,1
PWH.L^L96,-0.16,1
SDD.L^K05,-0.159090909090909,1
EUP.L^H04,-0.1538461538461538,1
BCST.L^I05,-0.1538461538461538,1
UAI.L^L21,-0.151898735009501,1
HOG.L^L98,-0.1511627906976743,1
BWL.L^J97,-0.15,1
ECORE.L,-0.1475409836065574,1
MYH.L^B00,-0.1454545367813352,1
UTC.L^G96,-0.1428571428571429,1
BLOC.L^G00,-0.1428571428571429,1
CPL.L^A97,-0.1428571428571428,1
WOXC.L,-0.138888888888889,1
AUK.L,-0.1363636363636362,1
HLAS.L^I99,-0.1363636196660408,1
SAFL.L^E19,-0.1351351121301974,1
BTX.L^J01,-0.1347517730496453,1
BNX.L^L95,-0.1344827586206897,1
MYP.L^A97,-0.1333333333333333,1
KWIK.L^F98,-0.1310452418096723,1
LSC.L,-0.1304347826086956,1
BCL.L^J99,-0.1296296296296295,1
FISN.L^L95,-0.1289308176100628,1
SMET.L^G00,-0.1258832361550831,1
TND.L,-0.1250000000000001,1
RGE.L^C03,-0.125,1
WPC.L^I95,-0.125,1
MYW.L^E05,-0.1244979919678714,1
EUC.L^K06,-0.1234567901234566,1
HKIN.L^J99,-0.1227272727272725,1
SRA.L^H99,-0.1217391304347825,1
EBF.L^H02,-0.12,1
ESGN.L^H04,-0.1190476183143547,1
LCKR.L^A02,-0.1190475880952472,1
INST.L^L09,-0.1176470601135649,1
GEIN.L^J00,-0.1176470588235294,1
SLA.L^L99,-0.1176470588235294,1
TML.L^H97,-0.1176470588235294,1
GRN.L^F00,-0.1162790697674418,1
TET.L,-0.1153846153846154,1
LIG.L^I99,-0.1151515151515151,1
MEN.L^F04,-0.1111111125281802,1
SGP.L^I07,-0.111111111469804,1
FNLY.L^I00,-0.1111111111111111,1
NORP.L^H08,-0.1111111111111111,1
GOAL.L^C96,-0.1111111111111111,1
SLD.L^E01,-0.1081081081081081,1
LEP.L^L95,-0.1081081081081081,1
LSH.L^F00,-0.1071428571428572,1
FII.L^J14,-0.1055718475073312,1
REC.L^H02,-0.1052632611373675,1
CDB.L^C04,-0.1027397260273972,1
FCD.L^I07,-0.1022727241845518,1
PECO.L^E16,-0.1015625,1
TIE.L^G99,-0.1012658227848101,1
CWK.L,-0.1006289308176101,1
ALV.L^I04,-0.0999999999999999,1
IMED.L^E11,-0.0999999999999999,1
FCCN.L^K21,-0.0999999999999999,1
FSH.L^G02,-0.0999999999999999,0
CSLT.L^B13,-0.099236633400824,0
LMBT.L^J14,-0.0985915492957746,0
COSG.L,-0.0983606557377048,0
SGP.L^G95,-0.097560975609756,0
FLJ.L^K01,-0.0975,0
CHS.L^B11,-0.0964912079533043,0
HWY.L^J99,-0.0958904109589041,0
CDP.L^F97,-0.0957446808510638,0
UES.L^J98,-0.0952380952380952,0
TFW.L,-0.0945945945945947,0
KWFT.L^H99,-0.0942857142857143,0
FWRD.L^C00,-0.09375,0
HKSN.L^J00,-0.0935672514619883,0
NWS.L^I96,-0.0921501706484642,0
SPX.L,-0.092140921409214,0
MOSB.L^F20,-0.0912698412698412,0
ERA.L^H01,-0.0909090909090909,0
INOC.L^I96,-0.0909090909090909,0
MCTY.L^L06,-0.0909090909090908,0
BRPI.L^H16,-0.0907127429805615,0
VLX.L,-0.0898876404494383,0
ROPO.L^G97,-0.0895522394185787,0
TXH.L^J20,-0.08955223880597,0
PTTD.L,-0.0892857142857141,0
BYW.L^G99,-0.0887573964497041,0
SCK.L^E02,-0.088235294117647,0
RTN.L,-0.087912087912088,0
SFG.L^I99,-0.087719298245614,0
TTLS.L^G10,-0.0869565217391304,0
VP.L,-0.0860215053763441,0
HBR.L,-0.0857142857142856,0
GDYOa.L^D04,-0.0847457627118644,0
JGD.L^A99,-0.0846153846153846,0
SVY.L^K00,-0.0844444444444445,0
NFF.L^G01,-0.0833333333333333,0
WMY.L^I05,-0.0833333333333333,0
