Firm Name,Momentum_1,Long Short
NVM.L^G03,-0.6666666666666667,1
SUF.L^E03,-0.5928571428571429,1
ARM.L^I16,-0.5524752475247525,1
SPT.L,-0.5445945945945946,1
IVS.L^L09,-0.5333333197385643,1
BULM.L^G03,-0.527363184079602,1
BRW.L^I22,-0.5192307692307692,1
APCL.L^K19,-0.5116279069767442,1
AFLK.L^B03,-0.5,1
HLR.L^H03,-0.5,1
ADL.L^I06,-0.4827586206896551,1
BRAM.L^B17,-0.4756756756756756,1
SOF.L^L05,-0.4653937947494033,1
BZT.L,-0.4642857142857142,1
MEM.L^J05,-0.4347826086956522,1
OPSS.L^L15,-0.4102564102564102,1
REF.L^H09,-0.375,1
BCTL.L^L09,-0.3589743589743589,1
NWMS.L,-0.3571428571428571,1
WSPG.L^H12,-0.3512195121951219,1
QLC.L^G09,-0.3435897435897436,1
CIU.L^J17,-0.3333333333333333,1
ULT.L^G15,-0.3333333333333333,1
CRPL.L,-0.3333333333333333,1
0504q.L^D05,-0.3333333333333332,1
SCPA.L^D21,-0.3205128205128205,1
GHT.L,-0.319371727748691,1
GFRD.L,-0.3153846153846155,1
WCW.L,-0.3121951219512195,1
IREV.L^H03,-0.3076923076923077,1
HST.L^G04,-0.3076923076923077,1
CFE.L^L09,-0.307692305835568,1
JUM.L^I03,-0.2962962962962963,1
ITAM.L^L10,-0.2912621359223301,1
MFW.L^J14,-0.2909090909090909,1
ARFL.L^I05,-0.2873563218390804,1
TRFT.L,-0.287037037037037,1
TTL.L^I05,-0.2857142857142857,1
IPX.L,-0.2857142857142857,1
NSB.L^B08,-0.2857142857142857,1
VLX.L,-0.2857142857142856,1
SGC.L^F22,-0.2857142699533365,1
RHL.L^G19,-0.279069759854587,1
STBa.L^K05,-0.2745098039215686,1
WHT.L^K06,-0.26621160308727,1
RWI.L,-0.2626728110599078,1
BOY.L,-0.2567049808429119,1
LGM.L^J08,-0.2545454545454545,1
APTD.L,-0.2500000000000001,1
FODR.L^I08,-0.25,1
MTLB.L^K06,-0.25,1
ENDN.L^H08,-0.25,1
8001q.L^J08,-0.2451127819548871,1
PFP.L,-0.24,1
BDH.L^F06,-0.2377049180327869,1
SDD.L^K05,-0.2352941176470588,1
TED.L^D09,-0.2333333333333332,1
IMG.L^K17,-0.2325581395348837,1
6703q.L^J08,-0.2293577981651375,1
HWG.L,-0.2276119402985075,1
LCI.L^L06,-0.2272727272727273,1
HOH.L^L06,-0.2258064516129032,1
BGY.L^J04,-0.2223076923076923,1
BOLG.L^B16,-0.2222222222222222,1
BRSD.L,-0.2222222222222222,1
7013q.L^J08,-0.2211838006230529,1
LFI.L,-0.2209302325581394,1
MACF.L,-0.2201834862385321,1
INGI.L,-0.2191780821917808,1
CITY.L^A23,-0.2181818181818181,1
BWNG.L,-0.2175066312997348,1
ISG.L^C16,-0.2159999999999999,1
YGH.L^H12,-0.2142857142857143,1
HAYS.L,-0.2105263157894737,1
6501q.L^J08,-0.2091286307053942,1
WRC.L^G03,-0.2085889570552147,1
HAY.L^D04,-0.2075471698113207,1
RSG.L^I07,-0.20703125,1
AZM.L^J09,-0.2067114034951545,1
DVO.L^D23,-0.2047244094488188,1
GWG.L^E05,-0.2044025157232704,1
GDWN.L,-0.2030456852791878,1
CHFT.L^L08,-0.2028985507246377,1
PECO.L^E16,-0.1999999999999999,1
SDG.L,-0.1999999999999999,1
JOVC.L^J04,-0.1999999999999999,1
CHW.L^J15,-0.1954022988505748,1
7011q.L^J08,-0.1884735202492211,1
FSTP.L,-0.1875,1
BMC.L^K09,-0.1851851851851852,1
BAKS.L^L03,-0.1848184818481848,1
MGAMM.L,-0.1826086956521738,1
LMNT.L^C03,-0.1818181818181817,1
2501q.L^A03,-0.1812977099236641,1
SNGT.L^K03,-0.1786833855799373,1
SVC.L^L07,-0.1785714285714286,1
NTHV.L,-0.1785714285714282,1
ELH.L^J14,-0.1774193628702237,1
SLH.L^I05,-0.1769041769041769,1
MGTC.L^D07,-0.1764705882352941,1
5406q.L^J08,-0.1739130434782608,1
5713q.L^J08,-0.1737804878048781,1
0142q.L^J08,-0.1714285714285714,1
CNSP.L,-0.1694915254237288,1
COA.L,-0.168141592920354,1
AHT.L,-0.1666666666666667,1
BFRD.L^A07,-0.1666666666666666,1
JNEO.L,-0.1666666666666666,1
SWP.L^K16,-0.16666658943255,1
WIL.L,-0.1658536585365854,1
JKX.L^A22,-0.1636363636363637,1
HYWD.L^J09,-0.1620111731843575,1
DTK.L^C10,-0.160919540229885,1
REGI.L^F09,-0.1600000000000001,1
SAW.L^L03,-0.16,1
SMON.L^H07,-0.1585365853658537,1
GB0425346.L^I05,-0.1568627450980392,1
MGNS.L,-0.1555555555555555,1
8264q.L^I05,-0.1554809843400447,1
RUA.L,-0.1551724137931033,1
2779q.L^D08,-0.1541850220264317,0
RGP.L,-0.1538461538461538,0
ASBE.L,-0.1538461538461538,0
KSB.L^J03,-0.1538461538461538,0
SPS.L^D08,-0.1515151794684652,0
CML.L,-0.1509433962264149,0
FOUR.L,-0.1504424778761062,0
RDN.L^B05,-0.15,0
COSG.L,-0.1499999999999998,0
FBR.L^H05,-0.1486486486486486,0
MTC.L,-0.1481481481481481,0
RGO.L,-0.1475409836065574,0
GLEG.L,-0.1448931116389549,0
WOXC.L,-0.1428571428571429,0
SNR.L,-0.1428571428571429,0
COEG.L^I10,-0.1428571428571429,0
BION.L^A08,-0.1422222215866271,0
ARCC.L^I04,-0.1421800947867298,0
OXIG.L,-0.1420911528150134,0
IRV.L^C19,-0.1413502079417814,0
DSCV.L,-0.1412429378531073,0
HYD.L^H16,-0.1411764705882353,0
FKI.L^G08,-0.1402439024390244,0
SIR.L^G07,-0.14,0
8053q.L^J08,-0.1398544866612773,0
SIXH.L,-0.1397849462365591,0
AMNX.L,-0.1363636363636364,0
ADN.L^H17,-0.134328358208955,0
AAT.L^K12,-0.1341463383980732,0
XAR.L,-0.1333333333333334,0
GSD.L^L09,-0.1333333333333333,0
OCN.L,-0.1333333333333333,0
FTF.L,-0.1307692307692309,0
COLT.L^I15,-0.1275167785234899,0
SJP.L,-0.1263157894736841,0
TV1.L,-0.1261261261261259,0
THP.L^D03,-0.125,0
BLGH.L^G03,-0.125,0
ERM.L^K22,-0.125,0
AD.L^K09,-0.125,0
BRPI.L^H16,-0.1245954692556634,0
TOMK.L^I10,-0.1238938053097344,0
BRTR.L^L06,-0.123076923076923,0
SSY.L^L19,-0.1224489795918367,0
5401q.L^J08,-0.1210191082802547,0
GBR.L^I03,-0.1202185792349727,0
LONR.L^G13,-0.12,0
CSRT.L^C20,-0.1197604790419162,0
SWJ.L^J15,-0.1187739463601532,0
RTN.L,-0.1186440677966103,0
CKT.L,-0.1176470588235294,0
PORV.L,-0.1173708920187793,0
ETL.L^G07,-0.1148325358851675,0
LNGO.L^L06,-0.1133333333333334,0
JQV.L^B12,-0.1129032258064516,0
WNRG.L,-0.1123595505617977,0
0054q.L^J08,-0.1121950190402994,0
HAMP.L^K12,-0.1111111130863079,0
NTY.L^J10,-0.1111111111111111,0
JRK.L^J06,-0.1111111111111111,0
GB0379852.L^G04,-0.1103778337531486,0
8604q.L^J08,-0.108133971291866,0
WBY.L^B06,-0.107981220657277,0
RNSM.L^B11,-0.1071428571428571,0
EUC.L^K06,-0.1066666666666666,0
MAO.L^B09,-0.1048951048951049,0
KMR.L,-0.1041666666666668,0
5405q.L^J08,-0.1041666666666666,0
8031q.L^J08,-0.1026645768025078,0
ADS.L^C03,-0.1025641025641025,0
HAN.L,-0.1020833333333333,0
HTM.L^A06,-0.1018518518518518,0
XEN.L^I05,-0.1015624836647771,0
8403q.L^L04,-0.1011513157894736,0
CRTO.L^A05,-0.1009523809523809,0
PDF1.L^G08,-0.1007194244604317,0
MEXC.L^K06,-0.0999999999999999,0
TND.L,-0.0999999999999999,0
ANAA.L^A17,-0.0994671406287845,0
GB0380746.L^C05,-0.0993788819875776,0
PSN.L,-0.0976717773992049,0
CTID.L,-0.097560975609756,0
3405q.L^J08,-0.0970735189150606,0
SUA.L^H04,-0.0967741935483871,0
CFYN.L,-0.096590909090909,0
CNE.L,-0.0957264957264957,0
ASCIA.L,-0.0952380952380952,0
CEPS.L,-0.0952380952380952,0
IAF.L^L08,-0.0952380952380952,0
EHR.L^L14,-0.0952380952380952,0
RDW.L,-0.0948905109489052,0
ACRM.L,-0.0943396226415094,0
RTCR.L,-0.09375,0
MEGPM.L,-0.0923076923076924,0
SFR.L,-0.0918367346938775,0
QNTA.L^J07,-0.0909091077134908,0
CAB.L^I05,-0.0909090909090909,0
DGO.L^I15,-0.0909090909090909,0
MRV.L^A06,-0.0909090909090909,0
ATG.L^E03,-0.0903225806451613,0
SAFL.L^E19,-0.0898876389733931,0
TKKT.L^L13,-0.0893470809855979,0
TCC.L^I07,-0.089108910891089,0
BAES.L,-0.0890585241730279,0
CHG.L,-0.0890538033395177,0
TDG.L^J08,-0.0884955752212389,0
SOLI.L,-0.0879120879120878,0
JPT.L^D05,-0.0869565217391304,0
ELM.L,-0.0869565217391302,0
6753q.L^J08,-0.0869183494293239,0
MPE.L,-0.0867579908675798,0
6971q.L^J08,-0.0866540164452878,0
GNC.L,-0.0864553314121039,0
DGE.L,-0.0858395989974937,0
MCG.L,-0.0850801479654747,0
BAE.L^D15,-0.0845070422535211,0
SCTN.L^D08,-0.0842490842490842,0
PTTD.L,-0.084033613445378,0
JNYJ.L^L16,-0.0837438423645319,0
NORP.L^H08,-0.0833333333333333,0
DWHT.L,-0.0833333333333333,0
AFFA.L^L13,-0.0833333333333333,0
VOC.L^E05,-0.0833333333333333,0
WEP.L^L06,-0.0833333333333333,0
TCHG.L^J09,-0.0829493087557603,0
FGP.L,-0.081419624217119,0
EIDE.L^D09,-0.0813008121969307,0
BOOT.L,-0.0812603648424542,0
VERO.L^G10,-0.081081081081081,0
WMPY.L^G07,-0.0807560137457045,0
LMBT.L^J14,-0.0805970149253731,0
VTYV.L,-0.0792682926829267,0
HTB.L^L07,-0.0787401574803149,0
EBOq.L^I04,-0.078125,0
KIN.L^C08,-0.077922077922078,0
DTZ.L^L11,-0.0777777777777777,0
LNU.L^B05,-0.0776699029126213,0
STW.L^G04,-0.0776699029126213,0
CDUC.L^D11,-0.0776699029126213,0
BDEV.L,-0.0770114942528734,0
VRY.L^B07,-0.0769230769230769,0
REAH.L,-0.0769230769230767,0
ALUG.L,-0.0760869565217391,0
WKT.L^E09,-0.0759493670886075,0
MCKS.L^E22,-0.0756302547503261,0
SOO.L^J09,-0.0754716981132075,0
IOV.L^A07,-0.0754716644648602,0
AON.L^G05,-0.0749999999999999,0
LSMRx.L^E11,-0.0749999999999999,0
ISPHI.L^E11,-0.0746268656716417,0
7270q.L^J08,-0.0741626794258373,0
CLC.L^E12,-0.0735293969107744,0
LOOK.L,-0.0723270440251572,0
WHM.L^D08,-0.0722222222222221,0
CNCT.L,-0.0714285714285714,0
OSL.L^H03,-0.0714285714285714,0
MNGS.L^L12,-0.0701754385964912,0
QRT.L,-0.0697674418604651,0
HGRi.L^C03,-0.0693641618497109,0
RNWH.L,-0.0687022900763358,0
HVR.L^J03,-0.0686695278969957,0
DINT.L^I12,-0.0683760683760683,0
AIM.L^H04,-0.0681818181818182,0
LITH.L^J14,-0.0677966101694915,0
FPR.L^J07,-0.0672268906715626,0
DLC.L^B14,-0.0671641791044775,0
OXB.L,-0.0666666666666666,0
TRN.L^E05,-0.0666666666666666,0
MBY.L^G06,-0.0666666666666666,0
BGS.L,-0.0666666666666666,0
FII.L^J14,-0.0666666666666666,0
MBC.L^J15,-0.0664652561625461,0
GOG.L^J22,-0.0663900414937759,0
NXT.L,-0.0662358642972537,0
AVON.L,-0.0662020905923345,0
8801q.L^J08,-0.065796082370668,0
SHRS.L,-0.0643776824034334,0
HBR.L,-0.0642201834862384,0
TOU.L^L11,-0.0629921259842518,0
DVR.L^I06,-0.0629139072847683,0
YOR.L^J04,-0.0625,0
AGA.L^I15,-0.0622119831654811,0
BSV.L,-0.0617283950617284,0
UDG.L^H21,-0.0615384615384615,0
NEWM.L^K09,-0.0613207489681617,0
PTG.L^B07,-0.0606060595630632,0
DJAN.L^E20,-0.0597484276729559,0
LPT.L^B05,-0.0597345132743363,0
MNL.L,-0.0597014925373136,0
AIEA.L,-0.0592592592592592,0
INF.L,-0.0590062111801242,0
AUN.L^G06,-0.0588235294117647,0
BTSM.L^L10,-0.0579310344827586,0
DGG.L^K07,-0.0566037735849056,0
GSJ.L^H05,-0.0555555555555555,0
RETV.L^K08,-0.0555555555555555,0
PNIG.L,-0.0555555555555555,0
5802q.L^J08,-0.0554339897884755,0
AJG.L,-0.0553745928338761,0
9832q.L^C07,-0.0549482163406214,0
GSK.L,-0.0546318289786221,0
LJH.L^E04,-0.0542635658914728,0
IWP.L^C06,-0.0538461538461538,0
WLB.L^D07,-0.0526932084309132,0
POCH.L^H14,-0.0526315789473684,0
RAT.L,-0.0521739130434782,0
IMI.L,-0.0520833333333332,0
TRICR.L^J17,-0.0512820512820513,0
4063q.L^J08,-0.0509554140127388,0
DIAL.L,-0.0503905651707762,0
SDY.L,-0.0503472222222222,0
WLN.L^F05,-0.050314465408805,0
AMFW.L^J17,-0.05,0
TTG.L,-0.0493827160493827,0
CRCRE.L^L16,-0.0493827123241334,0
SSE.L,-0.0489614243323441,0
THCL.L^L07,-0.048780487804878,0
GHL.L^H04,-0.0481927710843373,0
PLTT.L^L08,-0.0476190476190476,0
BGFD.L,-0.046875,0
HCFT.L,-0.0466666666666667,0
LFC.L^J03,-0.0461538461538461,0
APU.L^L03,-0.0461538461538461,0
ULE.L^H22,-0.0460021905805038,0
CTN.L^I03,-0.0454545454545454,0
BRMS.L,-0.0454545454545454,0
FORM.L^F06,-0.0454545454545454,0
ITK.L^H10,-0.0454545454545454,0
BBB.L^J14,-0.0448717948717948,0
ALR.L^F06,-0.044776119402985,0
CPU.L^E08,-0.0445859872611464,0
STRG.L^L03,-0.0444444444444444,0
TATE.L,-0.0443213296398891,0
BCST.L^I05,-0.0442477876106194,0
BOS.L^G06,-0.0441176470588234,0
FJV.L,-0.0440251572327042,0
ZIN.L,-0.0434782608695651,0
WSE.L^C09,-0.0434782608695651,0
FMR.L^F06,-0.0431654676258992,0
PNN.L,-0.0427480916030537,0
BIOM.L,-0.0425531914893615,0
SVS.L,-0.0421052631578945,0
URM.L^K05,-0.0416666666666666,0
MGB.L^I06,-0.0416666666666666,0
SNV.L^G05,-0.0408163265306122,0
BLK.L^B04,-0.0403458213256484,0
BP.L,-0.0401836969001148,0
JCKS.L^C06,-0.0397350993377483,0
LNGOp.L^L06,-0.0393700759271166,0
REDD.L,-0.0390720390720391,0
CDB.L^C04,-0.038647342995169,0
MLC.L^J19,-0.0383747178329572,0
DPLM.L,-0.0376068376068376,0
WEIR.L,-0.0374064837905236,0
ARBB.L,-0.0372413793103447,0
PPR.L^A03,-0.037037037037037,0
SBSC.L^I16,-0.0370370370370369,0
AAS.L,-0.0365296803652969,0
ARU.L^D07,-0.0363636363636363,0
MAVT.L,-0.0363636363636363,0
HSX.L,-0.0358565737051793,0
FDBK.L,-0.0357142857142855,0
ZTF.L,-0.0352941176470588,0
LMR.L^K11,-0.0350877182459652,0
BWG.L^F06,-0.0349345002568521,0
8802q.L^J08,-0.0346274921301154,0
MYW.L^E05,-0.034090909090909,0
SN.L,-0.0340314136125654,0
CAME.L,-0.0338983050847458,0
CMO.L^C06,-0.0338983050847457,0
LSC.L,-0.0337078651685393,0
ITF.L^H07,-0.0335570482954078,0
NAE.L^I08,-0.0332031347062596,0
