Firm Name,Momentum_1,Long Short
CBUY.L^B20,-0.9195652173913044,1
MTFB.L^F21,-0.6493506493506493,1
LWRF.L^B20,-0.631578947368421,1
TSTRE.L^L20,-0.6304347826086957,1
INCE.L^E23,-0.6107854277091098,1
LEK.L^E22,-0.5840277777777778,1
BOIL.L,-0.5625,1
BWNG.L,-0.5078320802005013,1
ACTA.L,-0.4976076555023924,1
PPGL.L^I21,-0.4848484848484848,1
SMRTS.L,-0.4789915966386554,1
INTUP.L^G20,-0.4713892288861689,1
NAH.L,-0.4530413625304136,1
EQLS.L,-0.438235294117647,1
C1Y.L,-0.4295212765957447,1
FCCN.L^K21,-0.422972972972973,1
EAAS.L,-0.4208333333333333,1
NMC.L^D20,-0.4091816367265469,1
CARDC.L,-0.3896193771626297,1
LVCG.L,-0.3863636363636363,1
NUOG.L^E21,-0.3846153846153846,1
HUR.L^F23,-0.3837349397590361,1
SLFR.L,-0.3795620437956204,1
VALX.L,-0.375,1
EOG.L,-0.3703703703703704,1
MWG.L^L20,-0.3518518518518518,1
MAIH.L,-0.3488943488943489,1
FEVR.L,-0.3472022955523672,1
PVGP.L^I20,-0.3388429752066115,1
MLVN.L,-0.3298969072164949,1
NOGN.L,-0.3288834951456312,1
GFIN.L,-0.3157894736842106,1
LEX.L,-0.3124999999999999,1
ELM.L,-0.3067750677506774,1
CRU.L,-0.3055555555555556,1
XAR.L,-0.3053435114503816,1
CLCO.L,-0.3050847457627119,1
ALBA.L,-0.303030303030303,1
TSG.L^H21,-0.3012048192771084,1
GATC.L,-0.299009900990099,1
NSCI.L,-0.2962962962962963,1
CTEA.L,-0.2954545454545455,1
TAN.L,-0.2934472934472933,1
SOSS.L,-0.2870370370370371,1
STAF.L,-0.286046511627907,1
ORCP.L,-0.2857142857142858,1
EVG.L,-0.2857142857142857,1
CNGC.L,-0.282051282051282,1
MCB.L,-0.2806818181818182,1
CASPC.L,-0.2772727272727272,1
ZIN.L,-0.276595744680851,1
XLM.L,-0.2741935483870968,1
PMEA.L^D20,-0.2727272727272727,1
HTG.L,-0.2695523856369897,1
