firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ-L^J02,11.0,-0.1213491985445963,5.028231029870057e-07,0.0466127173248934,0.1396538587133994,0.0375211167422423,2.6849662410357493,0.0230959999094307,1.0,-0.0377122877122876,-8.67836396279156e-08,-0.1292922948073685,1.907710323342371e-07,6.632097091564918e-07,-0.175669099756691,2.0,1.2018836563600463,0.2415120103933437,-0.4902448695045968,-0.0283804627249357,0.0857908847184987,0.3917910447761192,0.1035502958579881,0.0026881720430107,-0.0435897435897435,0.1002949852507373,0.2392026578073089,0.4513618677042803,0.4346153846153846,0.445736434108527,0.5040322580645162,1.0382513661202184,0.5101214574898785,0.4801587301587302,0.3087719298245612,0.3514492753623188,0.528688524590164,1.1686046511627906,1.1560693641618496,1.5374149659863945,3.6625,3.010752688172043,6.770833333333334,7.477272727272727,7.477272727272727,8.097560975609756,7.674418604651162,6.612244897959184,8.325,6.313725490196078,5.907407407407407,6.037735849056603,3.191011235955056,3.191011235955056,1.4220779220779218,1.1686046511627906,0.6217391304347828,0.5606694560669456,0.7594339622641508,0.5413223140495869,0.3321428571428573,0.7761904761904761,0.6877828054298643,1.2202380952380951,1.1073446327683616,0.2951388888888888,0.4627450980392158,0.5672268907563025,0.1729559748427671
BALZ-L^I10,14.0,-0.1812127992406081,1.0343224543968702e-06,0.0958837808032007,0.1425760091281466,-0.1180840664711632,0.6205774159468294,-0.126207324496007,1.0,-0.2502783995680588,-2.959374833888211e-07,-0.0500978577800263,1.1752253924454003e-09,1.588549579816291e-06,-0.129401258717469,4.0,0.101071651261058,-0.1642644008841205,-0.3555716397075974,-0.2264079107949389,-0.2352941176470588,0.0303030303030302,-0.0555555555555554,-0.276595744680851,-0.3199999999999999,-0.3199999999999999,-0.3333333333333332,-0.3928571428571429,-0.5211267605633803,-0.5526315789473684,-0.3818181818181818,-0.3584905660377359,-0.5277777777777777,-0.5277777777777777,-0.6666666666666666,-0.6666666666666666,-0.7043478260869565,-0.6699029126213591,-0.7763157894736842,-0.8172043010752688,-0.7926829268292683,-0.8152173913043478,-0.8316831683168316,-0.8210526315789474,-0.8316831683168316,-0.8191489361702128,-0.8219895287958114,-0.7875,-0.7364341085271318,-0.7322834645669292,-0.7792207792207793,-0.6964285714285714,-0.6530612244897959,-0.6530612244897959,-0.5802469135802469,-0.575,-0.6,-0.5641025641025641,-0.5696202531645569,-0.5405405405405406,-0.4848484848484848,-0.5,-0.4137931034482758,-0.423728813559322,-0.4333333333333332,-0.3199999999999999,-0.2608695652173912,-0.1904761904761903,-0.2608695652173912
BBIO-L^E18,13.0,-0.1343742001535705,5.91958859136665e-07,0.054875781969821,0.0456316082359488,0.1026288117770767,0.926472766889486,-0.0360597475346081,1.0,-0.2889498970487302,1.999861010596841e-08,-0.0740842365207599,6.291805647368606e-07,1.3279077110363025e-06,-0.044014808720691,3.0,2.7450286098975405,-0.0033464268796865,-0.1677982541222114,-0.1677982541222114,-0.118081180811808,0.0669291338582676,-0.1341853035143769,-0.1886227544910179,-0.1737804878048779,-0.2144927536231884,-0.0875420875420875,-0.010948905109489,0.0226415094339622,-0.0524475524475523,-0.010948905109489,0.0503875968992246,-0.1085526315789473,-0.6145092460881935,-0.6095100864553314,-0.6462140992167102,-0.6424802110817942,-0.6246537396121883,-0.6629353233830846,-0.6738868832731648,-0.6166902404526167,-0.6415343915343915,-0.6633540372670808,-0.5906344410876133,-0.6948198198198199,-0.6804245283018868,-0.6867052023121387,-0.707027027027027,-0.6948198198198199,-0.6556543837357052,-0.6666666666666667,-0.6462140992167102,-0.7220512820512821,-0.7265388496468215,-0.7251521298174441,-0.7217659137577002,-0.7265388496468215,-0.7490740740740741,-0.7549728752260398,-0.7314172447968286,-0.7448210922787194,-0.7120085015940489,-0.6769964243146603,-0.6462140992167102,-0.6604010025062657,-0.5811437403400309,-0.6236111111111111,-0.5327586206896552,-0.5955223880597016
BBOU-L,14.0,0.04883166969147,2.338160646062514e-07,0.0216752214859782,0.0863029254312442,0.1612550471063257,0.6047848401779234,0.0256142236996809,1.0,0.1569307885097358,6.300292892323088e-08,-0.056636678200692,6.799123523428353e-06,4.650995439434798e-07,0.0082777261593039,4.0,40.25575020214384,-0.1576718471794846,-0.120037438577334,-0.120037438577334,0.017857142857143,0.0637720488466757,-0.0787309048178613,-0.0883720930232557,-0.1337016574585636,-0.1459694989106753,-0.0988505747126435,-0.0754716981132076,-0.0012738853503184,0.0523489932885905,0.1199999999999998,0.1199999999999998,0.1411935953420668,0.0637720488466757,-0.0175438596491228,0.0221642764015645,0.0813793103448274,0.0949720670391061,0.0949720670391061,0.1987767584097859,0.0453333333333332,0.0843706777316735,0.1914893617021276,0.2915980230642503,0.3587521663778164,0.3470790378006871,0.3023255813953489,0.3634782608695652,0.5076923076923077,0.5524752475247525,0.6401673640167362,0.7422222222222221,0.5742971887550199,0.3876106194690265,0.2937293729372938,0.2980132450331125,0.2346456692913385,0.2543999999999999,0.1461988304093566,0.1666666666666667,0.0919220055710305,0.1597633136094673,0.136231884057971,0.1152204836415362,0.1461988304093566,0.2365930599369086,0.1614814814814815,0.4545454545454546,0.2346456692913385
BBTK-L^C11,11.0,0.1364296081277213,0.0005626470656966,52.158519509550224,0.1020806241872561,0.1818181818181818,0.2863823181825478,0.5864443803787861,1.0,0.8411764705882353,6.651099498650905e-05,0.1253396739130146,1.884749472769442e-08,0.0007477992949834,-0.108730583824317,3.0,0.0034901726818509,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.5384615384615385,0.0,-0.2352941176470588,-0.2352941176470588,-0.2352941176470588,-0.2352941176470588,-0.2352941176470588,-0.3809523809523809,-0.3809523809523809,-0.3809523809523809,-0.3809523809523809,-0.3809523809523809,-0.35,-0.35,0.0833333333333334,-0.35,-0.35,-0.3157894736842105,-0.2571428571428571,-0.1333333333333333,0.04,-0.0714285714285715,-0.0714285714285715,-0.0714285714285715,0.04,0.04,0.3,-0.037037037037037,0.1818181818181818,-0.1875,0.625,0.625,0.1818181818181818,-0.35,-0.35,-0.35,-0.2777777777777777,-0.2352941176470588,-0.1034482758620688,-0.1034482758620688,-0.0714285714285715,-0.1034482758620688,0.0,0.1818181818181818,0.1818181818181818,0.1304347826086955,0.1304347826086955,0.0,-0.0714285714285715
BBTU-L^C18,13.0,0.0745087220406604,1.0788048731457286e-06,0.1000073908735233,0.0114483440434997,0.1377533193570929,1.0569679134273564,-0.0004254716942311,1.0,0.0755260420833665,5.741909445330424e-08,0.0276405298961602,9.252160377810469e-07,9.510865100116494e-07,0.0730680429172891,4.0,3.908966414670623,0.062030868777317,-0.1057039092888807,0.0532202960900924,-0.1855670103092782,0.0210526315789474,-0.1181818181818182,-0.2113821138211382,-0.2362204724409449,-0.2208835341365462,-0.1339285714285715,-0.0761904761904762,-0.0805687203791468,-0.0582524271844661,0.0898876404494382,0.0543478260869565,-0.1916666666666666,-0.2145748987854252,-0.2113821138211382,-0.1983471074380165,-0.1261261261261262,-0.0582524271844661,-0.1565217391304347,-0.1950207468879669,-0.0717703349282296,0.0,0.0104166666666667,0.0,-0.1059907834101382,-0.1221719457013574,-0.1300448430493274,-0.2239999999999999,-0.2814814814814815,-0.3096085409252669,-0.2538461538461539,0.1411764705882352,-0.0202020202020202,-0.0673076923076924,0.005181347150259,-0.0761904761904762,-0.1983471074380165,-0.2145748987854252,-0.2301587301587302,-0.2893772893772893,-0.3597359735973597,-0.3120567375886525,-0.3192982456140351,-0.1181818181818182,-0.1983471074380165,-0.1709401709401709,-0.1415929203539823,-0.0673076923076924,-0.1779661016949152
BBXK-L,14.0,-0.065146749161619,1.1328293579894364e-05,1.0501556974534387,0.0586361768332061,0.1127210112972995,1.429606319841103,0.0100122174599167,1.0,-0.3366986696516983,5.62499243086956e-07,-0.1122292685547688,3.535400042192299e-06,1.511358260396188e-05,0.3556588840522356,2.0,0.4266267991231103,0.3189269395488051,1.0073925480144137,0.0073925480144135,-0.0142857142857143,0.0144927536231884,0.0144927536231884,-0.8153034300791557,-0.8209718670076727,-0.8181818181818182,-0.8186528497409327,-0.8128342245989305,-0.8060941828254847,-0.7965116279069767,-0.7619047619047619,-0.7254901960784313,-0.7426470588235294,-0.717741935483871,-0.7307692307692308,-0.7188755020080322,-0.7348484848484849,-0.7407407407407407,-0.7021276595744681,-0.6875,-0.6236559139784947,-0.6428571428571428,-0.6391752577319587,-0.6517412935323383,-0.6682464454976303,-0.6818181818181819,-0.7071129707112971,-0.7318007662835249,-0.7021276595744681,-0.7318007662835249,-0.7307692307692308,-0.7526501766784452,-0.7627118644067796,-0.7154471544715447,-0.7526501766784452,-0.7777777777777778,-0.8267326732673268,-0.8167539267015707,-0.8087431693989071,-0.8205128205128205,-0.8349056603773585,-0.8275862068965517,-0.829683698296837,-0.8055555555555556,-0.8300970873786409,-0.8313253012048193,-0.844097995545657,-0.844097995545657,-0.8706099815157117
BCPS-L^C06,13.0,-0.0099882949668357,5.42401048972373e-06,0.5028167286324607,0.0244872388527224,0.1109114127607245,0.643445341341291,0.0165877647122292,1.0,-0.017326888065792,4.133932482105928e-07,-0.0191357540585025,3.2747791845993586e-07,7.339202847527541e-06,0.0035061120060646,2.0,0.4526428960738032,-0.2816279001455417,0.0263958006576339,-0.3722427868769332,-0.0051873198847262,0.0575399244178957,0.0699309324124322,0.1231227343345418,0.1169048538689325,0.1154686897261154,0.0470730235365117,37.38495575221239,35.44957983193277,0.0134345794392523,50.636904761904766,0.0101304145319049,-0.0482720789906747,-0.0148762207585737,61.86231884057972,0.0344621989029334,0.0213091594066399,68.4,-0.0773239736226334,-0.0776182881446039,26.365930599369086,-0.0797708709027261,57.61486486486486,-0.0136441159749858,-0.0404822475389889,-0.0525338575797291,-0.0564498586034369,63.73880597014925,73.14529914529915,-0.0399513058875609,66.7734375,55.33116883116883,48.28977272727273,53.90506329113924,54.96774193548387,53.21875,48.85632183908046,49.14450867052023,50.02941176470589,51.57575757575758,8.596238938053098,8.681919642857142,62.78676470588235,67.84920634920636,11.21830985915493,64.22556390977444,71.89915966386555,72.51694915254238,66.7734375
BCQE-L^A14,14.0,-0.1943405634505111,6.85910260074307e-08,0.006358526661396,0.071364046973803,-0.0745637635483127,1.10418271152069,-0.0722555638420548,1.0,-0.8254545454545454,-4.139277888920644e-07,-0.1373835001724995,2.5965428702276324e-06,2.8927312565494903e-06,-0.1244232987312572,4.0,3.2928643266830355,0.2073769695147286,-0.1192414543501914,-0.1133155284242655,-0.1891891891891892,0.1044776119402983,-0.1777777777777778,-0.3018867924528302,-0.3148148148148149,-0.4032258064516129,-0.26,-0.3620689655172413,-0.3781512605042016,-0.2815533980582524,0.15625,0.8974358974358974,-0.159090909090909,-0.1685393258426966,-0.4558823529411765,-0.4965986394557823,-0.5,-0.4558823529411765,-0.5345911949685536,-0.5956284153005464,-0.5256410256410257,-0.5647058823529412,-0.5432098765432098,-0.4965986394557823,-0.717557251908397,-0.6991869918699187,-0.704,-0.6864406779661016,-0.7597402597402597,-0.7196969696969697,-0.7366548042704626,-0.7421602787456446,-0.7804154302670623,-0.7516778523489933,-0.7516778523489933,-0.7366548042704626,-0.7791044776119402,-0.7757575757575758,-0.756578947368421,-0.7403508771929825,-0.7665615141955836,-0.7338129496402878,-0.7164750957854407,-0.6782608695652174,-0.6877637130801688,-0.6476190476190476,-0.7075098814229248,-0.6021505376344086,-0.6476190476190476
BCYN-L,13.0,0.0392066420664206,4.475872852301365e-07,0.0414922454451898,0.0420076772651553,0.1798969072164948,0.4887945942603303,-0.0315637847038818,1.0,0.0065133319763891,6.797533897023915e-08,-0.0632586895875744,1.7124601366332837e-06,7.243763485736668e-07,0.0646534521750698,5.0,17.328748528828857,0.0246144241729292,0.0892651019622931,0.0892651019622931,-0.0854625550660792,0.0966183574879226,-0.0666118421052631,-0.1282642089093701,-0.7746227164416204,-0.7914752893624839,-0.8012259194395797,-0.7993990809473313,-0.7835621662852784,-0.7843435303059092,-0.7466517857142857,-0.7296975470350083,-0.7661240469812487,-0.7595338983050848,-0.7807610585281051,-0.792276720351391,-0.8003518029903254,-0.7601437024513947,-0.7774946089002157,-0.765447406488944,-0.7561761546723953,-0.7267035877678787,-0.7407492005481955,-0.7130214917825537,-0.7550712127751403,-0.7359236854350861,-0.7372076869645752,-0.7147524503644131,-0.7186415468517601,-0.7345029239766082,-0.7097928918435183,-0.7483370288248337,-0.8086326083291182,-0.7739043824701195,-0.7285987565758011,-0.7282738807756763,-0.7460850111856823,-0.7600930035933207,-0.7405714285714287,-0.6889558783228282,-0.7411630558722919,-0.6712050984936269,-0.6381893528849218,-0.6152542372881356,-0.5934813753581663,-0.5970891018814342,-0.6179737462133962,-0.598939929328622,-0.4933035714285714
