firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,cinvest,convind,depr,egr,ep,grltnoa,herf,hire,invest,lev,lgr,ms,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ-L^I10,22.0,0.1077336848549972,1.32615429754787e-07,0.0262021678391152,0.0854038536916877,0.1520892771858582,1.1077311300211006,-1.777,0.118719204583876,0.0040398601868544,0.0082897932299685,0.0045957939206706,1.0,0.3924896190648131,-0.0198401701655968,1.980293676275368e-08,0.0239583966280992,1.743963209364154e-09,0.0887269609944277,0.0263859907788037,2.250848690413511e-07,0.2492351128208589,5.0,0.5325334665944008,0.2950706710384686,-0.0031654029961559,-0.1246270397349758,-0.0264909509413474,0.0202076333107598,0.0513182364267728,0.0281747039758588,1.0211200302420234,0.0053619302949061,0.008108108108108,0.3321428571428573,0.2350993377483443,0.7348837209302326,0.9840425531914894,1.016216216216216,1.072222222222222,1.1812865497076022,1.3024691358024691,1.083798882681564,1.5724137931034483,1.5202702702702702,1.4220779220779218,1.391025641025641,1.2883435582822087,1.9140625,1.8692307692307693,1.8692307692307693,1.5902777777777777,1.742647058823529,1.5374149659863945,0.9427083333333336,0.5162601626016261,0.4801587301587302,0.492,0.3274021352313168,0.8019323671497587,0.903061224489796,1.072222222222222,1.1073446327683616,1.1073446327683616,1.0607734806629834,0.7761904761904761,1.072222222222222,1.3757961783439487,1.2202380952380951,1.1941176470588235,1.3312499999999998,1.3757961783439487,1.3024691358024691,1.4220779220779218,1.3312499999999998,1.3607594936708858,1.4866666666666668,1.722627737226277,1.9140625,2.300884955752213,2.5188679245283017
BBIO-L^E18,21.0,-0.0297516597000245,4.043161900953568e-07,0.0798848270713216,0.0933951332560834,0.059872403075413,1.2519491658504585,28.5,0.0623191366951375,-0.0031516209448685,0.0037827614158335,-0.0110410094637223,1.0,0.1369193154034229,0.0475138121546961,-1.7486248727752773e-08,-0.1617371770872096,2.755639709600746e-07,0.0465753424657535,-0.1010572903860339,1.268392773569189e-06,-0.0525645109907613,4.0,1.26530348041733,0.3593591700549783,-0.0619197774911252,0.1809140003972032,-0.0703965077948437,0.0198935631018753,0.0828059071729957,-0.034963436928702,1.9298576045444515,0.1021897810218976,0.2568807339449541,0.1229508196721311,0.0,-0.0283687943262409,0.1810344827586207,0.170940170940171,0.170940170940171,0.2454545454545453,0.2685185185185186,0.2342342342342342,0.2924528301886793,0.3047619047619048,0.096,0.0538461538461538,0.1512605042016808,0.9571428571428576,0.902777777777778,0.6707317073170733,0.4123711340206186,0.691358024691358,0.170940170940171,-0.3045685279187816,-0.4453441295546558,-0.3381642512077294,-0.3381642512077294,-0.503623188405797,-0.5418060200668896,-0.5594855305466238,-0.5192982456140351,-0.5209790209790209,-0.5141843971631205,-0.5566343042071197,-0.6215469613259668,-0.6204986149584487,-0.6297297297297297,-0.6413612565445026,-0.654911838790932,-0.6513994910941476,-0.6450777202072538,-0.6469072164948453,-0.6151685393258426,-0.5745341614906831,-0.5071942446043165,-0.5324232081911262,-0.5493421052631579,-0.5324232081911262,-0.5566343042071197,-0.4888059701492537
BBOU-L,22.0,0.0750442086648983,1.457837641962137e-07,0.028803968472977,0.0746890099722422,0.1345219925072845,0.6540041633402379,-136.5,-0.0412930928655569,0.0009319605905382,-0.0045365875788232,0.0061228952547561,1.0,0.1210482529118136,0.2440235951567836,5.995798437618174e-08,0.0200798934753661,1.4779440082316828e-06,-0.0308611454470539,0.0330459770114942,5.336551667656757e-07,0.0358757062146892,4.0,14.832613498911993,0.0640985953643153,0.0080184961958429,0.0127361208791081,-0.0687134399843901,0.0158463263018444,0.0804241013705715,0.0503705294812587,0.5585813576260336,-0.0266193433895296,0.0815738963531669,0.0652173913043476,0.010762331838565,0.0035618878005341,0.0301645338208409,0.0682464454976301,0.0396678966789667,0.083653846153846,0.1158415841584159,0.1801047120418846,0.1715176715176716,0.2118279569892471,0.2564102564102561,0.3368920521945433,0.3828220858895703,0.4265822784810125,0.4017412935323383,0.2316939890710381,0.1727367325702393,0.2734463276836159,0.1418439716312056,0.1751824817518248,0.1158415841584159,0.2835990888382689,0.253615127919911,0.1523517382413088,0.0826128722382324,0.0652173913043476,0.0909970958373669,0.0920542635658914,0.0435185185185185,0.0444856348470805,0.0348943985307621,0.0348943985307621,0.0764087870105061,0.1292585170340681,0.0815738963531669,0.0396678966789667,0.0652173913043476,0.0920542635658914,0.1315261044176705,0.1258741258741258,0.124750499001996,0.1547131147540983,0.1547131147540983,0.1976620616365567,0.1989361702127658,0.215749730312837
BBTU-L^C18,21.0,-0.1637964321569234,-4.9678494560760086e-08,-0.0098154811614492,0.0447621717596486,0.1445356277791836,0.98741356723147,121.4,-0.1137740491207431,0.006682369361718,-0.1107015654766835,-0.0563774490203919,1.0,0.2323056882327399,-0.8158536585365854,1.2041277489561718e-07,-0.1359296799427952,1.646296220143043e-08,-0.0850311089422958,-0.0214688392926094,9.402724334745188e-07,-0.2955819828701707,4.0,0.6561090216669273,0.1773577422034994,-0.0962840415831965,0.8806415834826381,-0.1131005942395145,0.1605097894347986,-2.8774834437086096,-0.1193584165173619,0.3651438227177684,-0.0496453900709218,0.1279999999999999,0.014388489208633,-0.0961538461538462,-0.1187500000000001,-0.0275862068965517,-0.1019108280254778,0.0217391304347827,0.0217391304347827,0.1279999999999999,-0.265625,-0.2694300518134715,-0.2166666666666667,-0.2378378378378379,-0.3088235294117647,-0.4,-0.2578947368421053,-0.155688622754491,-0.1849710982658959,-0.2378378378378379,-0.2078651685393259,-0.1607142857142857,-0.2578947368421053,-0.3869565217391304,-0.426829268292683,-0.4244897959183674,-0.5392156862745099,-0.5661538461538462,-0.5674846625766872,-0.53,-0.5392156862745099,-0.563467492260062,-0.5392156862745099,-0.6518518518518519,-0.678082191780822,-0.6705607476635514,-0.6448362720403022,-0.678082191780822,-0.6544117647058824,-0.6544117647058824,-0.6475,-0.6518518518518519,-0.6894273127753304,-0.6626794258373205,-0.6527093596059113,-0.6569343065693432,-0.639386189258312,-0.6365979381443299,-0.6365979381443299
BBXK-L,22.0,-0.0144528182306665,3.870063115561276e-07,0.0764647398039634,0.0894369356738264,0.188507427307206,1.832528138370896,19.0,-0.0297282491107283,0.0001509438081432,0.0005616497247222,-0.02458264488864,1.0,0.0906395595086827,0.0417447278666475,9.39230018315918e-08,-0.1146461457328281,1.4052946918182571e-06,-0.0222179487179487,0.0454251112550116,8.864596750865779e-07,-0.0368783325254483,4.0,3.0239102916963354,0.0707517855937744,-0.0113675700727172,-0.0916689189534171,0.0269746600237456,0.0182575630487054,0.0602231854652771,0.0523609317928515,0.6589310498511075,-0.0139275766016712,0.0978593272171253,0.0056022408963585,-0.0191256830601094,-0.0349462365591398,0.0845921450151057,0.0198863636363635,-0.1069651741293531,-0.0911392405063291,0.0558823529411764,0.0056022408963585,0.0621301775147928,0.0286532951289397,0.1289308176100627,0.2596491228070174,0.0558823529411764,0.1618122977346279,0.4417670682730921,0.5884955752212391,0.6697674418604651,0.6244343891402715,0.6171171171171168,0.7095238095238094,0.3807692307692307,0.3650190114068441,0.1289308176100627,-0.0452127659574468,-0.057742782152231,-0.1157635467980294,-0.0979899497487437,-0.172811059907834,-0.3589285714285714,-0.3904923599320883,-0.4390625,-0.426517571884984,-0.4246794871794872,-0.4153094462540716,-0.4246794871794872,-0.4878744650499287,-0.5187667560321716,-0.4827089337175793,-0.4617691154422788,-0.478955007256894,-0.4993026499302649,-0.4689349112426035,-0.4510703363914373,-0.4355345911949686,-0.4066115702479339,-0.3925549915397631
BCOU-L^K14,20.0,0.9258442621773416,1.1190087835441496e-06,0.2210938501958864,0.9746251957932424,-0.6012357544967732,0.083240634716419,-0.0799,2.6760570463206097,-0.41630629292765,0.0032104457994871,0.0117777659120903,1.0,0.4512195121951219,1.533846476270314,-4.63652337828777e-08,0.0004222133306494,1.0657603162035543e-14,2.0,-0.118412169441372,9.066062861999951e-09,-0.937098657326328,1.0,0.0128273234514418,-0.8942454268292683,-5.90939575499038,3.259419152276295,1.4894666879280338,-0.007415898400095,-0.0074759638250723,2.259419152276295,1.9298576045444515,0.0,-0.0833333333333332,0.0,-0.2666666666666666,-0.0833333333333332,0.0999999999999998,0.2222222222222223,0.2222222222222223,0.375,0.375,0.5714285714285714,1.1999999999999995,1.75,1.1999999999999995,0.5714285714285714,1.1999999999999995,2.666666666666667,2.666666666666667,2.666666666666667,2.666666666666667,1.75,1.75,0.0999999999999998,-0.45,-0.5,-0.5,-0.45,-0.5,-0.5416666666666666,-0.6071428571428572,-0.6071428571428572,-0.56,-0.6071428571428572,-0.5925925925925926,-0.6206896551724137,-0.4761904761904761,-0.5769230769230769,-0.5769230769230769,-0.56,-0.6333333333333333,-0.5925925925925926,-0.6206896551724137,-0.6666666666666667,-0.6451612903225806,-0.5217391304347827,-0.45,-0.3125,-0.3125,-0.2666666666666666
BCQE-L^A14,22.0,-0.0235525024533856,1.7678708229730469e-07,0.0349296066883517,0.1752947206560738,0.1293800539083558,1.376742086220318,6.0,-0.0316110786561813,-0.0009662243824428,-0.000563063063063,-0.013459358742932,1.0,0.156934306569343,-0.3851717902350813,7.747433900675999e-08,-0.1633565044687009,7.773897655026116e-08,-0.0236251156899994,-0.029440628066732,8.163403506081422e-07,0.1230329041487839,4.0,1.0378530986060992,-0.0427007299270072,0.1280180773163765,0.0247319636068514,0.0005675552961017,0.0155778894472361,0.0911764705882352,-0.0179509632224168,0.3367536759607767,-0.1313868613138686,0.1464435146443514,-0.0036363636363635,-0.1917404129793509,-0.2080924855491328,-0.1437499999999999,-0.1103896103896103,-0.0836120401337792,-0.0385964912280701,-0.0680272108843537,-0.0452961672473867,0.0073529411764705,0.0418250950570342,0.2123893805309735,0.1561181434599157,0.3300970873786408,0.5838150289017343,0.8639455782312926,0.902777777777778,0.5747126436781611,0.8026315789473686,0.7125000000000001,0.3300970873786408,-0.0214285714285712,-0.0283687943262409,0.078740157480315,-0.1437499999999999,-0.0774410774410774,0.096,0.0873015873015874,0.1229508196721311,0.2070484581497798,0.1229508196721311,-0.1646341463414633,-0.1103896103896103,-0.1917404129793509,-0.2789473684210525,-0.3010204081632652,-0.2919896640826873,-0.1696969696969695,-0.0616438356164382,-0.007246376811594,-0.0866666666666665,-0.0036363636363635,0.0418250950570342,0.1913043478260871,0.2568807339449541,0.3564356435643565,13.421052631578949
BCYN-L,21.0,-0.0320803532008602,5.080417740832051e-07,0.1003789367377855,0.0389949623725697,0.1381612981457586,0.2377816665598685,1767.4847,-0.1082472618043584,-0.0076728007496214,0.0069477095560342,0.0845278556432277,1.0,0.0747549279156737,0.8945738863587178,6.167530532492939e-08,-0.0812461550044186,1.0364799416196722e-05,-0.0809005637254189,0.1671027068709379,5.947418818974508e-07,-0.3183994987402746,4.0,28.8299453133279,-0.1018007311372561,-0.1740416309462867,-0.0902566655705316,0.6875779191732447,0.032713406862727,0.0656499543107804,-0.3124220808267553,0.7529382246533227,0.0147826086956521,0.1880165289256199,0.0945431472081217,0.0210121337673867,-0.1387918122815776,-0.005190311418685,0.0838831291234685,0.0176991150442478,0.0747663551401869,0.2264486313544258,0.3392857142857142,-0.2199864345466877,0.3218390804597699,-0.2078071182548794,0.1569416498993963,-0.2858621403436142,0.469335604770017,1.051129607609988,1.1481942714819429,1.315436241610738,1.4210526315789471,0.1896551724137931,-0.010610840263837,-0.311377245508982,-0.3164255993659599,-0.8537515896566341,-0.8606454740073515,-0.8531977362665418,-0.8310645382430712,-0.3904593639575971,-0.3839285714285714,-0.3511378596953169,-0.3661583685467573,-0.2169768497503404,-0.203049203049203,-0.0037539705457696,0.0014513788098693,-0.1248097412480974,-0.070581896551724,0.1274509803921568,0.1945983379501386,0.2820512820512819,0.2545454545454546,0.2693156732891832,0.2721238938053096,0.1612251767081789,0.3429349941611521,0.2849162011173183,0.2614259597806214
BCZB-L,22.0,0.0819296322136948,7.195370958180128e-07,0.1421662003128453,0.0580938782794931,0.184306253247878,2.565300464156019,88.5,-0.0176413496968396,-0.0024318247083983,0.0015208006279434,0.0414498862627505,1.0,0.0583932707546019,0.1348263254113345,8.476222332934707e-08,-0.0176177709689774,6.158506355947975e-06,-0.0131845841784989,0.0715638393302103,8.532730481820938e-07,0.0410111366448647,4.0,3.7244403559035706,-0.02415860988944,-0.0177829421016924,0.0368139537436033,-0.0124999399099129,0.0159834177798249,0.0349375755134917,0.0556818782719052,0.4882374794403056,0.0601719197707735,0.1009463722397476,0.0672782874617736,0.0325443786982249,0.0607902735562311,0.0325443786982249,0.0705521472392638,0.0771604938271603,0.0771604938271603,0.0672782874617736,0.0804953560371517,0.0738461538461539,0.1114649681528663,0.107936507936508,0.1294498381877022,0.0512048192771086,0.107936507936508,0.1221864951768489,0.0705521472392638,0.0640243902439026,0.2508960573476704,0.2464285714285716,0.0294985250737462,0.0,0.087227414330218,0.1258064516129031,0.0264705882352942,-0.0815789473684209,-0.0028571428571427,0.0028735632183909,-0.1186868686868686,-0.1788235294117646,-0.2031963470319634,-0.3584558823529412,-0.3972366148531951,-0.3734290843806104,-0.3855633802816901,-0.3930434782608695,-0.3801065719360568,-0.387719298245614,-0.3688969258589512,-0.3314176245210727,-0.2157303370786516,-0.1466992665036673,-0.1164556962025316,-0.1142131979695431,-0.0742705570291776,-0.0251396648044692,-0.0028571428571427
BCZN-L,21.0,-0.125648443395101,2.593727880393751e-07,0.0512468974211626,0.047128743250506,0.0157717855829789,0.5651869453593878,322.1716,-0.1687923939460046,0.0203816031479327,0.0148323587028489,-0.0163429770210384,1.0,0.1383913517715993,-0.1972096095246799,-2.3729828889759843e-08,-0.0075735461043761,6.013827617760464e-07,-0.1261500715600082,-0.0730519124312259,5.513517153114715e-07,-0.0867801202493634,2.0,5.230213161984423,0.1079368412057991,-0.1635372040963424,0.0817734960390259,-0.1748807357973255,0.0202018772097992,0.0609254882266724,-0.2347724130356527,1.9298576045444515,-0.0227272727272727,0.0333745364647712,0.0542244640605296,-0.120925341745531,-0.027906976744186,0.1515151515151513,0.2011494252873562,0.0999999999999998,0.1389645776566757,0.2204379562043794,0.2609351432880844,0.386401326699834,0.4339622641509433,0.7863247863247864,0.553903345724907,0.8702460850111857,1.0641975308641975,1.2175066312997345,1.3885714285714283,0.9487179487179488,1.2352941176470584,0.9952267303102622,0.4241908006814308,0.2151162790697673,0.286153846153846,0.2151162790697673,-0.0423825887743414,0.0815006468305303,-0.052154195011338,-0.0290360046457607,0.1029023746701847,-0.0083036773428233,-0.035755478662053,0.0829015544041449,-0.1930501930501931,-0.1763546798029557,-0.1999999999999999,-0.1125265392781317,-0.062780269058296,2.1194029850746263,2.215384615384615,2.215384615384615,2.178707224334601,2.107806691449814,2.1194029850746263,2.1908396946564883,2.203065134099617,2.227799227799228,2.131086142322097
BDAJ-L,15.0,-0.1529062663641123,7.052955735128966e-08,0.0139352359130012,0.2036275243081526,0.1237393328161365,1.429847881013168,44.0,0.1811401271054894,-0.0192390967372433,0.020545386626821,0.0304154302670622,1.0,0.1381333333333333,-8.136363636363638,8.5129624955856e-08,-0.0321300321300305,4.186217021885672e-09,0.1353783749524655,0.0459067900157095,1.019533951648101e-06,-0.21375368092846,5.0,0.2402514333603308,-0.0567016476552598,-0.0423948437852047,0.0230603317946338,-0.0922042447410448,0.0500721203379352,0.7738853503184714,-0.0032554576790502,0.7179681325613922,-0.0338983050847457,0.2421052631578948,0.0,-0.0327868852459016,0.0,0.0535714285714283,0.2826086956521738,0.4216867469879517,0.5128205128205128,0.3409090909090908,0.3258426966292134,0.5128205128205128,0.5945945945945945,0.8153846153846152,0.8437499999999998,0.8153846153846152,0.6164383561643836,1.0344827586206895,1.0,0.7352941176470587,1.145454545454545,1.0,0.6388888888888888,0.5526315789473684,0.5945945945945945,0.5128205128205128,0.3409090909090908,0.2421052631578948,0.2164948453608246,0.2553191489361701,0.2826086956521738,0.2967032967032965,0.0825688073394494,0.2164948453608246,-0.2760736196319018,-0.3099415204678363,-0.2976190476190476,-0.3480662983425414,-0.4129353233830846,-0.3979591836734694,-0.4271844660194175,-0.4587155963302752,-0.4869565217391304,-0.4957264957264957,-0.562962962962963,-0.5298804780876494,-0.5021097046413503,-0.4801762114537445,-0.3917525773195877
BDIM-L^C23,33.0,0.0657050766864451,1.795507308147013e-07,0.0354756485964091,0.094445540880838,0.0384777498197936,0.5940587220100629,-299.8792,0.1663113414903968,-0.0793901972606948,-0.0081988619338258,0.1180750186767588,1.0,0.1070891989679992,0.048001849473485,-2.3005015785813265e-08,-0.0627660451590732,1.0329118863797181e-07,0.1242958117944931,0.0348083558973556,4.1850471257849003e-07,0.0689498925777112,3.0,5.44848363887061,-0.0520725292708857,-0.0201036736273583,0.1469463258061662,-0.0360263847790976,-0.0193402185125259,-0.0590575860035941,0.1523604054126332,1.9298576045444515,-0.0316631871955462,0.0,0.0788288288288288,0.0788288288288288,0.232418524871355,0.232418524871355,0.0550660792951542,0.0515916575192096,0.0837104072398189,0.0837104072398189,0.1673436230706741,0.3232044198895027,0.2801781737193762,0.2733717323881257,0.2030138133110086,0.345505617977528,0.3705293276108727,0.3705293276108727,0.9249832551908908,0.9249832551908908,1.0780911062906724,1.222737819025522,1.222737819025522,0.9224080267558528,0.7513711151736744,0.7344598672299334,0.4046920821114368,0.476875642343268,0.4860392967942089,0.4860392967942089,0.3751196172248803,0.3751196172248803,0.3751196172248803,-0.034598589183742,-0.034598589183742,-0.034598589183742,-0.034598589183742,-0.034598589183742,-0.034598589183742,-0.034598589183742,-0.034598589183742,-0.034598589183742,-0.034598589183742,-0.034598589183742,-0.034598589183742,-0.034598589183742,-0.034598589183742,-0.034598589183742,-0.034598589183742
