firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,cinvest,convind,egr,ep,grltnoa,herf,hire,invest,lev,lgr,ms,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,16.0,0.049672170892551,5.909070151734122e-07,0.1006054996145445,0.0841300394638003,0.0763256831318841,1.273786209797031,-510.6239000000001,-0.1286706765028254,0.0008015668795645,0.0011386534035037,0.0203050273388652,1.0,-0.0456876659328046,9.421492420657993e-08,0.0046642198005314,0.0001222249492898,-0.0490223580429042,0.0485892429606149,1.9629372144313824e-06,0.0810704742712249,5.0,23.376635428571785,0.0066148540556772,-0.0949829236278893,0.0922104558382622,0.005831556805678,0.0246563885626147,0.0267891204660689,0.699194639541849,-0.000931792769288,0.1151288445552785,0.1392781316348195,0.1011697106505233,0.1059356966199505,-0.0250726744186047,-0.0468916518650088,-0.0182949140139041,-0.0714656514967988,-0.0073991860895302,0.068285884929325,0.0226796264532114,0.0588003157063929,0.04886630179828,0.1075335397316821,0.1905924118038606,0.1577130528586838,0.3394907638542186,0.2809739794700405,0.5056116722783388,0.4993014808605756,0.3657419190633748,0.4290279627163782,0.6013130408833185,0.7343244990303812,0.8282793867120952,0.7791777188328912,0.7558900523560208,0.695954487989886,0.8458892328861367,0.8742577715682849,0.5796290844863115,0.3999478215496999,0.4139657444005269,0.4701369863013698,0.8233095480801902,0.8573901003807545,0.797052913596785,0.9205440229062274,0.6628447474434456,0.2537383177570094,0.1524914089347078,0.2534454566690025,0.1559672554933218,0.1996422982338475,0.2239963503649633,0.1734091406079161,0.205300988319856,0.2447228021340755
BBIO-L^E18,26.0,0.0706844045520115,2.6172368675070944e-07,0.0445600434423484,0.0482035928143712,0.0958121168034916,1.9061593886779256,-132.0,0.0897796523541392,0.0056934335771794,-0.0035087719298245,0.0381280849992616,1.0,-0.1667605633802817,2.9906222488755846e-08,-0.088242124003392,5.863945558107941e-07,0.0342052313883298,0.0381471389645776,9.164753033684408e-07,0.1653915391539153,5.0,2.303263079467732,0.0090902764997502,-0.0645452717315389,-0.0279198617043201,-0.0011176752355101,-0.0041543026706231,-0.0215807174887892,0.4695681426848047,0.0,0.0886075949367088,0.1025641025641024,-0.0282485875706215,0.0,-0.0677506775067751,-0.1224489795918367,-0.1111111111111111,-0.14,-0.1246819338422392,-0.1246819338422392,-0.0777479892761394,-0.0851063829787234,-0.0702702702702703,-0.0171428571428571,0.0238095238095237,-0.0254957507082153,0.1278688524590163,0.1543624161073824,0.2418772563176894,0.303030303030303,0.278810408921933,0.3815261044176705,0.5021834061135371,0.5565610859728507,0.6226415094339621,0.5852534562211982,0.6000000000000001,0.6226415094339621,0.8901098901098901,0.9545454545454546,0.6699029126213591,0.6303317535545025,0.5495495495495495,0.6000000000000001,0.8797814207650272,0.8010471204188483,0.8695652173913042,1.0476190476190474,0.711442786069652,0.5087719298245614,0.4700854700854702,0.5707762557077625,0.5426008968609866,0.678048780487805,0.7029702970297029,0.6862745098039216,0.5495495495495495,0.764102564102564
BBOU-L,26.0,-0.0842604777285959,1.4687987143722285e-07,0.0250071880512796,0.0287352203511286,0.1654093494929507,0.6945666338195492,-105.0,-0.1735072149177745,-0.0018066598101316,-0.00150054019447,0.086233377998229,1.0,-0.0302728823194997,5.01798300337339e-08,-0.0645282154826086,1.2657724244278856e-06,-0.0661046715841235,0.0016748414882162,3.309586902353604e-07,-0.0940483205657041,3.0,18.933525501602546,0.0038655717630729,-0.1702821572569832,-0.0229735684453524,0.0285446786274168,0.0960721090429429,-0.1027726755882095,0.3237820148674955,-0.0581039755351682,0.0815876515986768,0.1147727272727272,0.1053521126760563,0.1034870641169853,0.0315457413249211,0.0288411116937599,0.075068493150685,0.0593952483801296,0.0651465798045602,0.0948660714285714,-0.0189999999999999,0.0186915887850467,-0.009090909090909,0.0025549310168626,-0.0160481444332999,-0.0553683196918631,0.014477766287487,0.0113402061855671,-0.004566210045662,-0.0544578313253011,-0.0050709939148071,0.0293809024134314,0.0979294907666479,0.0548387096774192,0.0869806094182825,0.1072234762979684,0.1205025699600228,0.1288837744533948,0.1833534378769603,0.2941952506596306,0.2496815286624205,0.2682611506140917,0.2916392363396973,0.3701117318435754,0.3954480796586059,0.4511834319526628,0.51272166538165,0.5899513776337115,0.5633466135458167,0.5860953920776073,0.5304212168486739,0.5138888888888888,0.6108374384236455,0.6363636363636365,0.6188118811881189,0.635,0.6556962025316457,0.7120418848167538
BBTU-L^C18,26.0,-0.0063150708311997,3.857666655517721e-07,0.0656791121545297,0.0181209206458261,0.1565756496504419,1.8873608194870533,-29.700000000000003,-0.0916723801015595,0.0045767903444415,-0.0104955264969029,-0.0657645054557862,1.0,-0.0829039812646369,4.0389257629271336e-08,-0.1088947864052642,1.659626014131161e-08,-0.034926343453904,-0.0169824202082266,7.611897407350723e-07,0.0392737054472092,5.0,0.413748457193888,0.0368684538553618,1.050908114878769,-0.1398433302079364,0.0073523161920951,0.0213897131552917,0.0509081148787687,-0.135899404865239,-0.0178571428571429,-0.0508474576271185,-0.111111111111111,-0.1641791044776118,-0.1450381679389312,-0.1942446043165466,-0.2727272727272727,-0.2727272727272727,-0.176470588235294,-0.3043478260869565,-0.2533333333333333,-0.3743016759776536,-0.3563218390804596,-0.4136125654450261,-0.3333333333333332,-0.4074074074074073,-0.4838709677419354,-0.4509803921568627,-0.4509803921568627,-0.4105263157894736,-0.5044247787610618,-0.5234042553191489,-0.4838709677419354,-0.4343434343434342,-0.4256410256410255,-0.3913043478260869,-0.3450292397660818,-0.352601156069364,-0.2774193548387096,-0.2911392405063291,-0.3170731707317072,-0.3812154696132596,-0.3170731707317072,-0.2727272727272727,-0.2222222222222221,-0.1384615384615384,-0.1450381679389312,-0.176470588235294,-0.0666666666666665,-0.1181102362204723,-0.2432432432432432,-0.2679738562091502,-0.2483221476510066,-0.263157894736842,-0.1450381679389312,-0.1641791044776118,-0.1641791044776118,-0.089430894308943,-0.111111111111111
BBXK-L,26.0,0.0443067246323189,3.456445122549748e-07,0.0588480724572754,0.0269152401752052,0.1934887522378765,2.4542680978889533,12.349999999999994,0.1280358313343108,-0.0007966298974692,0.0019358589796107,-0.0377643196509041,1.0,0.0805859343817354,6.700189858213376e-08,-0.0364301550672999,1.2785634837409591e-06,0.048780487804878,0.0746990499094837,6.634183795776328e-07,0.0226320036211205,3.0,3.1924574575846574,-0.0070838920005872,-0.0737014232327841,-0.0170031228798825,0.0161050885093748,0.046295632216883,0.0282143854470021,0.2393682699330915,-0.0224489795918367,0.2128712871287128,0.2280701754385965,0.1111111111111111,0.1448598130841121,0.1475409836065575,0.088888888888889,0.1036036036036036,0.0652173913043479,-0.0199999999999999,0.047008547008547,0.1316397228637413,0.0208333333333334,-0.01010101010101,-0.0219560878243512,0.0165975103734439,0.0103092783505156,0.1085972850678733,0.0492505353319059,0.1864406779661018,0.2564102564102566,0.3243243243243243,0.2827225130890054,0.2827225130890054,0.2564102564102566,0.2373737373737374,0.3687150837988828,0.3687150837988828,0.4583333333333335,0.4939024390243904,0.4893617021276597,0.3687150837988828,0.2760416666666667,0.3573407202216068,0.4714714714714716,0.5755627009646305,0.5076923076923079,0.5705128205128205,0.5408805031446542,0.5217391304347827,0.4454277286135693,0.3315217391304348,0.2694300518134715,0.2628865979381445,0.4454277286135693,0.4411764705882355,0.3687150837988828,0.3279132791327914,0.2727272727272727
BCIP-L,16.0,-0.0495344804079053,1.93603897731536e-06,0.3296223662683767,0.0887898147444985,0.0984236566947291,0.4979338492113016,44.8368,-0.1616116866469928,-0.0147807686865537,-5.0692273169290514e-05,-0.0706381792626741,1.0,-0.0079490606423094,8.631885181693541e-08,-0.0977298940402342,3.3724839813353875e-06,-0.0615725834514638,-0.0486064638653867,5.319119048487508e-06,-0.0706081807448783,4.0,2.964903488782894,-0.0078159684390354,0.0598036723405435,-0.0256823442628141,0.0030260374761918,0.0116971697048852,-0.1403012958348046,1.9368095278819475,-0.0181818181818181,0.0,0.0,0.0,0.0,-0.0517241379310343,-0.0517241379310343,-0.0677966101694914,-0.0350877192982455,0.0784313725490197,0.1,0.1458333333333334,0.1956521739130434,0.1458333333333334,0.3414634146341464,0.5277777777777779,0.5714285714285716,0.4864864864864866,0.375,0.2222222222222223,0.3414634146341464,0.3095238095238097,0.0185185185185186,0.1458333333333334,0.1,0.1224489795918368,0.0185185185185186,0.1,0.2222222222222223,0.1,0.2222222222222223,-0.0517241379310343,-0.1129032258064515,-0.0677966101694914,0.0185185185185186,-0.0178571428571429,-0.1129032258064515,-0.1129032258064515,-0.1269841269841268,-0.1791044776119402,-0.140625,-0.2465753424657533,-0.2666666666666666,-0.2857142857142857,-0.3373493975903613,-0.3292682926829268,-0.2666666666666666,-0.2253521126760562,-0.1911764705882352
BCYN-L,26.0,0.0315489504398427,6.997623170746467e-07,0.1191387743130212,0.1166683670542485,0.2105028338862933,0.8486035518635434,94.20799999999996,-0.0903336593410248,-0.0119387080573805,0.0019069160853395,-0.0921592612966264,1.0,0.0713790979178928,9.867880763133497e-08,-0.0434783181438018,1.12396258768003e-05,-0.0344163030140299,0.0499933856421534,8.048060352718545e-07,-0.0170701694997747,3.0,17.28934097272465,0.0132033785998478,0.1839941021076735,0.9893493759196552,0.0102442824671802,0.0238654044224378,-0.0106506240803447,0.7897700443071078,0.0148849797023005,-0.0043785786460088,-0.0211920529801324,-0.0851129681213247,-0.118664281454979,-0.0768269831355403,-0.0525641025641026,-0.07625,-0.1241481481481482,-0.1178752611160847,-0.0817023920472196,-0.1331378299120235,-0.0851129681213247,-0.071608040201005,-0.0133511348464619,-0.0260296540362439,-0.0269914417379855,0.0811997073884418,0.0263888888888887,0.0168558651530787,-0.0418152350081038,-0.1411969785008716,-0.1965207936939386,-0.1583143507972665,-0.0525641025641026,-0.0663297536323437,0.0061266167460858,0.0572246065808297,-0.0159786950732356,-0.0339869281045752,0.0663780663780664,-0.15687393040502,-0.1687289088863892,-0.1775180856983862,-0.2443762781186094,-0.05408,-0.1053268765133171,-0.0910209102091021,0.04822695035461,-0.2154989384288748,-0.3096683792620271,-0.3477493380406002,-0.3052878965922444,-0.3220183486238532,-0.3310703779135551,-0.3115975780158361,-0.3195211786372007,-0.3410610789121712,-0.2973615402899929
BCZB-L,26.0,0.3028751476959432,1.2697123498426295e-06,0.216176220695548,0.0801838301989478,0.1448331047096479,2.642387211178403,-56.5,0.0499949436638737,-0.0006485850986692,-0.0017329657345411,-0.0467282342726339,1.0,0.0470957613814756,1.5144328543850124e-07,0.0584231229690439,6.89929966590507e-06,0.019047619047619,-0.0200078771169751,2.228289123037165e-06,0.5134319781640568,2.0,1.926998608153779,0.0519883923634886,0.0094846704971782,-0.1086418837995888,0.0053968831483839,0.016131955773065,0.0277217525640475,0.4291862870765251,0.0646551724137933,-0.053061224489796,-0.0085470085470085,-0.2,-0.2540192926045016,-0.2611464968152867,-0.3156342182890856,-0.2861538461538462,-0.2516129032258065,-0.311572700296736,-0.3294797687861271,-0.3643835616438357,-0.4156171284634761,-0.4111675126903553,-0.4051282051282051,-0.4005167958656331,-0.4126582278481013,-0.3537604456824512,-0.3763440860215055,-0.3926701570680628,-0.3862433862433863,-0.3236151603498542,-0.3033033033033033,-0.327536231884058,-0.311572700296736,-0.3446327683615819,-0.3294797687861271,-0.2948328267477204,-0.281733746130031,-0.2368421052631579,-0.191637630662021,-0.2491909385113269,-0.2611464968152867,-0.2188552188552189,-0.2108843537414966,-0.2343234323432342,-0.2343234323432342,-0.2,-0.1743772241992883,-0.2317880794701987,-0.2317880794701987,-0.2948328267477204,-0.3216374269005848,-0.3333333333333333,-0.3053892215568862,-0.3746630727762804,-0.4005167958656331,-0.3829787234042553,-0.3483146067415731
BCZN-L,26.0,-0.0140292754558165,3.816959313802765e-07,0.0649860449974218,0.0595095855885923,0.1459876690817719,1.455245627650314,125.708,-0.090472747517289,-0.0018383278101769,0.005519494121008,-0.0062497733801837,1.0,-0.0472133998548875,6.23669823762771e-08,0.0380140092305244,6.35952731990204e-07,-0.0344692943447797,-0.0104324956159363,7.249120903368911e-07,0.0060562949553296,4.0,3.2056574585324427,0.0838771015562586,-0.012670287939728,-0.0482147892389427,0.014490077608421,0.0441674507811972,-0.1144815534182535,0.6402124116367442,-0.0571428571428572,-0.0133531157270029,-0.032023289665211,-0.114513981358189,-0.1168658698539176,-0.1614123581336695,-0.2130177514792898,-0.205495818399044,-0.2258440046565774,-0.1800246609124536,-0.1850490196078431,-0.2203985932004688,-0.2130177514792898,-0.1987951807228916,-0.2213114754098359,-0.2267441860465116,-0.1810344827586205,-0.1656210790464239,-0.2880085653104924,-0.2724288840262582,-0.3480392156862744,-0.3808193668528864,-0.3587270973963354,-0.3207354443309498,-0.2887700534759357,-0.2373853211009174,-0.2267441860465116,-0.2035928143712574,-0.2494356659142211,-0.1800246609124536,-0.146341463414634,-0.3179487179487179,-0.2660044150110375,-0.301470588235294,-0.2940552016985137,-0.144144144144144,-0.1820418204182042,-0.1666666666666666,-0.0712290502793295,-0.1840490797546011,-0.3165467625899281,-0.4067796610169492,-0.4277108433734938,-0.4705414012738853,-0.4359626802374893,-0.4397641112047177,-0.4544708777686628,-0.4784313725490196,-0.4120247568523431
BDAJ-L,26.0,-0.0510217891460277,3.828364729890101e-07,0.0651802291168034,0.1038942581011938,0.1276284130139136,1.7030740367338475,4.75,0.6193193863979863,0.004172802132538,-0.0014201663623453,-0.0615789646523557,1.0,0.0016535758577924,2.749217758980097e-08,-0.0497187695298901,5.537706631735845e-09,0.2359550561797752,0.0307213425362024,7.250666836758429e-07,-0.0766599597585513,5.0,0.2579636474865405,-0.0182373252091396,0.1986469864698645,1.138040925863804,0.0201796919566457,0.0583986793231531,0.138040925863804,-0.29111157782,0.0062111801242235,0.0,0.0,0.0,-0.0061728395061728,-0.0693641618497109,-0.0122699386503066,0.0125786163522012,0.0254777070063694,0.2290076335877862,0.1500000000000001,0.1925925925925926,0.1582733812949641,0.1180555555555555,0.0522875816993464,0.0254777070063694,0.00625,0.0592105263157896,0.0733333333333334,-0.0529411764705881,-0.0242424242424241,-0.0122699386503066,0.0592105263157896,0.1103448275862069,0.1582733812949641,0.0805369127516779,0.066225165562914,0.2384615384615385,0.3760683760683763,0.3644067796610171,0.3416666666666668,0.4122807017543861,0.2480620155038759,0.1751824817518248,0.1666666666666667,0.2677165354330708,0.1338028169014085,0.1838235294117647,0.3879310344827589,0.2196969696969697,0.1500000000000001,0.0733333333333334,0.066225165562914,0.066225165562914,0.0733333333333334,0.2290076335877862,0.2777777777777779,0.2777777777777779,0.2480620155038759
