firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ-L^I10,17.0,0.108957485284979,2.3731531924033405e-07,0.0702432519423189,0.1195363580008655,0.0713249361852815,1.2617306990007529,-0.0045592925207038,1.0,-0.0383347073371804,8.026278937424397e-09,-0.0381331382202103,9.859198271325907e-10,5.35634233494502e-07,0.1923271837227607,4.0,0.189185478427598,0.0640683542552739,-0.0031795368358814,0.0772600557546794,0.0641025641025641,0.2580645161290322,0.1818181818181818,0.3,0.2580645161290322,0.4181818181818182,0.3928571428571428,0.56,0.5,0.6250000000000002,0.6250000000000002,0.7727272727272727,0.6956521739130435,0.6250000000000002,0.56,0.6250000000000002,0.6250000000000002,0.3220338983050848,0.3448275862068968,0.5294117647058825,0.56,0.6956521739130435,0.6595744680851066,0.5,0.902439024390244,0.8571428571428572,1.0526315789473686,1.2941176470588234,1.6896551724137936,1.4375,1.6896551724137936,1.5161290322580645,1.0,1.2941176470588234,2.0,1.2941176470588234,1.3636363636363638,1.166666666666667,0.6595744680851066,0.56,0.56,0.5294117647058825,0.3928571428571428,0.0985915492957747,0.0263157894736842,0.4181818181818182,0.471698113207547,0.0833333333333334,0.0833333333333334
BAOH-L,31.0,-0.0267194690686891,1.26030971991285e-06,0.3730406172874889,0.1854856798277604,0.1794464555657846,0.4145258139053375,-0.0242270187841911,1.0,0.2520254692773531,1.4402724564014902e-08,-0.0712511127451486,3.4939484369502216e-08,5.981754779700792e-07,-0.3448909093163009,4.0,0.955313151945345,-0.2822939676590723,-0.0013199657365369,-0.0602575446779774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,16.0,0.1639139918977874,6.940106039408616e-07,0.2054210484991454,0.1903141361256544,0.3368794326241134,1.0476081793075946,0.0656787543640383,1.0,0.5766738660907127,2.742767934752584e-07,-0.1255760368663492,4.3954534422055254e-07,1.0671601409912564e-06,-0.0097044552271724,3.0,1.92781913872906,0.0039232399926585,0.04499100179964,0.04499100179964,0.097378277153558,0.0348837209302324,0.0511811023622046,0.1608695652173912,0.04296875,0.0229885057471264,0.0942622950819671,0.1265822784810126,0.2027027027027026,0.2361111111111109,0.247663551401869,0.1919642857142856,0.1710526315789473,0.0853658536585366,0.18141592920354,0.1659388646288209,0.0897959183673469,0.0113636363636362,0.0348837209302324,0.0,-0.0037313432835821,-0.0290909090909091,0.0942622950819671,0.0037593984962405,0.1508620689655173,0.2361111111111109,0.2654028436018958,0.3349999999999999,0.66875,0.5614035087719298,0.3762886597938144,0.3283582089552239,0.1265822784810126,0.241860465116279,0.117154811715481,-0.014760147601476,0.0511811023622046,-0.1469648562300319,-0.2005988023952095,-0.1859756097560975,-0.2260869565217391,-0.1010101010101011,-0.0255474452554745,0.0075471698113207,-0.0664335664335664,-0.0255474452554745,0.0348837209302324,-0.1217105263157894,-0.620199146514936
BBTK-L^C11,11.0,0.1364296081277213,0.0004788485665503,141.7349735789798,0.1020806241872561,0.1818181818181818,0.2481351679688331,0.530075439284929,1.0,0.8411764705882353,5.660510211617792e-05,0.1253396739130146,1.2776746599627063e-08,0.0006364249319008,-0.108730583824317,3.0,0.0023959937181405,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.0444444444444442,0.0714285714285714,0.125,0.125,0.125,0.2162162162162162,0.125,0.1842105263157893,0.0,0.125,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.0,0.2857142857142858,0.2857142857142858,0.0,0.2857142857142858,0.2857142857142858,0.125,0.125,0.0,0.2857142857142858,0.2857142857142858,0.125,0.125,0.125,-0.0999999999999999,-0.1818181818181818,-0.0999999999999999,0.0714285714285714,0.2162162162162162,0.2162162162162162,0.125,0.7307692307692308,0.7307692307692308,0.3235294117647058,0.3235294117647058,0.3235294117647058,0.3235294117647058,0.3235294117647058,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.125,0.125
BBTU-L^C18,16.0,-0.0325240234263945,5.058839219161832e-07,0.149737201519384,0.1068574858386165,0.1724048185603807,3.05630302220972,0.0045559741677564,1.0,0.0439906698858288,5.171469380516643e-08,-0.045739167292819,5.122234327484728e-06,5.057252878861061e-07,-0.0984162895927602,3.0,4.62139582122645,0.396861894398857,0.474251013108602,0.3317731370024074,0.0750853242320819,0.0034246575342467,0.0068728522336769,0.0693430656934306,-0.0167785234899328,-0.0727848101265822,-0.0134680134680135,0.0316901408450704,0.1356589147286822,0.1226053639846744,0.0464285714285714,0.1269230769230769,0.1226053639846744,0.0851851851851852,0.0892193308550186,0.1814516129032259,0.2850877192982457,0.2794759825327511,0.2964601769911505,0.3022222222222224,0.3627906976744186,0.4948979591836735,0.6098901098901099,0.4797979797979799,0.4797979797979799,0.5923913043478262,0.6187845303867403,0.9025974025974026,1.1231884057971016,0.9276315789473686,0.8198757763975155,0.754491017964072,0.6277777777777778,0.6742857142857144,0.8544303797468356,0.5103092783505156,0.5421052631578949,0.3318181818181818,0.1910569105691058,0.1535433070866141,0.1767068273092369,0.3080357142857142,0.3952380952380951,0.3886255924170618,0.4223300970873787,0.6460674157303372,0.5923913043478262,0.2208333333333334,0.1862348178137651
BBXK-L,17.0,-0.4191484458662618,7.14267992718889e-06,2.114170578093891,0.0652508751458576,0.197405228682929,1.6573802253441523,0.0035809290863941,1.0,-0.8076484741040901,9.20068711270546e-06,-0.0212997659083662,2.284230711747223e-06,5.89909812902526e-05,-0.2355223334890618,2.0,0.0584651915914303,0.1032131233775334,0.956730711317232,-0.0432692886827681,-0.0144927536231882,0.0,0.0,-0.7946428571428572,0.0,0.0,-0.0142857142857143,-0.7988338192419826,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,0.0,-0.75,0.0,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,0.0,0.0,-0.0142857142857143,0.0,0.0,-0.8179419525065963,-0.8235294117647058,-0.8207792207792208,-0.8212435233160622,-0.8155080213903744,-0.8088642659279779,-0.7994186046511628,-0.7653061224489797,-0.7294117647058824,-0.7463235294117647,-0.7217741935483871
BCPS-L^C06,16.0,-0.2266599303321189,1.333508044072583e-05,3.9470667888927102,0.0300174013921113,0.0361847473829008,0.8706368312780284,-0.0612642569819685,1.0,-0.2767315671879988,-3.6824477430645136e-06,-0.2550907182485772,2.08144348392235e-07,2.7760330189326536e-05,-0.2145116976105235,3.0,0.0622879151728889,0.3276842538734003,-0.5423988029580112,0.0464862505456132,-0.9872960518121808,-0.0127874093200539,75.46666666666667,0.0427272727272727,0.0672604014355975,0.0630213160333643,0.0317399126188642,0.0290951038195335,0.0293589743589743,0.0496796966923782,58.47407407407408,59.82575757575758,59.82575757575758,0.069962686567164,0.0877929819807614,36.1712962962963,0.0661266764041961,50.8,50.8,0.0661266764041961,0.095212112945028,27.471631205673763,0.0794568432374296,49.81645569620253,0.0768508583690987,0.0498169456066945,-0.0378669862192929,-0.0003735059760954,44.88,49.49685534591195,0.0269889997441801,0.0540895365629514,-0.0289066279632317,-0.048696682464455,-0.0696407879490149,-0.0744668587896253,-0.0212117517981226,-0.0097434632461764,0.0394873122734336,0.0337324578344278,0.0324032403240326,-0.0308992154496076,34.52654867256638,32.735294117647065,-0.0620327102803737,46.79166666666667,-0.065090824406148,-0.1191442676906198,-0.0882352941176469
BCQE-L^A14,17.0,-0.1951219512195122,-7.537468351486958e-07,-0.2231024487233217,0.2232594321275768,-0.1129668994837534,1.03056714595847,-0.0376263657494033,1.0,0.371002132196162,-5.544669564935197e-07,-0.1514206514206311,3.093891093828438e-07,3.6151714457209608e-06,-0.1193603655054254,3.0,0.7817448145704016,0.043773957359318,-0.0029193615185787,-0.2487792341300436,0.1538461538461537,0.3,0.0833333333333334,0.0,-0.1875,-0.2352941176470588,-0.35,-0.1875,-0.3157894736842105,-0.1875,0.0833333333333334,-0.0714285714285715,-0.1875,-0.2777777777777777,-0.1875,-0.35,-0.3157894736842105,-0.409090909090909,-0.5,-0.2777777777777777,-0.3809523809523809,-0.59375,-0.5357142857142858,-0.6285714285714286,-0.5,-0.35,-0.2777777777777777,-0.0714285714285715,0.3,-0.1333333333333333,-0.75,-0.7547169811320755,-0.803030303030303,-0.7903225806451613,-0.7833333333333333,-0.8243243243243243,-0.8059701492537313,-0.8555555555555555,-0.8773584905660378,-0.8796296296296297,-0.8951612903225806,-0.87,-0.8879310344827586,-0.8907563025210083,-0.8737864077669903,-0.796875,-0.6666666666666667,-0.8522727272727273,-0.8539325842696629
BCYN-L,16.0,-0.0043288780643247,3.06202282262993e-07,0.0906331884817356,0.0259759387853927,0.3069310728080435,0.5186644825694767,0.041040300688892,1.0,0.1691931041576131,6.844779394993998e-08,-0.0521820609764871,1.2642198751442966e-06,2.966395469066705e-07,-0.1282340601543645,4.0,19.6160343071424,0.0867409255285704,0.1463839420444338,0.1463839420444338,0.0671641791044774,0.0881670533642693,0.1294400963275137,0.1865907653383935,0.09900410076157,0.0376106194690266,0.1015854374633,0.223744292237443,0.2181818181818182,0.2991689750692523,0.2350230414746545,0.3486700215672178,0.3304964539007093,0.4233687405159334,0.4266159695817491,0.5165723524656429,0.3845018450184503,0.2779291553133516,0.3174157303370788,0.2158133506156838,0.2982698961937717,0.2902338376891336,0.4542635658914729,0.3438395415472779,0.4497681607418857,0.6528634361233483,0.5314285714285716,0.5817875210792582,0.5377049180327871,0.4453004622496148,0.6020495303159692,0.5129032258064516,0.4169184290030212,0.6369982547993018,0.8073217726396917,0.6528634361233483,0.8125603864734301,0.542763157894737,0.4408602150537637,-0.6274821286735504,-0.6553371302590483,-0.6714535901926444,-0.6684340756451043,-0.6422578184591914,-0.6435493064791944,-0.5812499999999999,-0.5532269587997142,-0.613434988666804,-0.6025423728813559
BCZB-L,17.0,-0.0774239656952275,9.079499894772212e-07,0.2687452291998294,0.0677397142365295,0.0734536967117457,1.2339951918972656,-0.0092915807452408,1.0,-0.1430250783699059,1.2662311238708388e-08,-0.1477840650943786,8.597977453098454e-06,1.486057150129727e-06,-0.0336123110151187,4.0,4.41465112715562,0.1565918423809768,0.470205720203022,-0.101044279796978,0.0107142857142858,-0.020979020979021,-0.020979020979021,-0.0070921985815602,7.0,-0.0243902439024391,-0.020979020979021,0.0370370370370369,0.0727969348659003,0.0486891385767789,0.1023622047244092,7.0,7.0,0.0447761194029849,0.033210332103321,0.0071942446043165,0.0646387832699619,-0.0789473684210526,0.0,-0.1054313099041533,-0.0604026845637584,-0.0508474576271187,0.018181818181818,0.0071942446043165,0.0606060606060605,0.1023622047244092,0.0370370370370369,0.1666666666666667,0.2727272727272725,0.2017167381974247,0.1382113821138211,0.0035842293906809,-0.0604026845637584,0.0108303249097472,0.0370370370370369,-0.1082802547770701,-0.0728476821192053,-0.2328767123287671,-0.2572944297082229,-0.3017456359102244,-0.3,-0.3220338983050848,-0.2838874680306906,-0.2349726775956284,-0.2265193370165746,-0.2572944297082229,-0.2222222222222223,-0.2553191489361702,-0.306930693069307
