firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ-L^I10,17.0,0.108957485284979,2.429897449650164e-07,0.0715341896554197,0.1195363580008655,0.0713249361852815,1.2659909677939465,-0.0046118379658243,1.0,-0.0383347073371804,8.218194587125348e-09,9.84143080967149e-10,5.484417365385159e-07,0.1923271837227607,4.0,0.1410669064574968,0.0640683542552739,-0.0031795368358814,0.0772600557546794,-0.0795454545454544,0.0602409638554217,0.1282051282051282,0.4193548387096775,0.3333333333333332,0.4666666666666668,0.4193548387096775,0.5999999999999999,0.5714285714285714,0.76,0.6923076923076923,0.8333333333333335,0.8333333333333335,1.0,0.9130434782608694,0.8333333333333335,0.76,0.8333333333333335,0.8333333333333335,0.4915254237288136,0.517241379310345,0.7254901960784315,0.76,0.9130434782608694,0.8723404255319149,0.6923076923076923,1.1463414634146345,1.0952380952380951,1.3157894736842106,1.5882352941176467,2.03448275862069,1.75,2.03448275862069,1.838709677419355,1.2564102564102564,1.5882352941176467,2.3846153846153846,1.5882352941176467,1.6666666666666663,1.4444444444444446,0.8723404255319149,0.76,0.76,0.7254901960784315,0.5714285714285714,0.2394366197183099,0.1578947368421053,0.5999999999999999,0.6603773584905659
BAOH-L,31.0,-0.0267194690686891,1.26030971991285e-06,0.3710248535048036,0.1215009103433645,0.1794464555657846,0.4159254718437175,-0.0245062330438983,1.0,0.2520254692773531,1.4402724564014902e-08,3.487651921435714e-08,5.981754779700792e-07,-0.3448909093163009,4.0,0.7293655946969532,-0.2822939676590723,-0.0013199657365369,-0.0602575446779774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,16.0,0.1639139918977874,7.243012083056978e-07,0.2132283401920891,0.1935828877005347,0.3368794326241134,1.051145457458418,0.0664356962288876,1.0,0.5766738660907127,2.862478062961559e-07,4.387532306192337e-07,1.1137371319495148e-06,-0.0097044552271724,3.0,1.410303878580388,0.0039232399926585,0.04499100179964,0.04499100179964,-0.0536912751677852,0.0170648464163822,0.1161048689138577,0.1550387596899225,0.1732283464566928,0.2956521739130435,0.1640625,0.1417624521072797,0.2213114754098359,0.2573839662447257,0.3423423423423422,0.3796296296296295,0.3925233644859811,0.3303571428571428,0.3070175438596492,0.2113821138211382,0.3185840707964602,0.3013100436681222,0.2163265306122448,0.1287878787878786,0.1550387596899225,0.1161048689138577,0.1119402985074626,0.0836363636363637,0.2213114754098359,0.1203007518796992,0.2844827586206897,0.3796296296296295,0.4123222748815167,0.49,0.8624999999999998,0.7426900584795322,0.5360824742268042,0.482587064676617,0.2573839662447257,0.386046511627907,0.2468619246861925,0.099630996309963,0.1732283464566928,-0.047923322683706,-0.1077844311377245,-0.0914634146341463,-0.136231884057971,0.0033670033670032,0.0875912408759123,0.1245283018867924,0.041958041958042,0.0875912408759123,0.1550387596899225
BBTK-L^C11,11.0,0.1364296081277213,0.0005489239665333,161.59871740289014,0.1020806241872561,0.1818181818181818,0.2489730032639786,0.5361845120803603,1.0,0.8411764705882353,6.48887755965942e-05,1.2753721364812863e-08,0.0007295602877887,-0.108730583824317,3.0,0.0015957732848634,-0.4155844155844156,0.3563049853372434,0.2272727272727272,-0.0238095238095238,-0.1063829787234041,-0.0666666666666667,0.0,0.0499999999999998,0.0499999999999998,0.0499999999999998,0.1351351351351351,0.0499999999999998,0.1052631578947367,-0.0666666666666667,0.0499999999999998,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999,-0.0666666666666667,0.1999999999999999,0.1999999999999999,-0.0666666666666667,0.1999999999999999,0.1999999999999999,0.0499999999999998,0.0499999999999998,-0.0666666666666667,0.1999999999999999,0.1999999999999999,0.0499999999999998,0.0499999999999998,0.0499999999999998,-0.16,-0.2363636363636364,-0.16,0.0,0.1351351351351351,0.1351351351351351,0.0499999999999998,0.6153846153846152,0.6153846153846152,0.2352941176470586,0.2352941176470586,0.2352941176470586,0.2352941176470586,0.2352941176470586,0.0,0.0,0.0,0.0,0.0
BBTU-L^C18,16.0,-0.0325240234263945,4.6594571755437924e-07,0.1371706008970228,0.1704342707892655,0.1724048185603807,3.0666227143582705,0.0046084813691511,1.0,0.0439906698858288,4.7631954820548025e-08,5.113003444861826e-06,4.657996072635188e-07,-0.0984162895927602,3.0,3.8307890372422864,0.396861894398857,0.474251013108602,0.3317731370024074,0.0754716981132075,0.0095238095238097,0.0853242320819112,0.089041095890411,0.092783505154639,0.1605839416058394,0.0671140939597316,0.0063291139240506,0.0707070707070707,0.1197183098591549,0.2325581395348837,0.2183908045977012,0.1357142857142859,0.2230769230769231,0.2183908045977012,0.1777777777777778,0.1821561338289963,0.282258064516129,0.3947368421052633,0.3886462882096071,0.4070796460176993,0.4133333333333333,0.4790697674418607,0.6224489795918369,0.7472527472527473,0.6060606060606062,0.6060606060606062,0.7282608695652173,0.7569060773480663,1.064935064935065,1.304347826086957,1.0921052631578947,0.9751552795031057,0.9041916167664672,0.7666666666666666,0.8171428571428572,1.0126582278481011,0.6391752577319589,0.6736842105263159,0.4454545454545453,0.2926829268292683,0.2519685039370078,0.2771084337349396,0.419642857142857,0.5142857142857142,0.5071090047393367,0.5436893203883495,0.7865168539325844,0.7282608695652173
BBXK-L,17.0,-0.4191484458662618,7.754844725821258e-06,2.282962737563661,0.0740178623547953,0.197405228682929,1.6629764157658342,0.0036221989790222,1.0,-0.8076484741040901,9.989233825010048e-06,2.280114253140356e-06,6.404681503204057e-05,-0.2355223334890618,2.0,0.0411135498382325,0.1032131233775334,0.956730711317232,-0.0432692886827681,0.0,0.0,-0.0144927536231882,-0.0144927536231882,-0.0144927536231882,-0.7976190476190476,-0.0144927536231882,-0.0144927536231882,-0.0285714285714284,-0.8017492711370262,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0144927536231882,-0.7536231884057971,-0.0144927536231882,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0144927536231882,-0.0144927536231882,-0.0285714285714284,-0.0144927536231882,-0.0144927536231882,-0.820580474934037,-0.8260869565217391,-0.8233766233766233,-0.8238341968911918,-0.8181818181818181,-0.8116343490304709,-0.8023255813953488,-0.7687074829931972,-0.7333333333333333
BCPS-L^C06,16.0,-0.2266599303321189,3.386464662405639e-06,0.9969474450733667,0.0300174013921113,0.0361847473829008,0.8735765607507568,-0.0619703221529293,1.0,-0.2767315671879988,-9.351633991616632e-07,2.0776924723016604e-07,7.049779536069286e-06,-0.2145116976105235,3.0,0.1872631838323303,0.3276842538734003,-0.5423988029580112,0.0464862505456132,0.0052750565184627,77.05882352941177,-0.0083447502802341,-0.0210254518627811,74.82857142857144,0.034025974025974,0.058354379901635,0.0541506686085,0.0231303006939092,0.0205075621635479,0.0207692307692308,0.0409203817492485,57.977777777777774,59.31818181818182,59.31818181818182,0.0610341151385926,0.0787156211895407,35.861111111111114,0.057230115522507,50.36774193548387,50.36774193548387,0.057230115522507,0.086072841358614,27.234042553191493,0.0704490454423232,49.39240506329114,0.0678648068669527,0.0410564853556485,-0.045895745955662,-0.0087151394422309,44.49714285714286,49.075471698113205,0.0184190330007674,0.0452934226073258,-0.037010159651669,-0.0566350710900473,-0.0774044032444958,-0.0821902017291066,-0.0293794953065951,-0.0180069067587567,0.0308130502330399,0.0251062186172268,0.0237880930950238,-0.0389861194930596,34.230088495575224,32.45378151260505,-0.069859813084112,46.392857142857146,-0.0728924080111782
BCQE-L^A14,17.0,-0.1951219512195122,-8.075847751178234e-07,-0.2377463397660059,0.278444352503103,-0.1129668994837534,1.034046884586289,-0.038060006303851,1.0,0.371002132196162,-5.940709154443709e-07,3.0883155297856293e-07,3.873392607252515e-06,-0.1193603655054254,3.0,0.557059909501962,0.043773957359318,-0.0029193615185787,-0.2487792341300436,-0.0666666666666665,0.0,0.1538461538461537,0.4999999999999998,0.25,0.1538461538461537,-0.0625,-0.1176470588235295,-0.2500000000000001,-0.0625,-0.2105263157894736,-0.0625,0.25,0.0714285714285714,-0.0625,-0.1666666666666666,-0.0625,-0.2500000000000001,-0.2105263157894736,-0.3181818181818182,-0.4230769230769231,-0.1666666666666666,-0.2857142857142857,-0.53125,-0.4642857142857143,-0.5714285714285714,-0.4230769230769231,-0.2500000000000001,-0.1666666666666666,0.0714285714285714,0.4999999999999998,0.0,-0.7115384615384616,-0.7169811320754718,-0.7727272727272727,-0.7580645161290323,-0.75,-0.7972972972972974,-0.7761194029850746,-0.8333333333333334,-0.8584905660377359,-0.8611111111111112,-0.8790322580645161,-0.85,-0.8706896551724138,-0.8739495798319328,-0.854368932038835,-0.765625,-0.6153846153846154
BCYN-L,16.0,-0.0043288780643247,2.817207231032248e-07,0.0829362722251076,0.0920712661882117,0.3069310728080435,0.5204157676186387,0.0415132865431189,1.0,0.1691931041576131,6.297523932181402e-08,1.2619415988041496e-06,2.729225498841433e-07,-0.1282340601543645,4.0,16.27797426905404,0.0867409255285704,0.1463839420444338,0.1463839420444338,-0.0571923743500865,0.1528471528471529,0.2302771855010659,0.3387470997679815,0.3895243829018662,0.4598355471220745,0.3520796719390742,0.2765486725663717,0.3552554315913092,0.5055446836268753,0.4987012987012986,0.598337950138504,0.5194206714944041,0.6592379583033787,0.6368794326241134,0.7511380880121394,0.7551330798479086,0.8658043654001617,0.7033210332103319,0.5722070844686649,0.6207865168539324,0.4957874270900841,0.5972318339100346,0.5873452544704263,0.7891472868217053,0.6532951289398279,0.7836166924265842,1.0334801762114538,0.8840816326530612,0.946037099494098,0.8918032786885246,0.7781201848998458,0.9709649871904352,0.861290322580645,0.7432024169184288,1.013961605584642,1.2235067437379574,1.0334801762114538,1.229951690821256,0.8980263157894735,0.7726574500768049,-0.5416997617156474,-0.5759691346683815,-0.5957968476357268,-0.5920820077765996,-0.5598779557589626,-0.5614668440053202,-0.4848214285714286,-0.4503453203143606
BCZB-L,17.0,-0.0774239656952275,6.616524409934625e-06,1.947850564920428,0.0593572458237937,0.0734536967117457,1.2381618109794157,-0.0093986653957462,1.0,-0.1430250783699059,9.227434590901056e-08,8.582482863122742e-06,1.0829377743649288e-05,-0.0336123110151187,4.0,0.4625172277236065,0.1565918423809768,0.470205720203022,-0.101044279796978,-0.8754448398576513,-0.0070671378091873,0.0035714285714285,-0.0174825174825173,-0.0174825174825173,-0.00354609929078,7.0285714285714285,-0.0209059233449477,-0.0174825174825173,0.0407407407407407,0.0766283524904214,0.052434456928839,0.1062992125984252,7.0285714285714285,7.0285714285714285,0.0485074626865671,0.0369003690036899,0.0107913669064749,0.0684410646387834,-0.0756578947368421,0.0035714285714285,-0.1022364217252396,-0.0570469798657717,-0.0474576271186441,0.0218181818181817,0.0107913669064749,0.0643939393939394,0.1062992125984252,0.0407407407407407,0.1708333333333334,0.2772727272727271,0.206008583690987,0.1422764227642277,0.007168458781362,-0.0570469798657717,0.0144404332129963,0.0407407407407407,-0.1050955414012738,-0.0695364238410596,-0.2301369863013698,-0.2546419098143235,-0.2992518703241894,-0.2975,-0.3196125907990315,-0.2813299232736573,-0.2322404371584699,-0.2237569060773481,-0.2546419098143235,-0.2194444444444444
