firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ-L^J02,11.0,-0.1213491985445963,6.00717866400405e-07,0.0167091590494688,0.0375211167422423,0.0196844736907987,1.0,-0.0377122877122876,-1.036795694669788e-07,-0.1292922948073685,1.9016068479068664e-07,7.923301835055433e-07,-0.175669099756691,2.0,0.4828530775730144,0.2415120103933437,-0.4902448695045968,-0.0283804627249357,0.1262458471760799,0.1712062256809339,0.1576923076923075,0.1666666666666665,0.2137096774193547,0.6448087431693987,0.2186234817813763,0.1944444444444444,0.0561403508771929,0.0905797101449275,0.2336065573770491,0.75,0.7398843930635837,1.0476190476190474,2.7625,2.236559139784946,5.270833333333333,5.840909090909091,5.840909090909091,6.341463414634147,6.0,5.142857142857142,6.525,4.901960784313725,4.5740740740740735,4.679245283018867,2.382022471910112,2.382022471910112,0.9545454545454544,0.75,0.308695652173913,0.2594142259414225,0.4198113207547167,0.2438016528925619,0.0749999999999999,0.4333333333333331,0.3619909502262441,0.7916666666666665,0.7005649717514122,0.0451388888888888,0.1803921568627451,0.2647058823529411,-0.0534591194968554,-0.1685082872928177,-0.274698795180723,-0.3512931034482759,-0.3702928870292887,-0.3512931034482759,-0.3955823293172692
BALZ-L^I10,14.0,-0.1812127992406081,5.381809360818875e-07,0.0149696743868615,-0.1180840664711632,-0.1075651527697367,1.0,-0.2502783995680588,-1.5398284273426646e-07,-0.0500978577800263,1.1714654089582824e-09,8.265576138695955e-07,-0.129401258717469,4.0,0.0932319791529421,-0.1642644008841205,-0.3555716397075974,-0.2264079107949389,-0.0196078431372549,-0.0892857142857143,-0.2816901408450704,-0.3289473684210526,-0.0727272727272727,-0.0377358490566037,-0.2916666666666666,-0.2916666666666666,-0.5,-0.5,-0.5565217391304347,-0.5048543689320388,-0.6644736842105263,-0.7258064516129032,-0.6890243902439024,-0.7228260869565217,-0.7475247524752475,-0.7315789473684211,-0.7475247524752475,-0.7287234042553191,-0.7329842931937173,-0.68125,-0.6046511627906976,-0.5984251968503937,-0.6688311688311688,-0.5446428571428572,-0.4795918367346938,-0.4795918367346938,-0.3703703703703703,-0.3625,-0.4,-0.3461538461538461,-0.3544303797468354,-0.3108108108108107,-0.2272727272727273,-0.25,-0.1206896551724137,-0.135593220338983,-0.1499999999999999,0.02,0.108695652173913,0.2142857142857144,0.108695652173913,0.0625,0.0625,0.0,0.2142857142857144,0.186046511627907,0.3076923076923077
BAOH-L,20.0,-0.1742644710198214,5.986751535653635e-07,0.0166523403404505,-0.0524838024433443,-0.0960696318415191,1.0,-0.2201806628252014,-7.666619830912745e-08,-0.2388505371297575,2.4501792321039595e-08,4.378461841363074e-07,-0.126163669894225,3.0,0.7847887387125003,-0.2061103672253601,-0.0145463716077,-0.0145463716077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2123287671232877,-0.0836653386454183,-0.2255892255892256,-0.1901408450704225,-0.1756272401433692,-0.1958041958041958,0.0454545454545451,0.1979166666666665,0.0313901345291478,-0.0725806451612903,-0.0873015873015873,-0.0612244897959185,0.0,-0.1605839416058395,-0.0212765957446809,-0.2698412698412699,-0.352112676056338,-0.2721518987341773,0.0648148148148146,-0.1958041958041958,-0.2789968652037617,-0.4056847545219638,-0.4306930693069307,-0.3994778067885118,-0.4191919191919192
BBIO-L^E18,13.0,-0.1343742001535705,4.1591392669316324e-07,0.011568778524348,0.1026288117770767,-0.0307333371330677,1.0,-0.2889498970487302,1.405114617206632e-08,-0.0740842365207599,6.271675819090274e-07,9.329961058252036e-07,-0.044014808720691,3.0,1.875179455695227,-0.0033464268796865,-0.1677982541222114,-0.1677982541222114,0.1616161616161615,0.083941605839416,0.1207547169811322,0.0384615384615385,0.083941605839416,0.1511627906976744,-0.0230263157894736,-0.577524893314367,-0.5720461095100864,-0.6122715404699739,-0.6081794195250659,-0.5886426592797784,-0.630597014925373,-0.6425992779783394,-0.57991513437058,-0.6071428571428571,-0.631055900621118,-0.5513595166163141,-0.6655405405405406,-0.6497641509433962,-0.6566473988439306,-0.6789189189189189,-0.6655405405405406,-0.6226175349428208,-0.6346863468634687,-0.6122715404699739,-0.6953846153846154,-0.7003027245206861,-0.6987829614604462,-0.6950718685831623,-0.7003027245206861,-0.725,-0.7314647377938517,-0.705649157581764,-0.7203389830508474,-0.6843783209351753,-0.6460071513706793,-0.6122715404699739,-0.6278195488721805,-0.5409582689335394,-0.5874999999999999,-0.4879310344827585,-0.5567164179104478,-0.6055776892430278,-0.6333333333333333,-0.675054704595186,-0.8291139240506329,-0.8137931034482758,-0.7978216473791695
BBOU-L,13.0,0.0927119484382746,1.6840348012176787e-07,0.0046841965109176,0.1508153371529308,0.0061327006615689,1.0,0.101040118870728,3.980386863876757e-08,0.0055081734186211,8.752514597028733e-06,3.843703106153093e-07,0.0910515159893097,4.0,23.18738267561596,0.0366396835280758,0.0801179443976411,0.0801179443976411,0.0551724137931035,0.025943396226415,0.10828025477707,0.1677852348993287,0.2428571428571426,0.2428571428571426,0.2663755458515282,0.180461329715061,0.0902255639097742,0.1342894393741851,0.1999999999999999,0.2150837988826814,0.2150837988826814,0.3302752293577979,0.1599999999999999,0.2033195020746885,0.3221884498480241,0.4332784184514002,0.5077989601386481,0.494845360824742,0.4451827242524917,0.5130434782608695,0.6730769230769229,0.7227722772277227,0.8200836820083679,0.9333333333333332,0.7469879518072287,0.5398230088495573,0.4356435643564356,0.4403973509933774,0.3700787401574803,0.3919999999999999,0.2719298245614034,0.294642857142857,0.2116991643454038,0.2869822485207101,0.2608695652173911,0.2375533428165006,0.2719298245614034,0.3722397476340693,0.2888888888888887,0.6141001855287569,0.3700787401574803,0.2219101123595503,0.6992187499999998,0.6992187499999998,0.7505030181086518,0.6860465116279069,0.6827852998065762
BBTK-L^C11,11.0,0.1364296081277213,0.000661937724349,18.41200892403509,0.1818181818181818,0.4998202728589935,1.0,0.8411764705882353,7.8248229395893e-05,0.1253396739130146,1.8787194576416873e-08,0.0008797638764511,-0.108730583824317,3.0,0.0014238811475695,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.0,-0.1904761904761903,-0.1904761904761903,-0.1904761904761903,-0.1904761904761903,-0.1904761904761903,-0.15,-0.15,0.4166666666666667,-0.15,-0.15,-0.1052631578947368,-0.0285714285714284,0.1333333333333335,0.3600000000000001,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.3600000000000001,0.3600000000000001,0.7,0.2592592592592593,0.5454545454545456,0.0625,1.125,1.125,0.5454545454545456,-0.15,-0.15,-0.15,-0.0555555555555554,0.0,0.1724137931034484,0.1724137931034484,0.2142857142857142,0.1724137931034484,0.3076923076923077,0.5454545454545456,0.5454545454545456,0.4782608695652175,0.4782608695652175,0.3076923076923077,0.2142857142857142,0.0967741935483872,0.0,-0.1282051282051282,-0.1282051282051282,-0.1282051282051282,-0.1052631578947368
BBTU-L^C18,13.0,0.0745087220406604,6.845428512330326e-07,0.0190407777380897,0.1377533193570929,-0.0003626249741996,1.0,0.0755260420833665,3.643460611896413e-08,0.0276405298961602,9.22255927281022e-07,6.035006770355045e-07,0.0730680429172891,4.0,2.95673293207688,0.062030868777317,-0.1057039092888807,0.0532202960900924,0.1116071428571428,0.0666666666666666,0.061611374407583,0.0873786407766992,0.258426966292135,0.2173913043478261,-0.0666666666666665,-0.0931174089068825,-0.089430894308943,-0.074380165289256,0.0090090090090089,0.0873786407766992,-0.0260869565217389,-0.0705394190871369,0.0717703349282299,0.154639175257732,0.1666666666666667,0.154639175257732,0.0322580645161292,0.0135746606334843,0.0044843049327354,-0.1039999999999998,-0.1703703703703704,-0.2028469750889678,-0.1384615384615384,0.3176470588235296,0.1313131313131315,0.0769230769230771,0.1606217616580312,0.0666666666666666,-0.074380165289256,-0.0931174089068825,-0.111111111111111,-0.1794871794871794,-0.2607260726072606,-0.205673758865248,-0.2140350877192982,0.0181818181818183,-0.074380165289256,-0.0427350427350425,-0.0088495575221236,0.0769230769230771,-0.0508474576271185,-0.1824817518248175,-0.2955974842767295,-0.3293413173652694,-0.3411764705882352,-0.3372781065088757,-0.2727272727272727
BBXK-L,14.0,-0.065146749161619,3.470675031819872e-07,0.00965379329621,0.1127210112972995,0.0085333058516254,1.0,-0.3366986696516983,1.7233417059956526e-08,-0.1122292685547688,3.524088981467735e-06,4.6303826269134167e-07,0.3556588840522356,2.0,6.683540377216185,0.3189269395488051,1.0073925480144137,0.0073925480144135,-0.0025906735751294,0.0320855614973261,0.0692520775623268,0.1220930232558139,0.3129251700680271,0.5137254901960784,0.4191176470588234,0.5564516129032258,0.4846153846153844,0.5502008032128511,0.4621212121212119,0.4296296296296296,0.6425531914893616,0.7232142857142856,1.075268817204301,0.9693877551020408,0.9896907216494846,0.9203980099502488,0.8293838862559242,0.7545454545454544,0.615062761506276,0.4789272030651341,0.6425531914893616,0.4789272030651341,0.4846153846153844,0.3639575971731448,0.3084745762711862,0.5691056910569106,0.3639575971731448,0.2253968253968254,-0.0445544554455445,0.0104712041884815,0.0546448087431692,-0.0102564102564102,-0.089622641509434,-0.0492610837438423,-0.0608272506082726,0.0722222222222221,-0.0631067961165049,-0.0698795180722893,-0.1403118040089087,-0.1403118040089087,-0.2865064695009243,-0.2504854368932039,-0.2994555353901996,-0.2969034608378871,-0.3298611111111111,-0.3457627118644069,-0.3275261324041812
BCPS-L^C06,13.0,-0.0099882949668357,6.018928960565229e-06,0.1674184287412276,0.1109114127607245,0.0141375744435168,1.0,-0.017326888065792,4.587352104998607e-07,-0.0191357540585025,3.2643019470097e-07,8.144184206527283e-06,0.0035061120060646,2.0,0.1957784615058545,-0.2816279001455417,0.0263958006576339,-0.3722427868769332,-0.0613156306578153,35.65929203539823,33.8109243697479,-0.032126168224299,48.31547619047619,-0.0352817885421518,-0.0910586944596819,-0.0591642062230298,59.03623188405797,-0.0120438826615788,-0.0246056039557335,65.28,-0.1188045096787917,-0.1190855927698033,25.13564668769716,-0.1211414023549379,54.979729729729726,-0.0579874928936896,-0.0836190686870921,-0.095128877238969,-0.0988688274961931,60.828358208955216,69.8119658119658,-0.0831119964586101,63.7265625,52.798701298701296,46.07386363636363,51.43670886075949,52.4516129032258,50.78124999999999,46.61494252873563,46.89017341040462,47.73529411764706,49.21212121212121,8.164823008849558,8.246651785714285,59.91911764705881,64.75396825396825,10.669014084507042,61.29323308270676,68.6218487394958,69.21186440677965,63.7265625,48.31547619047619,53.15032679738562,51.77070063694267,50.14197530864197,51.77070063694267,58.17857142857143
BCQE-L^A14,14.0,-0.1943405634505111,3.3189206132627764e-08,0.0009231683540872,-0.0745637635483127,-0.0615826442258507,1.0,-0.8254545454545454,-2.002876397864828e-07,-0.1373835001724995,2.5882355630690154e-06,1.3997086725239469e-06,-0.1244232987312572,4.0,3.266270671320496,0.2073769695147286,-0.1192414543501914,-0.1133155284242655,0.24,-0.1379310344827585,-0.1596638655462184,-0.0291262135922329,0.5625,1.564102564102564,0.1363636363636364,0.1235955056179776,-0.2647058823529412,-0.3197278911564626,-0.3243243243243243,-0.2647058823529412,-0.3710691823899371,-0.453551912568306,-0.358974358974359,-0.4117647058823529,-0.3827160493827161,-0.3197278911564626,-0.6183206106870229,-0.5934959349593496,-0.6,-0.576271186440678,-0.6753246753246753,-0.6212121212121212,-0.6441281138790036,-0.6515679442508711,-0.7032640949554896,-0.6644295302013423,-0.6644295302013423,-0.6441281138790036,-0.7014925373134329,-0.696969696969697,-0.6710526315789473,-0.6491228070175439,-0.6845425867507886,-0.6402877697841727,-0.6168582375478927,-0.5652173913043478,-0.5780590717299579,-0.5238095238095238,-0.6047430830039525,-0.4623655913978495,-0.5238095238095238,-0.908256880733945,-0.91701244813278,-0.9334664005322688,-0.9268471104608632,-0.9225406661502712,-0.921875
