firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.021728921400754,0.021728921400754,15.0,6.186197026012488e-07,0.1092378900619797,0.1033712789163825,0.0840825791760406,0.9655647553661496,596.4921000000002,0.0472350904047314,0.0004556365605473,-0.0015342339812627,0.0031991255931326,1.0,1.1917337769092526,0.0647590070450642,9.917047843323273e-08,0.1918094808708715,0.0001053205069097,0.0240382719369006,1.8140428495657865e-06,4.0,22.907234594993696,0.6210079706466441,0.0126452826476995,0.0373302495043534,-0.0205961187683586,-0.0018761640449469,0.0603903318940639,0.0545490566338407,-0.0107847688969919,0.02094836165879,0.5198772309136965,5.0,0.8982202089810809,0.0151207157417366,0.0633050944193286,0.0308346339481256,0.2871530053598515,0.0606637795711725,-0.0022353437874177,-0.0268183598088728,0.0387093126047726,0.0929217175180102,0.058866841221563,0.1151288445552785,0.021656050955414,-0.0125179560845475,-0.0082440230832647,-0.1257267441860465,-0.1452930728241562,-0.1196487376509329,-0.1673299878871778,-0.1098779134295228,-0.0420067688632291,-0.082904516866781,-0.0505130228887135,-0.0594214229867083,-0.006811145510836,0.0676725094297758,0.038187702265372,0.201198202695956,0.1487228455478633,0.3501683501683501,0.344509639564124,0.2247391193687962,0.2814913448735021,0.4359892569382273,0.5552682611506139,0.6395229982964223,0.5954907161803713,0.574607329842932,0.5208596713021492,0.65531475748194,0.6807544533705903,0.4165440094200765,0.2554135142186278,0.2679841897233199,0.3183561643835615,0.6350662589194698,0.6656282450674973,0.6115204286671132,0.7222619899785252,0.4911682677409357,0.1242990654205606,0.0335051546391751,0.1240364400840923,0.0366221456268849,0.0757880617035546,0.0976277372262772,0.0522632844959545,0.0808625336927222,0.1162143354210158,0.1609167671893847
BAOH-L,0.1141725413716321,-0.1141725413716321,12.0,1.2807305313941244e-06,0.2261555854092026,0.0636265108381358,-0.0035923745292832,0.3554452267529951,5.9771,0.0897432682173865,-0.0044371129335157,0.0994456746898201,-8.182769176629121e-05,1.0,1.702484919032211,0.1052461599810704,-1.9358714519162796e-07,-0.4006960553706896,2.8221389752200098e-08,0.0456709845886027,1.0810136669100091e-06,2.0,0.7146457178048831,0.1307495377812036,-0.0746781933605664,-0.033328294013319,0.3828464359734285,-0.1481432769183445,-0.3275338807600017,-0.1398064844018653,0.1825171939885649,-0.5432787928440275,-1.850236827941948,3.0,1.053595542960626,0.0027730697996362,0.0052128086053174,-0.0801472566496662,1.38456721771214,-0.3695290844819091,-0.3840284930013006,-0.1954697892808467,-0.026676612874546,-0.362599516076749,-0.2335790408911193,0.1213592233009708,-0.1416666666666666,-0.055045871559633,-0.0593607305936072,-0.1158798283261802,-0.1234042553191488,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564,-0.1043478260869564
BBIO-L^E18,0.0502038532256775,-0.0502038532256775,25.0,3.141193356867392e-07,0.0554682195116053,0.0482035928143712,0.1618299761010583,1.5291413497887432,-132.0,0.0695935821104593,0.0073547046126788,0.006043528377371,-0.0035087719298245,1.0,1.3485113835376532,0.1624678663239074,6.990261273028843e-08,0.1610169491525423,5.564876301304434e-07,0.0354166666666667,7.864486353757008e-07,4.0,2.254799277621686,1.241423125794155,-0.0031783057742708,0.0464788654582419,0.2367708893804427,0.085466751799826,0.0391643057630554,0.0441823530943268,0.0476522915377031,-0.0539009991171634,-0.7949367088607595,7.0,0.8050204319906596,-0.0011176752355101,-0.0041543026706231,0.0901408450704225,0.2699029766173033,-0.0049441786283891,0.127700127064803,-0.1048844831721007,0.0177033492822966,0.0232558139534883,0.0961597542242703,0.0886075949367088,0.0128205128205127,-0.1073446327683615,-0.0813953488372092,-0.1436314363143631,-0.1938775510204081,-0.1834625322997416,-0.2099999999999999,-0.1959287531806616,-0.1959287531806616,-0.1528150134048257,-0.1595744680851063,-0.1459459459459459,-0.097142857142857,-0.0595238095238094,-0.1048158640226628,0.036065573770492,0.0604026845637584,0.1407942238267148,0.196969696969697,0.174721189591078,0.2690763052208835,0.3799126637554586,0.4298642533936652,0.4905660377358489,0.4562211981566821,0.4697674418604651,0.4905660377358489,0.7362637362637363,0.7954545454545456,0.5339805825242718,0.4976303317535546,0.4234234234234233,0.4697674418604651,0.7267759562841529,0.6544502617801049,0.7173913043478262,0.8809523809523812,0.5721393034825872,0.3859649122807018,0.3504273504273505,0.4429223744292239,0.4170403587443947,0.5414634146341466,0.5643564356435644,0.5490196078431373,0.4234234234234233,0.6205128205128205,0.7752808988764046
BBOU-L,0.0225224287587685,0.0225224287587685,26.0,1.383455669806258e-07,0.0244295126276201,0.0287352203511286,0.1654093494929507,0.5009477058422094,-105.0,-0.1298953662995194,0.0111155055057138,-0.003250033498102,-0.00150054019447,1.0,1.5396825396825398,0.1002039032915817,4.7264182417094936e-08,0.3264462809917355,1.1499295169492367e-06,-0.0661046715841235,3.117286745947737e-07,4.0,19.679511944844783,0.6212336554860717,-0.0003435338278566,-0.0067488945776121,0.0530519291369858,0.0038655717630729,-0.1512220624754934,-0.1702821572569832,-0.1036219324884218,-0.0229735684453524,0.2320892320892321,4.0,0.6693465264893836,0.0285446786274168,0.0960721090429429,0.1354808806488991,0.2655090288791619,-0.0842604777285959,-0.0302728823194997,-0.0645282154826086,0.0016748414882162,-0.0940483205657041,-0.1027726755882095,0.0815876515986768,0.030681818181818,0.0219718309859155,0.0202474690663667,-0.0462670872765509,-0.0487676979549029,-0.0060273972602739,-0.0205183585313174,-0.015200868621064,0.0122767857142855,-0.0929999999999999,-0.0581516095534787,-0.0838383838383838,-0.0730710270822687,-0.0902708124373119,-0.1266249398170438,-0.062047569803516,-0.0649484536082473,-0.0796549974632166,-0.1257831325301204,-0.0801217038539553,-0.048268625393494,0.0151091214325684,-0.0247311827956989,0.0049861495844876,0.023702031602709,0.0359794403198172,0.043728423475259,0.0940892641737034,0.1965699208443272,0.1554140127388537,0.1725921137685844,0.1942067149440423,0.2667597765363128,0.2901849217638692,0.3417159763313611,0.3986121819583654,0.4700162074554295,0.445418326693227,0.4664510913500406,0.4149765990639626,0.3996913580246912,0.4893267651888342,0.5129274395329442,0.4966996699669967,0.5116666666666667,0.5308016877637132,0.5828970331588132,0.5664939550949915
BBTU-L^C18,0.1067752617918195,-0.1067752617918195,25.0,4.131279248359919e-07,0.072951479956107,0.0181209206458261,0.1904624277456647,1.30403637634128,-29.700000000000003,-0.000543454403537,-0.0141412333303499,0.0379929672249552,-0.0104955264969029,1.0,0.4166666666666666,0.288641425389755,6.48233512037739e-08,0.1844919786096256,1.3652001716191592e-08,-0.0002765677936803,7.193456958209836e-07,4.0,0.4124274124420623,0.4399049881235155,-0.0271194447155113,-0.3523988542785536,0.1272759667948978,-0.2843628007334214,-0.3523988542785536,1.0307082257469569,0.2058907074987815,0.2343906193027681,-1.7805970149253734,4.0,0.4166666666666666,0.0073523161920951,0.0213897131552917,0.1696467509812472,0.0123991094123475,0.1025592773805043,0.014251781472684,0.0073391210954974,0.0290741437711705,0.1608118657298985,0.0307082257469567,-0.0508474576271185,-0.0634920634920636,-0.1194029850746269,-0.0992366412213741,-0.1510791366906474,-0.2337662337662338,-0.2337662337662338,-0.1323529411764706,-0.2670807453416149,-0.2133333333333333,-0.3407821229050279,-0.3218390804597701,-0.3821989528795811,-0.2976190476190476,-0.3756613756613757,-0.456221198156682,-0.4215686274509804,-0.4215686274509804,-0.3789473684210526,-0.4778761061946902,-0.4978723404255319,-0.456221198156682,-0.4040404040404041,-0.3948717948717949,-0.3586956521739131,-0.3099415204678363,-0.3179190751445087,-0.2387096774193549,-0.2531645569620254,-0.2804878048780488,-0.3480662983425414,-0.2804878048780488,-0.2337662337662338,-0.1805555555555555,-0.0923076923076924,-0.0992366412213741,-0.1323529411764706,-0.0166666666666667,-0.0708661417322835,-0.2027027027027027,-0.2287581699346406,-0.2080536912751678,-0.2236842105263158,-0.0992366412213741,-0.1194029850746269,-0.1194029850746269,-0.040650406504065,-0.0634920634920636,-0.1194029850746269
BBXK-L,0.0781865073978552,-0.0781865073978552,26.0,3.378851456533325e-07,0.0596648639531712,0.0256982822070582,0.1934887522378765,1.7701109055558408,4.150000000000006,0.0958534272970457,0.0101094326694978,-0.0014330721466461,-0.0008803395219887,1.0,0.5825139403226492,0.0913441895756726,6.549777432824911e-08,-0.2200956937799042,1.1615499444236303e-06,0.048780487804878,6.48525313913645e-07,3.0,3.197212363996394,0.4032489821984515,-0.069608902724315,0.0283468354161887,0.0204155505261063,-0.0070838920005872,-0.0046159906286382,-0.0737014232327841,-0.2579066109942789,-0.0170031228798825,-1.1524390243902438,6.0,0.2226195036819478,0.0144438820700999,0.0421637794112215,0.1055932071356235,0.1962877305598003,0.0443067246323189,0.0805859343817354,-0.0364301550672999,0.0746990499094837,0.0226320036211205,0.0282143854470021,0.2128712871287128,0.0125313283208019,-0.0839002267573696,-0.0560747663551401,-0.0538641686182669,-0.1022222222222222,-0.0900900900900901,-0.1217391304347825,-0.1919999999999999,-0.1367521367521367,-0.0669745958429561,-0.1583333333333333,-0.1838383838383839,-0.1936127744510978,-0.1618257261410789,-0.1670103092783504,-0.085972850678733,-0.1349036402569593,-0.0217917675544794,0.0358974358974359,0.0918918918918918,0.0575916230366493,0.0575916230366493,0.0358974358974359,0.0202020202020201,0.1284916201117318,0.1284916201117318,0.2023809523809523,0.2317073170731707,0.2279635258358663,0.1284916201117318,0.0520833333333334,0.1191135734072021,0.2132132132132131,0.2990353697749197,0.2430769230769232,0.2948717948717949,0.270440251572327,0.2546583850931676,0.1917404129793509,0.0978260869565217,0.0466321243523315,0.0412371134020619,0.1917404129793509,0.188235294117647,0.1284916201117318,0.094850948509485,0.0493506493506492,-0.0380952380952381
BCIP-L,0.1081160401180861,-0.1081160401180861,15.0,1.916069219054022e-06,0.3383457685263581,0.0767472474901685,0.0685622619177649,0.37988366332196,-104.8423,-0.3741197039800875,-0.0008234045130135,-0.0038970225084438,-0.0012456734789902,1.0,1.0263624669677744,0.3444284714575863,-1.1399157692496584e-07,-0.2102153009657061,4.145462043194425e-06,-0.1903921661664748,5.619166948603076e-06,4.0,2.9564142664510067,0.4535030821781246,-0.0334827437519858,0.0646666645532525,-0.0016089449912045,0.0144865174438401,0.0702938411270629,-0.0449081625022394,0.0383306492347281,-0.0882264719507475,-7.766502341733895,5.0,1.0040369424308468,0.0043819077964707,0.0175968390088559,0.1222272364353793,1.38456721771214,-0.0712230071918743,-0.0968581718633383,-0.1229257075764452,1.4212448971671576e-05,-0.0590064871955355,-0.1861581819414569,0.0,0.0,0.0,0.0,-0.0517241379310343,-0.0517241379310343,-0.0677966101694914,-0.0350877192982455,0.0784313725490197,0.1,0.1458333333333334,0.1956521739130434,0.1458333333333334,0.3414634146341464,0.5277777777777779,0.5714285714285716,0.4864864864864866,0.375,0.2222222222222223,0.3414634146341464,0.3095238095238097,0.0185185185185186,0.1458333333333334,0.1,0.1224489795918368,0.0185185185185186,0.1,0.2222222222222223,0.1,0.2222222222222223,-0.0517241379310343,-0.1129032258064515,-0.0677966101694914,0.0185185185185186,-0.0178571428571429,-0.1129032258064515,-0.1129032258064515,-0.1269841269841268,-0.1791044776119402,-0.140625,-0.2465753424657533,-0.2666666666666666,-0.2857142857142857,-0.3373493975903613,-0.3292682926829268,-0.2666666666666666,-0.2253521126760562,-0.1911764705882352,-0.2763157894736842
BCYN-L,0.0988820627911034,-0.0988820627911034,25.0,6.62863655209338e-07,0.1170506318976939,0.1166683676938468,0.1418819732279398,0.6282418146967864,54.85110000000009,-0.1780803157781076,-0.0044709768436683,-0.0427958228404702,0.0015519770818724,1.0,1.4496129032536125,0.0666553704505882,5.2944150829605584e-08,-0.010982932403882,1.0432012022776622e-05,-0.0906263335288225,8.309703616945805e-07,5.0,16.678132235875818,0.3632619054378844,-0.0594724579292378,0.0218288596206326,0.1449210252034588,0.1822898016312378,0.0899309053093852,0.0677366214488397,0.1338219687944464,0.9852101251398262,-3.1140518514869875,7.0,1.0763775950652976,0.00995257353454,0.0228776506205347,0.2265349182122449,0.916496582299494,-0.0733681669069467,-0.0392163308834929,-0.0918173652945401,-0.0095193567722883,-0.0521508837842353,-0.0147898748601738,-0.0043785786460088,-0.016887417218543,-0.081089445991953,-0.114788312462731,-0.0727670206121174,-0.0483974358974358,-0.0721874999999999,-0.1202962962962962,-0.1139958221426439,-0.0776638707673189,-0.1293255131964809,-0.081089445991953,-0.0675251256281406,-0.0090120160213618,-0.0217462932454695,-0.0227123107307438,0.0859546452084858,0.0309027777777777,0.0213278293773651,-0.0376012965964344,-0.1374201045903544,-0.1929872247893448,-0.1546127562642367,-0.0483974358974358,-0.0622236260265318,0.0105513955071478,0.0618741058655221,-0.0116511318242342,-0.0297385620915032,0.071067821067821,-0.1531660011409013,-0.1650731158605174,-0.1739009460211462,-0.2410531697341512,-0.0499199999999999,-0.1013922518159805,-0.0870233702337024,0.0528368794326241,-0.2120488322717622,-0.3066324147594581,-0.3448808473080317,-0.3022326674500587,-0.3190366972477064,-0.3281285358678433,-0.3085700978108988,-0.3165285451197053,-0.338163174320107,-0.2942714523413359,-0.2723039215686273
BCZB-L,0.0152556866769283,-0.0152556866769283,26.0,1.3518058207376273e-06,0.2387062924280406,0.0859256564186526,0.1448331047096479,1.9057895195848351,-327.5,0.0374284811350369,0.001231400718317,-0.0011667516403607,-0.0012622278321236,1.0,0.6458240946045825,0.0557692307692307,1.612348771694388e-07,-0.2534637326813366,6.267878948056711e-06,0.019047619047619,2.3723595404749133e-06,3.0,1.7719776146482134,0.2192569335426478,-0.0312602904855536,0.051066904228461,0.0575658384169023,0.0519883923634886,0.6709617287405589,0.0094846704971782,-4.933518557513472,-0.1086418837995888,-0.3114525139664804,6.0,0.4972653362897265,-0.0103990326481257,-0.0286523404964184,0.0515857085507828,0.3519430637201249,0.3028751476959432,0.0470957613814756,0.0584231229690439,-0.0200078771169751,0.5134319781640568,0.0277217525640475,-0.053061224489796,0.047008547008547,-0.1551724137931033,-0.2122186495176847,-0.2197452229299362,-0.2772861356932153,-0.246153846153846,-0.2096774193548386,-0.2729970326409495,-0.291907514450867,-0.3287671232876712,-0.3828715365239294,-0.3781725888324873,-0.3717948717948717,-0.3669250645994831,-0.379746835443038,-0.3175487465181057,-0.3413978494623656,-0.3586387434554973,-0.3518518518518517,-0.2857142857142857,-0.2642642642642642,-0.289855072463768,-0.2729970326409495,-0.307909604519774,-0.291907514450867,-0.2553191489361701,-0.241486068111455,-0.194078947368421,-0.1463414634146341,-0.2071197411003235,-0.2197452229299362,-0.175084175084175,-0.1666666666666666,-0.1914191419141913,-0.1914191419141913,-0.1551724137931033,-0.1281138790035586,-0.1887417218543046,-0.1887417218543046,-0.2553191489361701,-0.283625730994152,-0.2959770114942528,-0.2664670658682634,-0.3396226415094339,-0.3669250645994831,-0.3484042553191488,-0.3117977528089887,-0.3701799485861182
BCZN-L,0.0012088020622753,-0.0012088020622753,25.0,3.777180905426166e-07,0.0666986956212603,0.0476631846142075,0.134469948563323,1.0559565880609587,-28.62469999999999,-0.0677319999888851,-0.0235672852229376,0.0081730139476793,-0.0003164017362949,1.0,1.6949567245968853,0.1435755444836405,5.6505544345538895e-08,-0.1606075324864261,7.367925126968394e-07,-0.0344692943447797,6.793740526696748e-07,4.0,3.328564805425615,0.3511863837672656,-0.0302189946387929,-0.2534981326079992,-0.0248938453017175,-0.0566517224842868,-0.3322595691201155,-0.027664622170644,-0.0537084217023602,-0.0639900128398083,-0.0239378178102745,4.0,0.8805532607073783,0.0143692740404903,0.0446576946381367,0.0904561115003699,0.4819608742794194,-0.1029993979425667,-0.0777951401053786,-0.0126869738970795,-0.0090286869067222,-0.1164753871763334,-0.1188491306555199,-0.0133531157270029,-0.0189228529839883,-0.1025299600532623,-0.1049136786188579,-0.1500630517023958,-0.2023668639053253,-0.194743130227001,-0.2153667054714784,-0.1689272503082612,-0.1740196078431372,-0.2098475967174676,-0.2023668639053253,-0.1879518072289157,-0.2107728337236533,-0.2162790697674418,-0.169950738916256,-0.1543287327478042,-0.278372591006424,-0.262582056892779,-0.3392156862745097,-0.3724394785847299,-0.3500482160077145,-0.3115423901940755,-0.2791443850267379,-0.2270642201834862,-0.2162790697674418,-0.192814371257485,-0.239277652370203,-0.1689272503082612,-0.134788189987163,-0.3087179487179486,-0.2560706401766004,-0.292016806722689,-0.2845010615711252,-0.1325611325611324,-0.1709717097170972,-0.1553884711779448,-0.0586592178770949,-0.1730061349693251,-0.3072970195272353,-0.3987511150758251,-0.4199655765920825,-0.4633757961783439,-0.4283290924512297,-0.4321819713563605,-0.4470877768662837,-0.4713725490196078,-0.4040671971706454,-0.3080082135523614
