firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ-L^I10,17.0,0.108957485284979,3.176963144668988e-07,0.1049442448170146,0.1195363580008655,0.0713249361852815,1.255799385509723,-0.0043477850639724,1.0,-0.0383347073371804,1.0744857287197177e-08,9.812777363093439e-10,7.170587319361881e-07,0.1923271837227607,4.0,0.104434855636188,0.0640683542552739,-0.0031795368358814,0.0772600557546794,-0.0606060606060606,0.1,0.0645161290322582,0.1999999999999999,0.1785714285714286,0.32,0.2692307692307691,0.3750000000000002,0.3750000000000002,0.5,0.4347826086956521,0.3750000000000002,0.32,0.3750000000000002,0.3750000000000002,0.1186440677966103,0.1379310344827586,0.2941176470588236,0.32,0.4347826086956521,0.4042553191489364,0.2692307692307691,0.6097560975609757,0.5714285714285716,0.736842105263158,0.9411764705882352,1.2758620689655171,1.0625,1.2758620689655171,1.1290322580645165,0.6923076923076923,0.9411764705882352,1.5384615384615383,0.9411764705882352,1.0,0.8333333333333335,0.4042553191489364,0.32,0.32,0.2941176470588236,0.1785714285714286,-0.0704225352112675,-0.131578947368421,0.1999999999999999,0.2452830188679244,-0.0833333333333332,-0.0833333333333332,-0.3529411764705882,-0.3529411764705882
BAOH-L,31.0,-0.0267194690686891,1.26030971991285e-06,0.4163166073038529,0.1854856798277604,0.1794464555657846,0.4125771551667143,-0.0231031174104674,1.0,0.2520254692773531,1.4402724564014902e-08,3.4774975800654e-08,5.981754779700792e-07,-0.3448909093163009,4.0,0.7059758302103606,-0.2822939676590723,-0.0013199657365369,-0.0602575446779774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,16.0,0.1639139918977874,7.885198926518523e-07,0.2604708361077446,0.1903141361256544,0.3368794326241134,1.042683441776708,0.0626318899144027,1.0,0.5766738660907127,3.116273822329581e-07,4.3747579520383204e-07,1.2124843554817868e-06,-0.0097044552271724,3.0,1.2539026365735613,0.0039232399926585,0.04499100179964,0.04499100179964,0.0157480314960629,0.1043478260869565,-0.0078125,-0.0268199233716474,0.0409836065573769,0.0717299578059071,0.144144144144144,0.1759259259259258,0.1869158878504673,0.1339285714285714,0.1140350877192983,0.0325203252032519,0.1238938053097347,0.1091703056768558,0.036734693877551,-0.0378787878787879,-0.0155038759689922,-0.048689138576779,-0.0522388059701492,-0.0763636363636363,0.0409836065573769,-0.0451127819548872,0.0948275862068965,0.1759259259259258,0.2037914691943128,0.27,0.5874999999999999,0.4853801169590643,0.3092783505154639,0.2636815920398012,0.0717299578059071,0.1813953488372093,0.0627615062761506,-0.0627306273062729,0.0,-0.1884984025559105,-0.2395209580838323,-0.2256097560975609,-0.263768115942029,-0.1447811447811448,-0.072992700729927,-0.0415094339622641,-0.1118881118881118,-0.072992700729927,-0.0155038759689922,-0.1644736842105263,-0.6386913229018492,-0.6340057636887608,-0.6684073107049608
BBTK-L^C11,11.0,0.1364296081277213,0.0005358543482825,177.0081280508076,0.1020806241872561,0.1818181818181818,0.2469687007737825,0.5054850214668566,1.0,0.8411764705882353,6.334380474905625e-05,1.2716588748543389e-08,0.0007121898047461,-0.108730583824317,3.0,0.0015822721483156,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.0499999999999998,0.0,0.0,0.0810810810810811,0.0,0.0526315789473683,-0.111111111111111,0.0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,-0.111111111111111,0.142857142857143,0.142857142857143,-0.111111111111111,0.142857142857143,0.142857142857143,0.0,0.0,-0.111111111111111,0.142857142857143,0.142857142857143,0.0,0.0,0.0,-0.1999999999999999,-0.2727272727272727,-0.1999999999999999,-0.0476190476190475,0.0810810810810811,0.0810810810810811,0.0,0.5384615384615385,0.5384615384615385,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,-0.0476190476190475,0.0,0.0,0.6666666666666667,0.0
BBTU-L^C18,16.0,-0.0325240234263945,5.457309431630058e-07,0.1802706518633093,0.1068574858386165,0.1724048185603807,3.041935541603386,0.0043446206507841,1.0,0.0439906698858288,5.578811146790215e-08,5.098116872584471e-06,5.45559813986724e-07,-0.0984162895927602,3.0,3.1658442201822856,0.396861894398857,0.474251013108602,0.3317731370024074,0.0034364261168384,0.0620437956204378,-0.0234899328859059,-0.0791139240506328,-0.0202020202020202,0.0246478873239437,0.127906976744186,0.1149425287356322,0.0392857142857143,0.1192307692307692,0.1149425287356322,0.0777777777777777,0.0817843866171004,0.1733870967741935,0.2763157894736843,0.2707423580786026,0.2876106194690266,0.2933333333333334,0.3534883720930233,0.4846938775510205,0.598901098901099,0.4696969696969697,0.4696969696969697,0.5815217391304348,0.6077348066298343,0.8896103896103897,1.1086956521739135,0.9144736842105264,0.8074534161490683,0.7425149700598803,0.6166666666666667,0.662857142857143,0.8417721518987342,0.5000000000000002,0.5315789473684212,0.3227272727272727,0.1829268292682928,0.1456692913385826,0.1686746987951806,0.2991071428571428,0.3857142857142857,0.3791469194312797,0.412621359223301,0.6348314606741574,0.5815217391304348,0.2125000000000001,0.1781376518218622,0.1829268292682928,0.2024793388429753
BBXK-L,17.0,-0.4191484458662618,7.03916282679485e-06,2.3252382648554635,0.0652508751458576,0.197405228682929,1.649588989307702,0.0034148083120943,1.0,-0.8076484741040901,9.06734382121698e-06,2.2734756725103917e-06,5.813603953242285e-05,-0.2355223334890618,2.0,0.0438411190717953,0.1032131233775334,0.956730711317232,-0.0432692886827681,0.0,-0.7946428571428572,0.0,0.0,-0.0142857142857143,-0.7988338192419826,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,0.0,-0.75,0.0,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,-0.0142857142857143,0.0,0.0,-0.0142857142857143,0.0,0.0,-0.8179419525065963,-0.8235294117647058,-0.8207792207792208,-0.8212435233160622,-0.8155080213903744,-0.8088642659279779,-0.7994186046511628,-0.7653061224489797,-0.7294117647058824,-0.7463235294117647,-0.7217741935483871,-0.7346153846153847,-0.7228915662650603
BCPS-L^C06,16.0,-0.2266599303321189,3.3327509108440595e-06,1.1009036352487769,0.0300174013921113,0.0361847473829008,0.866544024479211,-0.0584221828829824,1.0,-0.2767315671879988,-9.203304865228024e-07,2.0716432451707618e-07,6.937960827086999e-06,-0.2145116976105235,3.0,0.1841792308429223,0.3276842538734003,-0.5423988029580112,0.0464862505456132,76.45714285714286,-0.9863636363636364,-0.9860428020736408,-0.9860982391102872,-0.9865073245952196,-0.9865419123301716,-0.9865384615384616,-0.9862727153876324,-0.2222222222222222,-0.2045454545454545,-0.2045454545454545,-0.9860074626865672,-0.9857742853271916,-0.5138888888888888,-0.9860576284689948,-0.3225806451612902,-0.3225806451612902,-0.9860576284689948,-0.9856772609466647,-0.6276595744680851,-0.9858833019628932,-0.3354430379746835,-0.9859173819742488,-0.986270920502092,-0.987417615338526,-0.9869272908366534,-0.4,-0.339622641509434,-0.986569455103607,-0.9862150452934226,-0.987300435413643,-0.9875592417061612,-0.9878331402085748,-0.9878962536023056,-0.9871998049494088,-0.9870498273310312,-0.9864060072501296,-0.9864812668984164,-0.9864986498649864,-0.9873264936632468,-0.5353982300884955,-0.5588235294117647,-0.9877336448598132,-0.375,-0.9877736376339078,-0.988480526604498,-0.9880763116057234,-0.2391304347826086,-0.9874791318864776
BCQE-L^A14,17.0,-0.1951219512195122,-1.1306202527230436e-06,-0.3734764402160055,0.2232594321275768,-0.1129668994837534,1.0257225172107691,-0.0358808631545244,1.0,0.371002132196162,-8.317004347402795e-07,3.079323861220329e-07,5.422757168581441e-06,-0.1193603655054254,3.0,0.385139290612117,0.043773957359318,-0.0029193615185787,-0.2487792341300436,-0.1666666666666666,-0.0769230769230769,-0.25,-0.2941176470588236,-0.4,-0.25,-0.368421052631579,-0.25,0.0,-0.142857142857143,-0.25,-0.3333333333333333,-0.25,-0.4,-0.368421052631579,-0.4545454545454546,-0.5384615384615385,-0.3333333333333333,-0.4285714285714286,-0.625,-0.5714285714285715,-0.6571428571428571,-0.5384615384615385,-0.4,-0.3333333333333333,-0.142857142857143,0.1999999999999999,-0.1999999999999999,-0.7692307692307693,-0.7735849056603774,-0.8181818181818182,-0.8064516129032258,-0.8,-0.8378378378378378,-0.8208955223880597,-0.8666666666666667,-0.8867924528301887,-0.8888888888888888,-0.9032258064516128,-0.88,-0.896551724137931,-0.8991596638655462,-0.883495145631068,-0.8125,-0.6923076923076923,-0.8636363636363636,-0.8651685393258427,-0.9117647058823528,-0.9183673469387756
BCYN-L,16.0,-0.0043288780643247,3.555782883355638e-07,0.1174577520841539,0.0259759387853927,0.3069310728080435,0.5162262747607749,0.0391364242469264,1.0,0.1691931041576131,7.948519923885141e-08,1.2582674403524713e-06,3.444735341688831e-07,-0.1282340601543645,4.0,12.483273242370633,0.0867409255285704,0.1463839420444338,0.1463839420444338,0.0379289584587596,0.0506008855154964,-0.0269478617457528,-0.0813053097345132,-0.0246623605402231,0.0834964122635355,0.0785714285714285,0.1502770083102493,0.0934825543120474,0.1941049604601006,0.1780141843971632,0.2602427921092565,0.2631178707224333,0.3427647534357316,0.2258302583025828,0.1314713896457766,0.1664325842696628,0.0764744005184705,0.1494809688581315,0.1423658872077029,0.2875968992248061,0.1898280802292262,0.2836166924265841,0.4634361233480175,0.3559183673469388,0.4005059021922428,0.3614754098360655,0.2796610169491524,0.4184457728437232,0.3395161290322579,0.2545317220543805,0.4493891797556717,0.6001926782273601,0.4634361233480175,0.6048309178743962,0.365953947368421,0.2757296466973886,-0.6701747418586179,-0.6948374058423663,-0.709106830122592,-0.706433368681513,-0.6832570556826849,-0.6844005320159605,-0.6292410714285714,-0.6044296261014528,-0.6577374819699155,-0.6480932203389831,-0.6791578134054472,-0.6960102489019033
BCZB-L,17.0,-0.0774239656952275,8.98426038538649e-07,0.2967760022542038,0.0677397142365295,0.0734536967117457,1.228194261211056,-0.0088605404898688,1.0,-0.1430250783699059,1.252948979214851e-08,8.55749485894108e-06,1.4704691380654293e-06,-0.0336123110151187,4.0,3.2970084656343994,0.1565918423809768,0.470205720203022,-0.101044279796978,0.0,0.0141843971631205,7.171428571428571,-0.0034843205574913,0.0,0.0592592592592591,0.0957854406130267,0.0711610486891385,0.1259842519685039,7.171428571428571,7.171428571428571,0.0671641791044774,0.0553505535055349,0.0287769784172662,0.0874524714828897,-0.0592105263157894,0.0214285714285713,-0.0862619808306709,-0.0402684563758389,-0.0305084745762712,0.04,0.0287769784172662,0.0833333333333332,0.1259842519685039,0.0592592592592591,0.1916666666666666,0.2999999999999998,0.2274678111587982,0.1626016260162601,0.0250896057347669,-0.0402684563758389,0.0324909747292418,0.0592592592592591,-0.089171974522293,-0.0529801324503311,-0.2164383561643835,-0.2413793103448276,-0.286783042394015,-0.285,-0.3075060532687651,-0.2685421994884911,-0.2185792349726776,-0.2099447513812155,-0.2413793103448276,-0.2055555555555556,-0.2393617021276596,-0.2920792079207921,-0.3500000000000001,-0.3440366972477064
