firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,che,chpmia,chtx,cinvest,convind,depr,egr,ep,grltnoa,herf,invest,lev,lgr,ms,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ-L^I10,19.0,0.1357701071912202,1.4904211871659728e-07,0.0586742206104288,0.0724529742260123,0.1429400136710451,1.3641019570073756,1.911,0.0072923541705474,0.0054095465337965,-0.0008460008460008,1.0,0.2348891975122275,0.1057407024080591,3.592942280315088e-08,0.0601600635568938,1.0642161834332775e-09,0.0153037084572839,3.365317191825573e-07,0.1495969183114253,4.0,0.2571207607739447,0.3191213720333577,0.0233446173826212,0.0566576296142572,0.0125023000068861,0.0205969105831202,0.0671039905151165,0.1405697325403644,0.5659798491974265,0.0625,0.019108280254777,-0.0123456790123457,0.038961038961039,0.0,0.0126582278481013,0.0666666666666666,0.167883211678832,0.25,0.4159292035398232,0.509433962264151,0.5841584158415842,0.6161616161616164,0.5841584158415842,0.5238095238095237,0.4545454545454546,0.5238095238095237,0.6494845360824744,0.6666666666666667,0.9753086419753084,0.8181818181818183,0.9277108433734942,1.0512820512820515,1.580645161290323,1.4242424242424243,1.666666666666667,1.580645161290323,1.9090909090909087,1.8571428571428568,2.2,2.076923076923077,2.333333333333333,2.333333333333333,2.6363636363636367,2.4782608695652173,2.333333333333333,2.2,2.333333333333333,2.333333333333333,1.7118644067796611,1.7586206896551726,2.1372549019607843,2.2,2.4782608695652173,2.4042553191489366,2.076923076923077,2.9024390243902443,2.8095238095238098,3.210526315789473
BAOH-L,33.0,0.6929792403716676,2.414954598560764e-06,0.950708297092563,0.0433769002963987,0.3538511614630234,0.5009316712336416,-20.3661,0.0145644491996362,-0.0069957894878821,1.0734703444935811,1.0,0.0715163842124867,0.8112750986007788,1.601536543607511e-07,0.4175561380144026,4.931708137907072e-08,0.6723449815118936,1.2411383500824174e-06,0.5244722435352427,4.0,0.623219163599627,0.0790037199397398,0.4321338576031322,-0.0100173214556417,0.0172619892703844,0.0098734308906982,0.0135311881652984,0.2561855462126621,1.0494697207910468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,18.0,-0.1189839572192513,3.1895041647032e-07,0.1255629432868744,0.0617505995203836,0.1243781094527363,1.4351253118250482,30.0,0.0196810722256591,-0.0017015706806282,0.0011837378451975,1.0,0.1093057607090103,0.0194285714285714,6.328948847000744e-08,0.0486140724946602,3.362609670177072e-07,-0.0280748663101604,8.535141750164279e-07,-0.1592109897851356,5.0,1.6719229569676,0.0142384871230619,3.9053366486344334,-0.0102617021676246,-49.68565590111643,0.015174506828528,0.0560538116591928,-0.0038377192982456,0.0445482498184054,0.0101781170483461,0.0181347150259068,0.0128865979381445,0.103932584269663,0.2204968944099379,0.4136690647482015,0.341296928327645,0.2927631578947369,0.341296928327645,0.2718446601941748,0.4664179104477612,0.398576512455516,0.423913043478261,0.2515923566878981,0.1731343283582089,0.1558823529411765,0.3232323232323231,0.3645833333333335,0.3838028169014085,0.3936170212765959,0.318791946308725,0.341296928327645,0.4719101123595506,0.5232558139534884,0.5472440944881891,0.7086956521739132,0.53515625,0.5057471264367817,0.6106557377049182,0.6582278481012658,0.7702702702702702,0.8194444444444444,0.8364485981308412,0.7544642857142856,0.7236842105263159,0.5975609756097562,0.7389380530973453,0.7161572052401748,0.6040816326530611,0.4886363636363635,0.5232558139534884,0.4719101123595506,0.4664179104477612,0.4290909090909092,0.6106557377049182,0.4774436090225564,0.6939655172413794,0.8194444444444444,0.8625592417061614
BBTU-L^C18,18.0,-0.8431044314858079,-2.270829427518943e-07,-0.0893969757986691,0.0344220614120868,0.1100412017962131,-2.0642364332844942,18.099999999999994,0.108334925276739,-0.0008628127696289,0.0584481359842806,1.0,0.174413821472645,-1.241794268523161,7.074381674819742e-08,-0.8655748131656942,2.3760789369461454e-08,0.0104302717021394,5.360302100562341e-07,-0.4790170398535417,3.0,1.6503966617102137,-0.0669798259931088,0.998730512715816,0.0839824732229795,-1.00569811645761,0.0763278227224762,-0.1038443132876056,-0.9160175267770204,0.3851678631764622,0.0735294117647058,0.0,0.02,0.0074074074074075,-0.1013215859030837,-0.0239234449760764,0.0049261083743843,-0.0072992700729928,0.0434782608695651,0.0515463917525773,0.0515463917525773,-0.0048780487804876,0.0355329949238578,-0.0285714285714285,0.0408163265306122,0.108695652173913,0.1147540983606556,0.1208791208791209,0.2142857142857144,0.192982456140351,0.2830188679245282,0.2952380952380953,0.3924914675767916,0.3972602739726028,0.402061855670103,0.4890510948905109,0.3691275167785235,0.2911392405063291,0.3737373737373737,0.4366197183098592,0.5813953488372092,0.5632183908045978,0.4571428571428573,0.5692307692307692,0.5632183908045978,0.5111111111111111,0.516728624535316,0.6451612903225807,0.7894736842105265,0.7816593886462881,0.8053097345132745,0.8133333333333335,0.8976744186046512,1.0816326530612246,1.2417582417582418,1.0606060606060606,1.0606060606060606,1.2173913043478262,1.2541436464088398
BBXK-L,19.0,0.0327223874868054,1.551710746914095e-07,0.0610870400072165,0.0416523741853285,0.2396764252696456,2.107554006713966,196.6,0.0058487988484745,0.0152549958165508,22792.5,1.0,0.0677710471010013,0.4254306240803254,6.21136582685069e-08,0.0413539158759218,1.878022525882714e-06,0.1057863928605699,3.517261280107442e-07,-0.0795028605247582,3.0,6.344606189839969,-0.1155631013731362,0.012098849025685,-0.0108462351656053,-0.0052060522221851,0.0365359598587623,0.1193830459072139,0.1013632224886826,0.6638648848469446,-0.1098430813124108,-0.0603217158176944,0.0100864553314119,0.050974512743628,0.0174165457184325,-0.0223152022315202,0.03698224852071,0.0718654434250765,0.1022012578616351,0.1586776859504133,0.1861252115059222,0.1942078364565587,0.269927536231884,0.1962457337883958,9.159420289855072,9.159420289855072,9.159420289855072,0.388118811881188,9.308823529411764,9.308823529411764,9.308823529411764,9.308823529411764,9.159420289855072,9.159420289855072,9.159420289855072,1.0863095238095235,9.159420289855072,9.159420289855072,9.014285714285714,1.0437317784256557,9.014285714285714,9.014285714285714,9.014285714285714,9.014285714285714,9.014285714285714,9.014285714285714,9.159420289855072,1.539855072463768,9.159420289855072,9.014285714285714,9.014285714285714,9.014285714285714,9.014285714285714,9.014285714285714,9.014285714285714,9.014285714285714,9.014285714285714,9.014285714285714,9.014285714285714
BCQE-L^A14,19.0,-0.1077199281867145,-6.407709087449883e-08,-0.0252255764908564,0.1515609264853978,0.0565770862800565,1.8527275222527355,68.0,0.0266691287220563,0.0032317636195752,-0.0021727208783872,1.0,0.2101910828025477,-0.6965098634294385,2.3708523623564564e-08,-0.0863377609108013,1.671340212547563e-07,-0.0152603231597845,6.817802469046675e-07,-0.2456575682382134,4.0,1.8659576792732184,0.0302323495110792,0.007063073011929,-0.0374536365102402,0.0385770385770385,0.0130784708249496,-0.13,0.0427350427350427,0.4901511486776447,0.0129198966408268,0.1727272727272728,0.3253424657534247,0.4021739130434785,0.29,0.4072727272727272,0.4714828897338403,0.6826086956521742,0.775229357798165,0.9158415841584158,19.36842105263158,18.35,15.826086956521738,15.125,15.125,18.35,16.59090909090909,20.5,20.5,26.642857142857142,24.8,24.8,28.76923076923077,37.7,31.25,28.76923076923077,23.1875,21.76470588235294,18.35,23.1875,19.36842105263158,23.1875,31.25,26.642857142857142,23.1875,20.5,23.1875,18.35,19.36842105263158,16.59090909090909,13.884615384615383,20.5,17.42857142857143,11.09375,12.821428571428571,10.05714285714286,13.884615384615383,18.35,20.5
BCYN-L,18.0,0.0150756247159593,2.3652447248475778e-07,0.0931138741037673,0.0315200789978892,0.5719711805424033,0.7783163657007988,-215.48660000000007,0.0334134511874326,0.0040504863082698,0.1784183417446351,1.0,0.0661503098279417,0.0697099756612868,9.649347511055265e-08,0.0103403339737399,3.353978598971089e-06,0.0263008139714345,1.960096672473496e-07,-0.0578030734422786,4.0,23.542534938806867,-0.1262605343205272,0.1006402057196707,-0.0525481801215824,-0.1849736536368633,0.0425445325506067,0.0770693046123382,0.0351755284031996,0.5031245198515369,0.0619612068965518,0.2130718954248365,0.2853185595567866,0.3794128576737272,0.3498181818181818,0.3657100809418689,0.3687315634218286,0.2494109727364521,0.4449202024133902,0.3824953445065175,0.3572212065813527,0.2795587728369526,0.2929292929292928,0.2307692307692306,0.2158532590894202,0.3748148148148147,0.27254028111073,0.3981167608286251,0.5453788509575352,0.7058823529411762,0.608318890814558,0.854145854145854,0.9786780383795306,1.1531322505800463,1.234798314268513,1.3478810879190384,1.1745752782659635,1.0530973451327434,1.1796829125073396,1.4213959556425309,1.4103896103896103,1.5706371191135733,1.4437129690585913,1.668583752695902,1.632624113475177,1.8163884673748103,1.822813688212928,2.0008084074373484,1.739483394833948,1.5286103542234333,1.6067415730337076,1.4057031756318858,1.568858131487889,1.5529573590096284,1.8775193798449608,1.6590257879656156,1.8686244204018547,2.270484581497797,2.030204081632653
BCZB-L,19.0,-0.2487644151565074,4.346437548072711e-07,0.171108568343688,0.0811935451131635,0.1178655618258447,2.3101248714897697,80.5,0.0087576187809263,0.0030102603239209,0.0139860139860139,1.0,0.0696767001114827,0.1191456510550694,3.2480850842116136e-08,-0.0275052636294404,7.490063601536706e-06,0.0370283203891111,5.213926118255996e-07,-0.4059439763151901,4.0,5.981781483847515,0.0466329846533362,-0.0618494127121097,0.0435607043286359,0.2704884291332976,0.008406432748538,0.0184675384262445,0.0678662598841915,0.7424068635890695,0.0213143872113676,-0.012280701754386,0.0180831826401446,0.0785440613026819,0.2651685393258427,0.3765281173594133,0.4253164556962023,0.4289340101522843,0.493368700265252,0.5726256983240223,0.6085714285714285,0.6805970149253731,0.7538940809968848,0.6856287425149701,0.6856287425149701,0.7593749999999999,0.8398692810457515,0.7873015873015874,0.9480968858131488,15.085714285714284,1.00355871886121,0.989399293286219,1.0107142857142857,0.9685314685314684,0.9685314685314684,0.99645390070922,15.085714285714284,0.9616724738675956,0.9685314685314684,1.085185185185185,1.157088122605364,1.108614232209738,1.2165354330708662,15.085714285714284,15.085714285714284,1.1007462686567164,1.0774907749077491,1.0251798561151082,1.1406844106463878,0.8519736842105263,1.0107142857142857,0.7987220447284344,0.8892617449664428,0.9084745762711864,1.0472727272727274,1.0251798561151082,1.1325757575757571,1.2165354330708662,1.085185185185185
BCZN-L,18.0,0.1277361240841914,1.7465835635698097e-07,0.0687587040535219,0.0269580882507105,0.2866656079954176,1.603369853943818,47.97139999999999,0.0067402240393575,0.0046833385505175,0.0290946755509198,1.0,0.1570401940627763,0.1346031065059089,5.1443587734294164e-08,-0.0148764689644128,7.41482256321179e-07,0.0690817158952943,2.585405991829937e-07,0.1253287642126924,5.0,6.68059767855449,-0.0155787080790185,0.0125442109853926,0.0009823560643619,0.0633119767407509,0.0358385813652017,0.0862711552988326,0.1627149788581695,0.6155674931383146,0.0560538116591928,2.3283582089552235,2.4307692307692306,2.4307692307692306,2.3916349809885933,2.315985130111524,2.3283582089552235,2.4045801526717554,2.417624521072797,2.444015444015444,2.3408239700374533,2.291512915129151,-0.3308327081770442,-0.3660270078180526,-0.181651376146789,-0.157695939565628,-0.1748381128584644,-0.1679104477611941,-0.1520912547528516,-0.147227533460803,-0.1771217712177122,-0.0165380374862182,-0.0187018701870187,0.0644391408114557,0.0518867924528301,0.1234256926952139,0.1066997518610421,0.0917992656058752,0.0878048780487805,0.0531286894923257,0.056872037914692,0.0851581508515815,0.1363057324840764,0.1660130718954247,0.1814569536423842,0.1767810026385223,0.202156334231806,0.2119565217391303,0.2598870056497175,0.2908827785817656,0.2202462380300958,0.1675392670157067,0.1861702127659574,0.2634560906515582,0.3373313343328337,0.2670454545454546,0.2510518934081347,0.4203821656050954,0.4113924050632911
BDAJ-L,12.0,-0.4247728930442278,1.0653265658665548e-07,0.0419392897028402,0.1544165054803352,0.1328205609229903,0.5564973855008594,7.450000000000001,0.0879381255698238,0.0007831534980856,-0.0734853718706039,1.0,0.1327514928801102,-0.5194639438417358,1.594452908010103e-07,-0.2279003199191531,7.691305460893811e-09,-0.3140375306677276,1.120785797449515e-06,-0.4088059701492537,3.0,0.4225584583220426,0.0482790299843188,0.1064622780220044,0.5479642781012644,0.6782673084042947,0.0196541786743515,0.2264276228419655,-0.3217326915957052,-0.3022482142071476,-0.0995024875621889,0.0255102040816326,-0.0242718446601942,-0.0779816513761469,-0.1260869565217391,-0.141025641025641,-0.2555555555555556,-0.199203187250996,-0.1518987341772153,-0.1145374449339208,0.0360824742268039,0.0151515151515151,-0.0289855072463768,-0.1184210526315789,-0.1554621848739495,-0.199203187250996,-0.2500000000000001,-0.3431372549019609,-0.3619047619047619,-0.3322259136212625,-0.3322259136212625,-0.2872340425531915,-0.2386363636363637,-0.2637362637362638,-0.2555555555555556,-0.226923076923077,-0.2769784172661871,-0.2769784172661871,-0.2527881040892193,-0.2386363636363637,-0.3388157894736843,-0.2996515679442509,-0.2922535211267606,-0.2947368421052633,-0.3186440677966102,-0.3322259136212625,-0.3495145631067962,-0.3679245283018869,-0.4000000000000001,-0.3679245283018869,-0.3619047619047619,-0.2795698924731183,-0.3139931740614335,-0.2947368421052633,-0.2386363636363637,-0.2947368421052633,-0.306896551724138,-0.196,-0.2023809523809524
