firms,age,agr,chpmia,currat,depr,egr,grltnoa,herf,invest,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,quick,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ_71-L^J02,11.0,0.2935759458559859,-0.335449611307899,0.9694029850746269,0.1042953598620887,0.0154996353026987,0.0950077399380786,2.5684146721668427e-06,0.3341839565072674,-0.2488973570340941,0.0025764712558877,-0.1260048843556961,0.032051773414658,-0.5821567311866757,-0.457590092937173,0.4701492537313433,15.487283825025434,-0.2703920253043227,-0.4044943820224719,0.0,-0.422077922077922,-0.4825581395348837,-0.6130434782608696,-0.6276150627615062,-0.5801886792452831,-0.6322314049586777,-0.6821428571428572,-0.5761904761904761,-0.5972850678733032,-0.4702380952380952,-0.4971751412429378,-0.6909722222222222,-0.6509803921568627,-0.6260504201680672,-0.720125786163522,-0.7541436464088398,-0.7855421686746988,-0.8081896551724138,-0.8138075313807531,-0.8081896551724138,-0.821285140562249,-0.7968036529680365,-0.9178966789667896,-0.9247038917089678,-0.9134241245136188,-0.915719696969697,-0.910282258064516,-0.9127450980392156,-0.9059196617336152,-0.9158790170132324,-0.9272875816993464,-0.9263245033112584,-0.9294770206022188,-0.9247038917089678,-0.9290271132376396,-0.9263245033112584,-0.9248310810810813,-0.923407917383821,-0.9274061990212072,-0.9258333333333332,-0.928341384863124,-0.9255852842809364,-0.9278768233387358,-0.9230103806228374,-0.916822429906542,-0.914750957854406,-0.9172862453531598
BALZ_07-L^I10,11.0,0.210049405852038,0.0906255709085506,1.6808607958876958,0.2315650865312265,0.152726628197806,0.1426967753747124,1.6701003898050803e-08,0.0956705992589121,1.7557094876720962,-0.2211750149585674,-0.2103886056327937,-0.2850068579349428,-0.200166231279162,-0.1625536222800183,1.218858225697545,3.2198442048941693,0.0595439480770558,0.142857142857143,0.0,0.2098765432098763,0.2249999999999998,0.1529411764705881,0.2564102564102564,0.240506329113924,0.3243243243243243,0.4848484848484848,0.441176470588235,0.6896551724137931,0.6610169491525424,0.6333333333333333,0.96,1.1304347826086951,1.3333333333333337,1.1304347826086951,1.0416666666666663,1.0416666666666663,0.9215686274509802,1.3333333333333337,1.2790697674418603,1.5128205128205128,1.3333333333333337,1.5128205128205128,1.4499999999999995,1.4499999999999995,1.7222222222222223,1.7222222222222223,1.7222222222222223,2.2666666666666666,2.2666666666666666,2.0625,1.88235294117647,1.3902439024390243,1.4499999999999995,1.5789473684210529,1.7222222222222223,1.9696969696969695,1.88235294117647,1.7222222222222223,2.0625,2.3793103448275863,2.3793103448275863,2.5,2.161290322580645,2.6296296296296293,2.769230769230769,3.2608695652173907
BBOU_00-L,11.0,-0.0565665932537382,-0.0948682385525149,0.881807180314643,0.1384518565135305,-0.1100795755968169,0.0250506978408684,0.0001541712813953,0.0203431088443259,-0.292281136248348,-0.1212823941965475,-0.2554807143476336,-0.2002948254829059,-0.1940856879743525,-0.3192303353030578,0.5857200484066156,5.900450225112556,-0.2092914124824026,-0.0963855421686747,-0.1185840707964601,-0.178217821782178,-0.1754966887417217,-0.2157480314960629,-0.2031999999999999,-0.2719298245614034,-0.2589285714285713,-0.3064066852367687,-0.2633136094674555,-0.2782608695652173,-0.2916073968705547,-0.2719298245614034,-0.2145110410094636,-0.2622222222222221,-0.0760667903525045,-0.2157480314960629,-0.3005617977528089,-0.3121546961325966,-0.2956152758132956,-0.3178082191780821,-0.3242876526458615,-0.2169811320754716,-0.0961887477313973,-0.2314814814814815,-0.2132701421800947,-0.2145110410094636,-0.2687224669603523,-0.2157480314960629,-0.2578241430700446,-0.2813852813852813,-0.2443095599393019,-0.1428571428571426,-0.1384083044982699,-0.0586011342155008,-0.0079681274900397,-0.0603773584905659,-0.0311284046692605,-0.0216110019646363,-0.0691588785046727,-0.0994575045207956,-0.0708955223880596,-0.089579524680073,-0.0708955223880596,-0.1091234347048299,-0.074349442379182,-0.0621468926553671,-0.0621468926553671,-0.0928961748633879
BBTU_63-L^C18,11.0,0.422913458577148,-0.2242741062418824,0.532481250660188,0.0361564089075924,0.6470749043193001,0.3101484645107941,2.0484402269809645e-05,0.2840468124422544,0.8335733017159099,0.0416389424071611,0.1093871498813524,0.0309110227533977,-0.4268774703557312,-0.2368906455862979,0.509031372134784,16.341315089319647,-0.0814229249011858,-0.1422594142259415,-0.0459081836327344,0.0279569892473117,-0.0571992110453648,-0.1815068493150684,-0.197986577181208,-0.2125205930807249,-0.2735562310030395,-0.3452054794520547,-0.2960235640648011,-0.3052325581395348,-0.0981132075471697,-0.1801029159519724,-0.1539823008849558,-0.1245421245421245,-0.0478087649402388,-0.158450704225352,-0.2757575757575756,-0.376792698826597,-0.4076827757125154,-0.4170731707317072,-0.4134969325153373,-0.3557951482479784,-0.317142857142857,-0.249607535321821,-0.2790346907993966,-0.2554517133956385,-0.2833583208395801,-0.2460567823343847,-0.1815068493150684,-0.2033333333333332,-0.1715771230502598,-0.1479500891265597,-0.1048689138576778,-0.1340579710144926,-0.1479500891265597,-0.1418312387791741,-0.0284552845528455,-0.0020876826722338,-0.0534653465346534,-0.0497017892644134,0.0391304347826089,0.0938215102974828,0.0323974082073434,0.0257510729613734,0.0482456140350877,0.064587973273942,0.1715686274509804,0.3541076487252126
BCPS_48-L^C06,11.0,-0.0135038648992642,0.1881366157509341,1.1022825772898006,0.0456185977389735,0.1642317908569831,-0.0167992373927488,4.173142579669198e-05,0.0032905969639586,-0.9671176750821748,0.2001378224861739,0.1248242813924041,0.2016176210842064,0.1740432024629126,0.2299143515278785,1.0242704420687665,8.208400214018193,0.0380432024629126,-0.1790900290416263,0.1277292576419213,0.1632882882882882,0.1426991150442478,0.0177339901477833,0.0167322834645669,0.0361083249749247,0.1503340757238307,0.1426991150442478,0.1529017857142856,0.4112021857923496,0.5557228915662651,0.4549295774647888,0.4694167852062589,0.5699088145896656,0.9980657640232108,0.5146627565982405,0.0885142255005269,0.1685520361990951,0.2400960384153661,0.1685520361990951,0.1593714927048259,0.2784653465346534,0.4757142857142857,0.4927745664739884,0.5965996908809892,0.4906204906204907,0.5440956651718982,0.5770992366412215,0.6715210355987056,0.6879084967320261,0.6165884194053208,0.6934426229508197,0.6906710310965629,0.5699088145896656,0.584355828220859,0.7508474576271185,0.7508474576271185,0.7216666666666667,0.6370839936608559,0.9980657640232108,1.1081632653061222,1.1255144032921809,0.9751434034416824,0.9676190476190476,0.945386064030132,0.9564393939393938,0.909426987060998,1.170168067226891
BCQE_67-L^A14,11.0,1.1289969937141298,-0.9212960193977066,1.1105374325275756,0.1345565749235474,1.34435049961568,0.1474364573324992,9.821006072138128e-05,1.0798529156003875,2.073290533300124,-0.148639871867851,3.8667614863856845e-05,-0.1392499534022404,0.3425675436716437,0.2260538278768,0.8103731518422905,3.774659182036888,1.5649828347229036,-0.1475742951485902,0.1300229621125141,0.1329496402877696,0.1992080414255255,0.0053626149131766,0.0204769310523587,0.1077658975801914,0.1826374286572543,0.0623313545601724,0.2132511556240368,0.2899737876802095,0.4684819097351733,0.4218129288551822,0.6049735018344882,0.3318673883626521,0.811780947998159,0.6049735018344882,0.2372721558768069,0.1194199601933465,-0.1025757921130613,-0.0132832080200501,0.0448513800424628,0.0538008565310492,0.2490482233502537,0.1287270642201834,0.1988428745432398,0.1401679698812625,0.0415343915343915,0.2357187696170746,0.2345562872373783,0.3189279731993297,0.4055694394858977,0.4701269604182223,0.3409400544959127,0.3911660777385157,0.3058043117744611,0.246675110829639,0.4347667638483963,0.4050678087080657,0.3395712827492343,0.4734281437125749,0.5259689922480619,0.4533038021410114,0.5629217943628422,0.5722843450479234,0.5153964588144726,0.6590813316477031,0.6947912182522598,0.6984469370146678
BCUB_73-L^L00,11.0,0.435,-0.2615199399379607,1.375439367311072,0.1658291457286432,0.1943427620632278,0.2305661484305826,8.25184391100318e-06,0.2157142857142857,0.0173922239265869,-0.1287617488275446,0.1473843204461614,-0.1276390257232039,0.1506523725488019,-0.1490641556049994,0.9922012302284712,4.494811398451655,0.2998618587148097,-0.2336842105263157,0.072234762979684,0.1613691931540342,0.0795454545454543,-0.072265625,0.0106382978723404,0.0698198198198196,-0.0062761506276151,-0.0794573643410853,0.1964735516372795,0.25,0.2837837837837837,0.4660493827160492,0.4393939393939394,0.3049450549450549,0.3848396501457725,0.2337662337662338,0.133651551312649,0.0084925690021231,-0.2083333333333333,-0.1138059701492537,-0.1154562383612662,-0.1316270566727604,0.0869565217391303,0.0237068965517242,-0.026639344262295,-0.1054613935969867,-0.2921013412816691,-0.1949152542372881,-0.1121495327102802,-0.0812379110251451,-0.1578014184397163,-0.1104868913857677,-0.1203703703703704,-0.1054613935969867,-0.1425992779783393,-0.1838487972508591,-0.1363636363636363,-0.1637323943661971,-0.2003367003367003,-0.1363636363636363,-0.0952380952380952,-0.1252302025782687,-0.1020793950850661,-0.1252302025782687,-0.0480961923847695,-0.0246406570841889,-0.0145228215767635,0.0348583877995642
BCZR_85-L^G00,10.0,-0.0678061981638556,2.4509473939930424,1.9407717618905167,0.1717734447539461,0.1335012594458438,-0.0072675766666504,1.2285189021838745e-06,-0.0201080677541709,-0.15182374598973,-0.0146905009327838,0.0180849076271542,0.0101535942903777,0.1071352489644004,-0.0111152174030838,1.5605743344301524,3.207127627170271,-0.0799658165663823,-0.2432432432432432,0.0882352941176471,0.2333333333333334,0.3120567375886522,0.4999999999999998,0.4605263157894737,0.4304123711340206,0.4378238341968912,0.2937062937062937,0.3703703703703704,0.3944723618090451,0.3944723618090451,0.5994236311239192,0.825657894736842,0.954225352112676,0.6869300911854102,0.7675159235668789,0.3874999999999999,0.6371681415929202,0.4566929133858266,0.6716867469879519,0.6323529411764706,0.9006849315068493,1.0943396226415096,1.0943396226415096,1.5576036866359448,1.4999999999999996,1.1850393700787405,1.3922413793103448,1.5576036866359448,1.293388429752066,1.3717948717948718,1.3516949152542377,0.9270833333333331,0.9204152249134948,1.0708955223880596,1.1511627906976742,1.4666666666666668,1.018181818181818,0.825657894736842,0.8877551020408163,0.9072164948453608,0.819672131147541,0.7343749999999998,0.6323529411764706,0.6818181818181819,0.819672131147541,0.8316831683168318,0.9473684210526314
BDAJ_H9-L,5.0,-0.0145395799676898,0.8327703495779175,1.2252559726962458,0.0717234262125903,-0.1038552321007081,-0.043938161106588,4.61629549781532e-06,0.0235864297253634,-0.2316328004768158,-0.0579469048251619,-0.0127481333090512,-0.0989493757741559,-0.2831406367793254,0.3771423169818892,1.075085324232082,6.583870967741936,-0.0077783179387457,-0.2205882352941176,-0.0072992700729926,0.0036900369003691,-0.0841750841750841,-0.2465373961218835,-0.3216957605985037,-0.2161383285302593,-0.1807228915662649,-0.238095238095238,-0.1282051282051282,-0.1757575757575756,-0.0422535211267603,-0.15527950310559,-0.1365079365079364,-0.2527472527472527,-0.1052631578947368,-0.2842105263157893,-0.4035087719298245,-0.3968957871396895,-0.4559999999999999,-0.5054545454545454,-0.5185840707964602,-0.4175588865096359,-0.3703703703703703,-0.420042643923241,-0.4333333333333332,-0.4125269978401727,-0.4592445328031809,-0.4460285132382892,-0.4559999999999999,-0.4759152215799614,-0.5413153456998313,-0.5405405405405406,-0.5326460481099656,-0.5342465753424657,-0.5459098497495827,-0.548922056384743,-0.5382003395585737,-0.5236427320490367,-0.5405405405405406,-0.575,-0.5922038980509745,-0.6086330935251798,-0.6108726752503577,-0.6358768406961177,-0.6052249637155297,-0.5988200589970502,-0.5834609494640122,-0.5782945736434109
BKLI_06-L^K01,4.0,0.1036351598946867,-0.1181929405591643,0.9309490633224956,0.2246753246753246,0.4393700787401575,0.0230844110693921,8.477135717544524e-08,0.1063295816717732,1.290674138118198,-0.0917057392293934,0.0107649667405765,-0.0948557277416691,0.0483369876226306,0.0659173961645801,0.7503173865923517,5.971328641133037,0.1081062673028921,0.2564102564102564,-0.037037037037037,0.0,-0.6320754716981132,-0.6405529953917051,-0.5714285714285714,-0.6533333333333333,-0.6666666666666666,-0.5894736842105263,-0.6637931034482758,-0.654867256637168,-0.6708860759493671,-0.6694915254237288,-0.6138613861386139,-0.59375,-0.61,-0.6020408163265306,-0.6652360515021459,-0.6892430278884462,-0.6892430278884462,-0.680327868852459,-0.6422018348623854,-0.6138613861386139,-0.5760869565217391,-0.6020408163265306,-0.5617977528089888,-0.606060606060606,-0.5894736842105263,-0.524390243902439,-0.5125,-0.4834437086092715,-0.5063291139240507,-0.5666666666666667,-0.5568181818181819,-0.6020408163265306,-0.5894736842105263,-0.4935064935064934,-0.524390243902439,-0.4045801526717557,-0.4,-0.4657534246575342,-0.4428571428571428,-0.4967741935483871,-0.4620689655172413,-0.4,-0.4,-0.5542857142857143,-0.4967741935483871,-0.5272727272727272
