firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BACQ-L^J02,10.0,-0.1277982674328845,1.2303731919340835e-06,0.0340027620642424,-0.0961240310077519,0.0528470992483073,1.0,-0.2810199317651284,-4.673820242087266e-07,-0.2166025288619949,2.1903705232597693e-07,1.894418263804602e-06,0.0123152709359605,3.0,0.3280687863679477,0.3508316661521772,0.0462836710914117,0.2775880189174986,-0.0057803468208093,0.1768707482993197,1.1624999999999996,0.8602150537634408,2.604166666666667,2.9318181818181817,2.9318181818181817,3.2195121951219514,3.0232558139534884,2.53061224489796,3.325,2.392156862745098,2.203703703703704,2.2641509433962264,0.943820224719101,0.943820224719101,0.1233766233766233,0.0058139534883721,-0.2478260869565216,-0.2761506276150628,-0.1839622641509434,-0.2851239669421487,-0.3821428571428571,-0.1761904761904762,-0.2171945701357466,0.0297619047619048,-0.0225988700564971,-0.3993055555555556,-0.3215686274509803,-0.273109243697479,-0.4559748427672956,-0.5220994475138121,-0.5831325301204819,-0.6271551724137931,-0.6380753138075315,-0.6271551724137931,-0.6526104417670683,-0.6050228310502284,0.2720588235294117,0.1689189189189188,0.3515625,0.3106060606060605,0.3951612903225807,0.3622047244094488,0.4661016949152543,0.3106060606060605,0.130718954248366,0.1456953642384106,0.0949367088607593
BALZ-L^I10,13.0,0.3810514346866431,3.500066929660864e-07,0.0096728329094281,0.2638355745871871,-0.0226243051133656,1.0,0.3857652798777919,8.037071158040616e-08,-0.0075844614049231,2.128603446385848e-09,4.629170308427625e-07,0.3775085816043206,4.0,0.2560577942800159,0.128902244914345,-0.1120005865381156,0.2654303062302005,-0.3223684210526315,-0.1827956989247312,-0.073170731707317,-0.1739130434782608,-0.2475247524752475,-0.1999999999999999,-0.2475247524752475,-0.1914893617021276,-0.2041884816753926,-0.05,0.1782945736434107,0.1968503937007875,-0.0129870129870129,0.357142857142857,0.5510204081632653,0.5510204081632653,0.8765432098765431,0.8999999999999999,0.7882352941176471,0.9487179487179488,0.9240506329113924,1.054054054054054,1.3030303030303028,1.2352941176470589,1.620689655172414,1.5762711864406782,1.5333333333333337,2.04,2.3043478260869565,2.619047619047619,2.3043478260869565,2.166666666666667,2.166666666666667,1.9803921568627447,2.619047619047619,2.5348837209302326,2.8974358974358974,2.619047619047619,2.8974358974358974,2.8,2.8,3.2222222222222223,3.2222222222222223,3.2222222222222223,4.066666666666667,4.066666666666667,3.75,3.4705882352941178,2.707317073170732
BAOH-L,19.0,-0.2733488616400161,7.677100644032489e-07,0.0212165404979227,0.3776985349500561,0.0151938318379433,1.0,-0.5247674532048731,6.081384855871677e-08,-0.4092860175617582,2.7435621347293027e-08,5.010620056084273e-07,2.7233942606392305,4.0,1.050930320345637,-0.2258642973389147,0.1424570913125415,0.1424570913125415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2123287671232877,-0.0836653386454183,-0.2255892255892256,-0.1901408450704225,-0.1756272401433692,-0.1958041958041958,0.0454545454545451,0.1979166666666665,0.0313901345291478,-0.0725806451612903,-0.0873015873015873,-0.0612244897959185,0.0,-0.1605839416058395,-0.0212765957446809,-0.2698412698412699,-0.352112676056338,-0.2721518987341773,0.0648148148148146,-0.1958041958041958,-0.2789968652037617,-0.4056847545219638,-0.4306930693069307,-0.3994778067885118,-0.4191919191919192,-0.4320987654320988,-0.4278606965174129,-0.42643391521197,-0.4700460829493088,-0.4808126410835214,-0.4877505567928731,-0.4663573085846867,-0.4403892944038931,-0.5551257253384914,-0.555984555984556,-0.5855855855855856,-0.6695402298850575
BBIO-L^E18,12.0,0.1583160391343018,2.795021523775907e-07,0.0077243597682742,0.2313078834425118,0.0104103199420111,1.0,0.0760709010339734,6.119504914787332e-08,0.0373626373626272,9.847266425253768e-07,4.6634847798896573e-07,0.2179358717434869,4.0,5.25511347465192,-0.0301251307496586,0.1121898597626753,0.1121898597626753,-0.1019900497512437,-0.032490974729242,0.1371994342291369,0.0634920634920634,-0.0012422360248449,0.214501510574018,-0.0945945945945947,-0.0518867924528303,-0.0705202312138729,-0.1308108108108109,-0.0945945945945947,0.0216010165184241,-0.0110701107011071,0.0496083550913837,-0.1753846153846154,-0.1886982845610495,-0.1845841784989859,-0.1745379876796715,-0.1886982845610495,-0.2555555555555556,-0.2730560578661846,-0.2031714568880079,-0.2429378531073446,-0.1455897980871414,-0.0417163289630514,0.0496083550913837,0.007518796992481,0.2426584234930446,0.1166666666666664,0.386206896551724,0.1999999999999997,0.0677290836653385,-0.0074074074074074,-0.1203501094091905,-0.5373993095512083,-0.4959247648902821,-0.4526889040163376,-0.3463414634146342,-0.3552526062550121,-0.3772269558481798,-0.3982035928143713,-0.4219985621854781,-0.3344370860927153,-0.2357414448669201,-0.2117647058823529,-0.2443609022556392,-0.1572327044025157,-0.1878787878787879,-0.1501057082452432
BBOU-L,12.0,-0.0087234303968546,1.9204929768089569e-07,0.005307500696909,0.1198083067092651,-0.001279735607018,1.0,0.1701440635866865,3.9787755155286395e-08,-0.0172764854692416,8.157926965290461e-06,4.4235341310452125e-07,-0.0713735558408215,4.0,24.72908709098448,0.0349689807601013,0.006358626536668,0.006358626536668,0.0,0.0948012232415902,-0.0453333333333333,-0.0096818810511757,0.0881458966565349,0.1795716639209226,0.2409012131715773,0.2302405498281787,0.1893687707641196,0.2452173913043478,0.3769230769230769,0.4178217821782179,0.497907949790795,0.5911111111111111,0.4377510040160641,0.2672566371681415,0.1815181518151816,0.185430463576159,0.1275590551181102,0.1455999999999999,0.0467836257309941,0.0654761904761904,-0.0027855153203342,0.0591715976331361,0.0376811594202897,0.0184921763869132,0.0467836257309941,0.1293375394321767,0.0607407407407407,0.3283858998144713,0.1275590551181102,0.0056179775280897,0.3984375,0.3984375,0.4406438631790745,0.3875968992248062,0.3849129593810445,0.4039215686274511,0.2785714285714287,0.3113553113553113,0.3065693430656933,0.217687074829932,0.3065693430656933,0.2344827586206896,0.1953255425709514,0.2583479789103691,0.4262948207171315,0.4319999999999999,0.5667396061269145
BBTK-L^C11,11.0,0.1364296081277213,0.0005922600691544,16.367780396736677,0.1818181818181818,-0.5922851996330746,1.0,0.8411764705882353,7.001157367000952e-05,0.1253396739130146,2.042919552328848e-08,0.0007871571526141,-0.108730583824317,3.0,0.002131079144799,-0.4155844155844156,0.3563049853372434,0.2272727272727272,0.0857142857142858,0.1666666666666667,0.3999999999999999,0.2499999999999997,0.2499999999999997,0.2499999999999997,0.3999999999999999,0.3999999999999999,0.7499999999999998,0.296296296296296,0.5909090909090908,0.09375,1.1875,1.1875,0.5909090909090908,-0.1250000000000001,-0.1250000000000001,-0.1250000000000001,-0.0277777777777777,0.0294117647058822,0.2068965517241379,0.2068965517241379,0.2499999999999997,0.2068965517241379,0.346153846153846,0.5909090909090908,0.5909090909090908,0.5217391304347825,0.5217391304347825,0.346153846153846,0.2499999999999997,0.129032258064516,0.0294117647058822,-0.1025641025641026,-0.1025641025641026,-0.1025641025641026,-0.0789473684210526,-0.1025641025641026,-0.8703703703703703,-0.1250000000000001,-0.1250000000000001,-0.2391304347826087,-0.1666666666666667,-0.1463414634146341,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667,-0.1666666666666667
BBTU-L^C18,12.0,0.0199125578979264,8.068451766164017e-07,0.0222980838196278,0.1282051282051282,-0.0069676215292283,1.0,0.0372614107883818,4.4864180954348285e-08,-0.0017573185890016,9.040706024463192e-07,7.129531605040281e-07,0.001359989120087,4.0,3.123365146773269,-0.103440790187778,-0.1309824525176302,-0.0809182676652555,-0.1043478260869564,-0.0456431535269711,0.1004784688995215,0.1855670103092783,0.1979166666666665,0.1855670103092783,0.0599078341013823,0.0407239819004523,0.0313901345291478,-0.08,-0.1481481481481482,-0.1814946619217082,-0.1153846153846155,0.3529411764705881,0.1616161616161615,0.1057692307692306,0.1917098445595855,0.0952380952380951,-0.0495867768595041,-0.0688259109311741,-0.0873015873015873,-0.1575091575091576,-0.2409240924092409,-0.1843971631205674,-0.1929824561403509,0.0454545454545451,-0.0495867768595041,-0.0170940170940171,0.0176991150442478,0.1057692307692306,-0.0254237288135593,-0.1605839416058395,-0.2767295597484277,-0.311377245508982,-0.3235294117647059,-0.319526627218935,-0.2532467532467533,-0.206896551724138,-0.1287878787878789,-0.1636363636363637,-0.1353383458646617,-0.1666666666666666,-0.1254752851711027,-0.0495867768595041,-0.0725806451612903,-0.0376569037656905,-0.0128755364806868,0.0360360360360358,0.0043668122270741
BBXK-L,13.0,-0.0401846422556297,5.98441223832528e-07,0.0165386036340929,0.0904980330063172,0.0170316105369315,1.0,-0.0529835076345994,1.6747181964573267e-10,-0.0790379975682138,3.7760586346317377e-06,3.9064734299516907e-07,-0.0198144616478649,3.0,7.825449917316767,-0.0106127190270069,0.9853822219510708,-0.0146177780489293,0.148936170212766,0.0491071428571427,0.2634408602150537,0.1989795918367347,0.2113402061855671,0.1691542288557215,0.1137440758293839,0.0681818181818181,-0.0167364016736402,-0.0996168582375478,0.0,-0.0996168582375478,-0.0961538461538461,-0.1696113074204946,-0.2033898305084746,-0.0447154471544715,-0.1696113074204946,-0.2539682539682539,-0.4183168316831683,-0.3848167539267015,-0.3579234972677595,-0.3974358974358973,-0.4457547169811321,-0.4211822660098521,-0.4282238442822385,-0.3472222222222222,-0.4296116504854369,-0.4337349397590362,-0.4766146993318485,-0.4766146993318485,-0.5656192236598891,-0.5436893203883495,-0.573502722323049,-0.5719489981785064,-0.5920138888888888,-0.6016949152542372,-0.5905923344947734,-0.5913043478260869,-0.6076794657762938,-0.626984126984127,-0.6147540983606556,-0.6384615384615384,-0.6083333333333334,-0.6043771043771045,-0.5374015748031495,-0.532803180914513,-0.5233265720081135,-0.5144628099173554,-0.5271629778672031
BCPS-L^C06,12.0,-0.3951003839133992,1.912292906152941e-05,0.5284838869322569,0.1093293277037999,0.0261492198285657,1.0,-0.521809612440335,8.18748045700487e-07,-0.5170929696766813,9.007333283774016e-07,2.5337971044801288e-05,-0.2504439235741175,3.0,0.0839734123208176,0.0705115391440066,-0.3986929112079849,-0.3572662386337712,-0.986704956392257,-0.0003189792663477,28.65930599369085,-0.0026519571443724,62.52702702702703,0.0690164866401363,0.0399292113704237,0.0268676277850588,0.0226234500761366,69.16417910447761,79.35897435897436,0.0405046480743691,72.453125,60.051948051948045,52.42045454545454,58.506329113924046,59.65806451612903,57.7625,53.03448275862069,53.34682080924856,54.305882352941175,55.98181818181818,9.400442477876108,9.49330357142857,68.13235294117646,73.61904761904762,12.24225352112676,69.69172932330827,78.00840336134453,78.67796610169492,72.453125,54.96428571428572,60.45098039215686,58.88535031847133,57.03703703703703,58.88535031847133,66.15714285714286,12.43142857142857,0.2536,76.70247933884298,81.47368421052632,77.35,13.354198473282445,82.94642857142856,84.47272727272727,78.67796610169492,80.05172413793103,81.47368421052632,75.4390243902439
BCQE-L^A14,13.0,0.1092367256637168,1.7336886169157577e-07,0.0047912456091314,0.0683085501858736,-0.0196671043072027,1.0,-0.1943359375,1.639123783265807e-08,0.043398452864819,3.5797683696510307e-06,1.4575593026579023e-06,0.1606425702811245,5.0,4.797230144224188,-0.2761242656915086,-0.0690786326579754,-0.1296214301527562,-0.1446540880503144,-0.1311475409836066,0.0192307692307691,-0.064705882352941,-0.0185185185185184,0.0816326530612245,-0.3931297709923664,-0.3536585365853658,-0.364,-0.3262711864406779,-0.4837662337662337,-0.3977272727272727,-0.4341637010676156,-0.445993031358885,-0.5281899109792285,-0.4664429530201341,-0.4664429530201341,-0.4341637010676156,-0.5253731343283582,-0.5181818181818181,-0.4769736842105263,-0.4421052631578948,-0.4984227129337539,-0.4280575539568344,-0.3908045977011494,-0.3086956521739129,-0.3291139240506329,-0.2428571428571428,-0.3715415019762845,-0.1451612903225806,-0.2428571428571428,-0.8541284403669724,-0.8680497925311204,-0.8942115768463074,-0.8836869056327725,-0.876839659178931,-0.87578125,-0.8527777777777777,-0.8669456066945607,-0.8586666666666667,-0.8655959425190194,-0.8772200772200772,-0.8543956043956044,-0.8543956043956044,-0.8444227005870841,-0.834375,-0.826797385620915,-0.841948310139165,-0.836082474226804
