firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chinv,chpmia,chtx,convind,currat,depr,ep,grcapx,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BAJS-L,0.0444833120246132,0.0444833120246132,16.0,4.840110784331035e-07,0.0832073661111245,0.0895545925077405,0.0763256831318841,1.2639214933408474,571.0559,-0.1311596018510899,0.0122326721736913,0.0009278165796793,0.0005427455450338,1.0,1.1518649031167598,0.0656921323200547,7.717130766561876e-08,-0.0397844247329251,0.0001217356783698,-0.0490223580429042,1.6078390231576223e-06,5.0,26.109997769406505,0.6805308028463827,-0.0093354834137632,-0.0334545135541028,0.0144091967676575,0.0066148540556772,-0.0644376304036116,-0.0949829236278893,-0.0452593785700428,0.0922104558382622,1.1829933828946009,2.0,0.8403410271337032,0.0096482866863799,0.0419020461686315,0.0476562675958792,0.6950239478588489,0.049672170892551,-0.0456876659328046,0.0046642198005314,0.0485892429606149,0.0810704742712249,0.0267891204660689,0.0364212193190816,0.0377978635990139,0.1779518746502517,0.1768542676108833,0.3123441396508728,0.3407643312101911,0.2959162733429099,0.3015251442704039,0.1473473837209302,0.1216696269982238,0.1553238199780462,0.0927496106592835,0.1681465038845726,0.2572168027075454,0.2035448827901658,0.2460536700868192,0.2343627834245505,0.3034055727554179,0.4011537608165076,0.3624595469255662,0.5763854218671991,0.5075196944378133,0.7718855218855218,0.7644593461860856,0.6072792059048104,0.6817576564580561,0.8845120859444942,1.0410471881060115,1.151618398637138,1.0938328912466844,1.0664267015706803,0.995891276864728,1.17234262125903,1.2057282570730004,0.8589932293199882,0.6475345682233238,0.6640316205533596,0.7301369863013698,1.1457696228338432,1.185877466251298,1.1148693904889484,1.260200429491768,0.9569259374031608,0.4754672897196261,0.3563144329896905,0.4751226348983881,0.3604049978457559,0.4118041582830316,0.4404653284671531
BBIO-L^E18,0.0757024537502902,-0.0757024537502902,26.0,2.501527855119387e-07,0.0430042933628559,0.0425663170882171,0.0958121168034916,1.891397318131883,37.0,0.0915162939773585,0.0061924297546249,0.0065901700817276,0.001334717484799,1.0,1.3310598111227705,0.141747572815534,2.8584057303257368e-08,0.1834532374100719,5.840471970641248e-07,0.0342052313883298,8.759575903761533e-07,5.0,2.204663029550925,1.0687323943661973,0.0204181079468971,-0.0129413608427248,-0.1275347179550201,0.0090902764997502,0.0206150266286305,-0.0645452717315389,-0.091865414997686,-0.0279198617043201,-2.893491124260355,5.0,0.8216159496327388,0.0122005988023952,0.055104800540906,0.1084280303030303,0.4667671716296195,0.0706844045520115,-0.1667605633802817,-0.088242124003392,0.0381471389645776,0.1653915391539153,-0.0215807174887892,-0.0110192837465564,-0.0241935483870968,0.0552325581395347,0.0552325581395347,0.1487341772151897,0.1634615384615383,0.0254237288135592,0.0552325581395347,-0.0162601626016259,-0.0739795918367347,-0.0620155038759689,-0.0925,-0.0763358778625954,-0.0763358778625954,-0.0268096514745308,-0.0345744680851063,-0.0189189189189189,0.0371428571428571,0.0803571428571428,0.028328611898017,0.1901639344262295,0.2181208053691274,0.3104693140794223,0.375,0.3494423791821561,0.4578313253012047,0.5851528384279476,0.6425339366515836,0.712264150943396,0.6728110599078341,0.6883720930232557,0.712264150943396,0.9945054945054944,1.0625,0.762135922330097,0.7203791469194314,0.6351351351351349,0.6883720930232557,0.9836065573770488,0.9005235602094241,0.9728260869565216,1.1607142857142856,0.8059701492537314,0.5921052631578949,0.5512820512820513,0.6575342465753424,0.6278026905829597,0.7707317073170732,0.7970297029702971
BBOU-L,0.0225224287587685,0.0225224287587685,26.0,1.4527297288296473e-07,0.0249741834006284,0.0189505503022787,0.1654093494929507,0.6891876284182837,69.5,-0.1768634303123996,0.0111155055057138,-0.0020912153039445,0.0006779120309446,1.0,1.5396825396825398,0.1002039032915817,4.963085150083406e-08,0.3264462809917355,1.2607054913495849e-06,-0.0661046715841235,3.273379283456984e-07,3.0,17.5133785825749,0.6212336554860717,-0.0001581948699971,-0.0067488945776121,0.0530519291369858,0.0038655717630729,-0.1512220624754934,-0.1702821572569832,-0.1036219324884218,-0.0229735684453524,0.2320892320892321,4.0,0.6693465264893836,0.0191687567180222,0.0740177089097952,0.1354808806488991,0.3218506571594362,-0.0842604777285959,-0.0302728823194997,-0.0645282154826086,0.0016748414882162,-0.0940483205657041,-0.1027726755882095,-0.0255607720396453,-0.0169230769230768,0.0373376623376624,-0.0229357798165137,0.0567805953693496,0.0892045454545453,0.08,0.0781777277840269,0.0078864353312304,0.0052438384897746,0.0504109589041097,0.0350971922246221,0.0407166123778501,0.0697544642857141,-0.0414999999999998,-0.0046728971962616,-0.0318181818181817,-0.0204394481349002,-0.0386158475426278,-0.0770341839191139,-0.0087900723888313,-0.0118556701030926,-0.0273972602739726,-0.0761445783132529,-0.02789046653144,0.0057712486883527,0.072747621712367,0.0306451612903226,0.0620498614958449,0.0818284424379234,0.0948029697315819,0.1029919447640967,0.1562123039806999,0.2645118733509235,0.2210191082802548,0.2391725921137686,0.2620144832126401,0.3386871508379889,0.3634423897581793,0.4178994082840239,0.4780262143407865,0.5534846029173421,0.5274900398406375,0.5497170573969283,0.4953198127925118,0.4791666666666667,0.5738916256157638,0.5988323603002503,0.581683168316832
BBTU-L^C18,0.0766201523842136,-0.0766201523842136,26.0,4.0797108674586994e-07,0.0701351706401256,0.0216138328530259,0.1565756496504419,1.8727443326766675,-44.3,-0.0934456334703292,-0.01352623919185,0.0052976514768124,-0.0074589549129094,1.0,0.5915238954012623,0.4146211312700106,4.271403104336227e-08,-0.601980198019802,1.6529824708003672e-08,-0.034926343453904,8.050032143220983e-07,5.0,0.3579255379620652,0.4533957845433252,-0.0555667515593209,0.4196573489630296,0.4364574686746511,0.0368684538553618,0.4196573489630296,1.050908114878769,-1.1614812656522049,-0.1398433302079364,-2.182926829268293,6.0,0.5915238954012623,-0.0177773960838199,-0.0528600612870275,0.1906927921623512,-0.1350887657591276,-0.0063150708311997,-0.0829039812646369,-0.1088947864052642,-0.0169824202082266,0.0392737054472092,0.0509081148787687,-0.111111111111111,0.0086206896551723,0.0636363636363634,0.0446428571428569,-0.0084745762711864,-0.0714285714285715,-0.1268656716417912,-0.1068702290076336,-0.158273381294964,-0.2402597402597402,-0.2402597402597402,-0.1397058823529412,-0.2732919254658386,-0.22,-0.3463687150837989,-0.3275862068965517,-0.3874345549738219,-0.3035714285714286,-0.3809523809523809,-0.4608294930875576,-0.4264705882352941,-0.4264705882352941,-0.3842105263157894,-0.4823008849557522,-0.5021276595744681,-0.4608294930875576,-0.4090909090909091,-0.4,-0.3641304347826087,-0.3157894736842105,-0.323699421965318,-0.2451612903225807,-0.259493670886076,-0.2865853658536585,-0.3535911602209945,-0.2865853658536585,-0.2402597402597402,-0.1875,-0.1,-0.1068702290076336,-0.1397058823529412,-0.025,-0.078740157480315,-0.2094594594594595,-0.2352941176470588,-0.2147651006711409,-0.2302631578947369,-0.1068702290076336,-0.1268656716417912
BBXK-L,0.0983284779894528,-0.0983284779894528,27.0,3.663628539998193e-07,0.0629822115249221,0.0269152401752052,0.1971433056035159,2.2774065799705894,12.349999999999994,-0.1101001735292604,-0.0059257970942475,0.0007876389515841,0.0019358589796107,1.0,0.6890509566205721,0.1030192204488084,5.5705565842890387e-08,-0.1879863056333645,1.27386534731051e-06,-0.0411511627906976,5.722043662624381e-07,4.0,3.2565941858476086,0.4122926901340817,0.0188831332084712,0.1828917883731898,0.1278136127472423,0.0377766371469089,0.3980499594880978,0.056581214959,0.0206408202066127,-0.0243627405678057,-1.6269270298047276,5.0,0.3112331881038075,0.0161050885093748,0.046295632216883,0.1077191178867394,0.4081229814453869,0.0370871820827534,0.1818416872899197,-0.0257157232391842,0.0243451853726431,-0.0382964801878259,0.0001648932558657,0.0392156862745098,0.0669456066945606,0.0647181628392483,0.040816326530612,0.2623762376237624,0.2781954887218043,0.1564625850340135,0.1915887850467288,0.1943793911007025,0.1333333333333333,0.1486486486486484,0.108695652173913,0.02,0.0897435897435896,0.1778290993071591,0.0625,0.0303030303030302,0.0179640718562874,0.0580912863070537,0.0515463917525773,0.1538461538461537,0.0920770877944325,0.234866828087167,0.3076923076923077,0.3783783783783783,0.3350785340314135,0.3350785340314135,0.3076923076923077,0.2878787878787878,0.4245810055865919,0.4245810055865919,0.5178571428571428,0.5548780487804879,0.5501519756838904,0.4245810055865919,0.328125,0.4127423822714682,0.5315315315315314,0.639871382636656,0.5692307692307692,0.6346153846153844,0.6037735849056602,0.5838509316770184,0.5044247787610618,0.3858695652173911,0.3212435233160622,0.3144329896907216,0.5044247787610618,0.5
BCIP-L,0.0529724813507416,-0.0529724813507416,16.0,1.659461980556023e-06,0.285281611756953,0.0953489929616573,0.0984236566947291,0.4940776477556521,-136.5166,-0.1647378023588554,-0.0010665510051385,-0.0171087935360296,-0.0027715255412251,1.0,1.1070744408008144,0.3200119490991628,7.398758727165895e-08,-0.5968235418035542,3.35898380522846e-06,-0.0615725834514638,4.559244898703579e-06,4.0,3.1645964602855927,0.4223529108203891,-0.0533814440039622,0.0786388594971625,-0.0708899652084372,-0.0078159684390354,0.0812944275229464,0.0598036723405435,-0.0889304106705331,-0.0256823442628141,-4.807169205297696,4.0,1.085659550877652,-0.00113331878317,-0.0044690048095911,0.076406463204973,1.925256471075354,-0.0495344804079053,-0.0079490606423094,-0.0977298940402342,-0.0486064638653867,-0.0706081807448783,-0.1403012958348046,-0.015625,0.0491803278688525,0.1851851851851851,0.1636363636363635,0.1636363636363635,0.1636363636363635,0.1636363636363635,0.1636363636363635,0.1034482758620691,0.1034482758620691,0.0847457627118644,0.1228070175438598,0.2549019607843137,0.28,0.3333333333333335,0.3913043478260869,0.3333333333333335,0.5609756097560976,0.7777777777777779,0.8285714285714287,0.7297297297297298,0.5999999999999999,0.4222222222222223,0.5609756097560976,0.523809523809524,0.1851851851851851,0.3333333333333335,0.28,0.3061224489795919,0.1851851851851851,0.28,0.4222222222222223,0.28,0.4222222222222223,0.1034482758620691,0.032258064516129,0.0847457627118644,0.1851851851851851,0.1428571428571428,0.032258064516129,0.032258064516129,0.0158730158730158,-0.044776119402985,0.0,-0.1232876712328766,-0.1466666666666666,-0.1688311688311689,-0.2289156626506023,-0.2195121951219512
BCYN-L,0.0730753291981775,-0.0730753291981775,26.0,7.618200803981764e-07,0.1309660980193008,0.1140143930294153,0.2105028338862933,0.8420316221641491,-1048.9006,-0.0920810173300102,-0.0099016919301489,-0.0138190980166324,-0.0033077448712488,1.0,1.679252783440363,0.0695267338027113,1.074300449294992e-07,-0.5127192659696403,1.1194633245388989e-05,-0.0344163030140299,8.761795020041609e-07,4.0,14.529061508170198,0.3903583706611478,-0.0338917242652084,0.1584146220493283,0.043077749515347,0.0132033785998478,0.2388457641317675,0.1839941021076735,0.1700528638916483,0.9893493759196552,-1.1887544248452515,7.0,1.3334658242529829,0.0039252604966058,0.0091444109958096,0.1721341632496453,0.7850590708971391,0.0315489504398427,0.0713790979178928,-0.0434783181438018,0.0499933856421534,-0.0170701694997747,-0.0106506240803447,-0.1242866201648699,0.0651806822019587,0.0513333333333332,0.0669824086603518,0.0623105422701244,0.0443708609271522,-0.023831631073971,-0.0596302921884317,-0.0149906308557152,0.0108974358974358,-0.014375,-0.0654814814814814,-0.0587884213667562,-0.0201926063995029,-0.0750733137829913,-0.023831631073971,-0.0094221105527638,0.0527369826435246,0.0392092257001646,0.0381830151415405,0.1536210680321872,0.0951388888888888,0.0849673202614378,0.0223662884927065,-0.0836722835560721,-0.1427018211470508,-0.1019362186788154,0.0108974358974358,-0.0037902716361339,0.0735194009530293,0.1280400572246065,0.0499334221038614,0.0307189542483659,0.1378066378066378,-0.1003993154592128,-0.1130483689538808,-0.1224262659988869,-0.193762781186094,0.0092799999999999,-0.0453995157384987,-0.0301353013530136,0.1184397163120567,-0.1629511677282378,-0.2634283045305932,-0.3040600176522506,-0.2587544065804935,-0.276605504587156,-0.2862638606019461,-0.2654867256637168
BCZB-L,0.0651207787888865,-0.0651207787888865,27.0,1.1181175678554565e-06,0.1922179511366034,0.0801838301989478,0.0383597269307574,2.2913997779782846,-56.5,0.0100018907326548,-0.0004837198053027,0.0078026997377948,-0.0017329657345411,1.0,0.6507294525494728,0.0600124378109452,-3.3509210374436863e-08,-0.1087160262417994,6.772192684408897e-06,0.0037383177570093,2.2200861186629917e-06,3.0,1.8472398230840144,0.1852407129768449,0.0038866545297884,0.0075955016015525,0.0760850917824668,0.0805746801524742,0.0190067642315856,0.0006947599469768,-0.2101262973154755,-0.5825035342960935,-6.487951807228916,4.0,0.5067167412971255,0.0053968831483839,0.016131955773065,0.0846755637367694,1.6783755745831002,-0.0001813784764207,-0.0772946859903381,-0.0437161774042385,0.0087666263603385,0.0439487422876127,-0.0072654390579982,-0.0514705882352941,0.0187265917602996,0.1012145748987853,0.1724137931034484,0.110204081632653,0.1623931623931624,-0.0620689655172412,-0.12540192926045,-0.1337579617834394,-0.1976401179941003,-0.163076923076923,-0.1225806451612903,-0.1928783382789317,-0.2138728323699421,-0.2547945205479451,-0.3148614609571788,-0.3096446700507613,-0.3025641025641025,-0.297157622739018,-0.3113924050632911,-0.2423398328690806,-0.2688172043010752,-0.287958115183246,-0.2804232804232803,-0.2069970845481049,-0.1831831831831831,-0.2115942028985507,-0.1928783382789317,-0.231638418079096,-0.2138728323699421,-0.1732522796352583,-0.1578947368421052,-0.1052631578947368,-0.0522648083623693,-0.1197411003236245,-0.1337579617834394,-0.0841750841750841,-0.074829931972789,-0.1023102310231022,-0.1023102310231022,-0.0620689655172412,-0.0320284697508895,-0.0993377483443708,-0.0993377483443708,-0.1732522796352583,-0.2046783625730993,-0.2183908045977011,-0.1856287425149699,-0.2668463611859838
BCZN-L,0.0363388759718019,-0.0363388759718019,26.0,3.2739172226461465e-07,0.0562826020107068,0.0659023974327991,0.1459876690817719,1.4439756159478332,-93.5598,-0.0922227959412434,-0.0254660709876735,-0.0021278711292242,-0.004518420872288,1.0,2.115030224647501,0.1501321852076897,5.3493978043674066e-08,-0.1568886473922199,6.33406990060794e-07,-0.0344692943447797,6.217782224914237e-07,4.0,3.419227023120943,0.3976699492315964,-0.002366754853409,0.2478373010676854,0.045666835167714,0.0838771015562586,0.2930650196540369,-0.012670287939728,-0.1764385649299946,-0.0482147892389427,-0.6493657805051535,6.0,1.1386126193630124,0.0051334457130084,0.01488282095259,0.1012080974384584,0.6363935485769295,-0.0140292754558165,-0.0472133998548875,0.0380140092305244,-0.0104324956159363,0.0060562949553296,-0.1144815534182535,0.0124653739612188,0.0299572039942939,0.1515151515151516,0.0857142857142856,0.0712166172106825,0.0509461426491992,-0.0386151797603195,-0.0411686586985392,-0.0895334174022698,-0.1455621301775147,-0.1373954599761051,-0.159487776484284,-0.1097410604192354,-0.1151960784313725,-0.1535756154747948,-0.1455621301775147,-0.1301204819277109,-0.1545667447306791,-0.1604651162790697,-0.1108374384236452,-0.0941028858218319,-0.2269807280513919,-0.2100656455142232,-0.292156862745098,-0.3277467411545623,-0.3037608486017358,-0.2625127681307456,-0.227807486631016,-0.1720183486238533,-0.1604651162790697,-0.1353293413173653,-0.1851015801354402,-0.1097410604192354,-0.0731707317073171,-0.2594871794871795,-0.2030905077262693,-0.2415966386554622,-0.2335456475583864,-0.0707850707850707,-0.1119311193111932,-0.0952380952380953,0.0083798882681562,-0.1141104294478528,-0.2579650565262077,-0.3559322033898305,-0.378657487091222,-0.4251592356687899,-0.3876166242578456,-0.3917438921651222
BDAJ-L,0.0144434414276786,-0.0144434414276786,26.0,3.3343821840978305e-07,0.0573220679255558,0.1226389269093895,0.1276284130139136,1.689884741428991,10.3,0.6312991145021103,-0.0002777584889938,0.0048300336515816,0.002115174672489,1.0,0.5219714964370546,0.2004597701149425,2.3944799836278268e-08,-0.4950819672131147,5.515538990563734e-09,0.2359550561797752,6.315096922337988e-07,5.0,0.2709676381796922,1.377428689541133,-0.0038144738028066,-0.0706127349940781,0.1955441302485005,-0.0182373252091396,-0.0753706902756784,0.1986469864698645,0.4158187036415818,1.138040925863804,-0.5977011494252875,5.0,0.503562945368171,0.0218163729391699,0.0562683284457478,0.1857514141568567,-0.2893750990660518,-0.0510217891460277,0.0016535758577924,-0.0497187695298901,0.0307213425362024,-0.0766599597585513,0.138040925863804,0.0108695652173913,0.03954802259887,0.1358024691358024,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1358024691358024,0.0635838150289018,0.128834355828221,0.1572327044025157,0.1719745222929936,0.4045801526717556,0.3142857142857145,0.3629629629629629,0.3237410071942448,0.2777777777777779,0.2026143790849672,0.1719745222929936,0.1499999999999999,0.2105263157894736,0.2266666666666668,0.0823529411764707,0.1151515151515152,0.128834355828221,0.2105263157894736,0.2689655172413794,0.3237410071942448,0.2348993288590604,0.2185430463576159,0.4153846153846154,0.5726495726495728,0.5593220338983051,0.5333333333333334,0.6140350877192984,0.4263565891472869,0.3430656934306568,0.3333333333333335,0.4488188976377953,0.295774647887324,0.3529411764705881,0.5862068965517244,0.393939393939394,0.3142857142857145,0.2266666666666668,0.2185430463576159,0.2185430463576159,0.2266666666666668,0.4045801526717556
