firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BALZ-L^I10,17.0,0.108957485284979,2.238314942834969e-07,0.07065646786402,0.1195363580008655,0.0713249361852815,1.2618132997345373,-0.0045966265168154,1.0,-0.0383347073371804,7.570240361434375e-09,9.836379972028978e-10,5.052004702277689e-07,0.1923271837227607,4.0,0.1462554248919756,0.0640683542552739,-0.0031795368358814,0.0772600557546794,0.0602409638554217,0.0641025641025641,0.3387096774193547,0.2575757575757573,0.3833333333333333,0.3387096774193547,0.5090909090909088,0.482142857142857,0.6599999999999999,0.596153846153846,0.7291666666666667,0.7291666666666667,0.8863636363636362,0.8043478260869563,0.7291666666666667,0.6599999999999999,0.7291666666666667,0.7291666666666667,0.4067796610169492,0.4310344827586208,0.6274509803921569,0.6599999999999999,0.8043478260869563,0.7659574468085106,0.596153846153846,1.024390243902439,0.9761904761904764,1.1842105263157894,1.441176470588235,1.862068965517241,1.59375,1.862068965517241,1.6774193548387095,1.1282051282051282,1.441176470588235,2.192307692307692,1.441176470588235,1.5151515151515147,1.3055555555555554,0.7659574468085106,0.6599999999999999,0.6599999999999999,0.6274509803921569,0.482142857142857,0.1690140845070422,0.0921052631578946,0.5090909090909088,0.5660377358490565,0.1527777777777776
BAOH-L,31.0,-0.0267194690686891,1.26030971991285e-06,0.3978396047829985,0.1215009103433645,0.1794464555657846,0.4145529513415814,-0.0244254029459829,1.0,0.2520254692773531,1.4402724564014902e-08,3.4858619821525485e-08,5.981754779700792e-07,-0.3448909093163009,4.0,0.6965709575685247,-0.2822939676590723,-0.0013199657365369,-0.0602575446779774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBIO-L^E18,16.0,0.1639139918977874,6.823661307203773e-07,0.2154012362785483,0.1935828877005347,0.3368794326241134,1.047676762250371,0.0662165681474058,1.0,0.5766738660907127,2.696748338531902e-07,4.385280528604461e-07,1.0492547694981144e-06,-0.0097044552271724,3.0,1.4296658310871684,0.0039232399926585,0.04499100179964,0.04499100179964,0.0170648464163822,0.097378277153558,0.1356589147286822,0.1535433070866141,0.273913043478261,0.14453125,0.1226053639846744,0.2008196721311477,0.2362869198312236,0.3198198198198199,0.3564814814814814,0.3691588785046729,0.3080357142857142,0.2850877192982457,0.1910569105691058,0.2964601769911505,0.2794759825327511,0.1959183673469386,0.1098484848484848,0.1356589147286822,0.097378277153558,0.0932835820895523,0.0654545454545454,0.2008196721311477,0.1015037593984962,0.2629310344827587,0.3564814814814814,0.3886255924170618,0.4650000000000001,0.83125,0.7134502923976609,0.5103092783505156,0.4577114427860698,0.2362869198312236,0.3627906976744186,0.2259414225941423,0.081180811808118,0.1535433070866141,-0.0638977635782747,-0.1227544910179639,-0.1067073170731706,-0.1507246376811594,-0.0134680134680135,0.0693430656934306,0.1056603773584907,0.0244755244755245,0.0693430656934306,0.1356589147286822,-0.0361842105263157
BBTK-L^C11,11.0,0.1364296081277213,0.0005358543482825,169.15213679120504,0.1020806241872561,0.1818181818181818,0.2481514124392008,0.5344159886792107,1.0,0.8411764705882353,6.334380474905625e-05,1.2747175875930472e-08,0.0007121898047461,-0.108730583824317,3.0,0.001561193426633,-0.4155844155844156,0.3563049853372434,0.2272727272727272,-0.1063829787234041,0.0444444444444442,0.119047619047619,0.1749999999999998,0.1749999999999998,0.1749999999999998,0.2702702702702702,0.1749999999999998,0.2368421052631577,0.0444444444444442,0.1749999999999998,0.3428571428571429,0.3428571428571429,0.3428571428571429,0.3428571428571429,0.0444444444444442,0.3428571428571429,0.3428571428571429,0.0444444444444442,0.3428571428571429,0.3428571428571429,0.1749999999999998,0.1749999999999998,0.0444444444444442,0.3428571428571429,0.3428571428571429,0.1749999999999998,0.1749999999999998,0.1749999999999998,-0.06,-0.1454545454545456,-0.06,0.119047619047619,0.2702702702702702,0.2702702702702702,0.1749999999999998,0.8076923076923075,0.8076923076923075,0.3823529411764703,0.3823529411764703,0.3823529411764703,0.3823529411764703,0.3823529411764703,0.119047619047619,0.119047619047619,0.119047619047619,0.119047619047619,0.119047619047619,0.1749999999999998
BBTU-L^C18,16.0,-0.0325240234263945,5.011114320867852e-07,0.1581849056178308,0.1704342707892655,0.1724048185603807,3.056503106801861,0.0045932809913679,1.0,0.0439906698858288,5.122681933530636e-08,5.110379339610764e-06,5.009542946041616e-07,-0.0984162895927602,3.0,3.401804411360782,0.396861894398857,0.474251013108602,0.3317731370024074,0.0095238095238097,0.0750853242320819,0.0787671232876712,0.0824742268041236,0.1496350364963503,0.0570469798657717,-0.0031645569620254,0.0606060606060605,0.1091549295774647,0.2209302325581394,0.2068965517241379,0.125,0.2115384615384614,0.2068965517241379,0.1666666666666665,0.1710037174721188,0.2701612903225805,0.3815789473684212,0.3755458515283842,0.3938053097345133,0.3999999999999999,0.4651162790697674,0.6071428571428572,0.7307692307692306,0.5909090909090908,0.5909090909090908,0.7119565217391304,0.7403314917127071,1.0454545454545454,1.2826086956521738,1.0723684210526314,0.9565217391304346,0.8862275449101797,0.75,0.8,0.9936708860759492,0.6237113402061856,0.6578947368421053,0.4318181818181816,0.2804878048780488,0.2401574803149606,0.2650602409638554,0.4062499999999998,0.5,0.4928909952606635,0.529126213592233,0.7696629213483146,0.7119565217391304,0.3125
BBXK-L,17.0,-0.4191484458662618,7.754844725821258e-06,2.447957285521522,0.0740178623547953,0.197405228682929,1.657488727755072,0.0036102517043179,1.0,-0.8076484741040901,9.989233825010048e-06,2.2789440486119987e-06,6.404681503204057e-05,-0.2355223334890618,2.0,0.0392649516073732,0.1032131233775334,0.956730711317232,-0.0432692886827681,0.0,-0.0144927536231882,-0.0144927536231882,-0.0144927536231882,-0.7976190476190476,-0.0144927536231882,-0.0144927536231882,-0.0285714285714284,-0.8017492711370262,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0144927536231882,-0.7536231884057971,-0.0144927536231882,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0285714285714284,-0.0144927536231882,-0.0144927536231882,-0.0285714285714284,-0.0144927536231882,-0.0144927536231882,-0.820580474934037,-0.8260869565217391,-0.8233766233766233,-0.8238341968911918,-0.8181818181818181,-0.8116343490304709,-0.8023255813953488,-0.7687074829931972,-0.7333333333333333,-0.75
BCPS-L^C06,16.0,-0.2266599303321189,3.4043284548976053e-06,1.0746379764028433,0.0300174013921113,0.0361847473829008,0.8706938285764061,-0.0617659224314994,1.0,-0.2767315671879988,-9.400964389462386e-07,2.076626155060639e-07,7.086967521564753e-06,-0.2145116976105235,3.0,0.177904767460952,0.3276842538734003,-0.5423988029580112,0.0464862505456132,77.05882352941177,-0.9872960518121808,-0.9874585023976392,-0.0285714285714285,-0.9867532467532468,-0.9864415791572512,-0.9864954322785648,-0.9868928296067848,-0.9869264291207382,-0.9869230769230768,-0.9866649235194144,-0.2444444444444444,-0.2272727272727273,-0.2272727272727273,-0.9864072494669508,-0.9861807343178433,-0.5277777777777778,-0.9864559819413092,-0.3419354838709677,-0.3419354838709677,-0.9864559819413092,-0.9860864820624744,-0.6382978723404256,-0.9862866361925248,-0.3544303797468354,-0.9863197424892703,-0.986663179916318,-0.9877771120431396,-0.987300796812749,-0.4171428571428571,-0.3584905660377359,-0.9869531849577896,-0.986608901142182,-0.9876632801161104,-0.987914691943128,-0.988180764774044,-0.988242074927954,-0.9875655248079972,-0.9874198322644302,-0.9867944070429828,-0.9868675164156044,-0.9868844027259868,-0.987688593844297,-0.5486725663716814,-0.5714285714285714,-0.9880841121495328,-0.3928571428571428,-0.9881229622729388,-0.9888096544157982
BCQE-L^A14,17.0,-0.1951219512195122,-7.537457901099686e-07,-0.2379335194407092,0.278444352503103,-0.1129668994837534,1.030634613289286,-0.0379344711377286,1.0,0.371002132196162,-5.544661877480795e-07,3.086730538676971e-07,3.615166433435682e-06,-0.1193603655054254,3.0,0.5700136001842446,0.043773957359318,-0.0029193615185787,-0.2487792341300436,0.0,0.1538461538461537,0.4999999999999998,0.25,0.1538461538461537,-0.0625,-0.1176470588235295,-0.2500000000000001,-0.0625,-0.2105263157894736,-0.0625,0.25,0.0714285714285714,-0.0625,-0.1666666666666666,-0.0625,-0.2500000000000001,-0.2105263157894736,-0.3181818181818182,-0.4230769230769231,-0.1666666666666666,-0.2857142857142857,-0.53125,-0.4642857142857143,-0.5714285714285714,-0.4230769230769231,-0.2500000000000001,-0.1666666666666666,0.0714285714285714,0.4999999999999998,0.0,-0.7115384615384616,-0.7169811320754718,-0.7727272727272727,-0.7580645161290323,-0.75,-0.7972972972972974,-0.7761194029850746,-0.8333333333333334,-0.8584905660377359,-0.8611111111111112,-0.8790322580645161,-0.85,-0.8706896551724138,-0.8739495798319328,-0.854368932038835,-0.765625,-0.6153846153846154,-0.8295454545454546
BCYN-L,16.0,-0.0043288780643247,2.656052725695459e-07,0.0838431180826374,0.0920712661882117,0.3069310728080435,0.5186984375702404,0.0413763612551703,1.0,0.1691931041576131,5.937282646784221e-08,1.2612939427617343e-06,2.573103868748503e-07,-0.1282340601543645,4.0,16.489312558034143,0.0867409255285704,0.1463839420444338,0.1463839420444338,0.1528471528471529,0.0671641791044774,0.1612529002320186,0.205298013245033,0.2662871600253003,0.1728178090216754,0.1073008849557521,0.1755725190839694,0.3059360730593607,0.3,0.3864265927977839,0.3179723502304148,0.439252336448598,0.4198581560283687,0.5189681335356602,0.5224334600760456,0.618431689571544,0.477490774907749,0.3637602179836512,0.4058988764044944,0.2974724562540505,0.3854671280276818,0.3768913342503439,0.5519379844961239,0.4340974212034383,0.5471406491499227,0.763876651982379,0.6342857142857143,0.6880269814502531,0.6409836065573771,0.5423728813559321,0.7096498719043551,0.614516129032258,0.512084592145015,0.7469458987783593,0.9287090558766856,0.763876651982379,0.9342995169082128,0.6463815789473684,0.5376344086021505,-0.6024622716441621,-0.6321881315451038,-0.6493870402802102,-0.6461647225167904,-0.618230358504958,-0.6196085882576478,-0.553125,-0.5232198142414861,-0.5874716670100968
BCZB-L,17.0,-0.0774239656952275,9.144122669823972e-07,0.2886508047642119,0.0593572458237937,0.0734536967117457,1.2340759768923664,-0.0093676653214854,1.0,-0.1430250783699059,1.2752434450371792e-08,8.578078145114796e-06,1.496634069347732e-06,-0.0336123110151187,4.0,3.1962142212169926,0.1565918423809768,0.470205720203022,-0.101044279796978,-0.0070671378091873,0.0107142857142858,-0.0104895104895104,-0.0104895104895104,0.0035460992907803,7.085714285714287,-0.0139372822299651,-0.0104895104895104,0.048148148148148,0.0842911877394636,0.0599250936329589,0.1141732283464567,7.085714285714287,7.085714285714287,0.0559701492537312,0.0442804428044281,0.0179856115107914,0.0760456273764258,-0.069078947368421,0.0107142857142858,-0.095846645367412,-0.0503355704697986,-0.0406779661016949,0.029090909090909,0.0179856115107914,0.071969696969697,0.1141732283464567,0.048148148148148,0.1791666666666667,0.2863636363636364,0.2145922746781114,0.1504065040650406,0.0143369175627239,-0.0503355704697986,0.0216606498194946,0.048148148148148,-0.0987261146496815,-0.0629139072847682,-0.2246575342465753,-0.2493368700265251,-0.2942643391521197,-0.2925,-0.3147699757869249,-0.2762148337595907,-0.226775956284153,-0.218232044198895,-0.2493368700265251,-0.2138888888888889,-0.2473404255319148
