,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9
count,391,391,391,391,391,391,391,391,391
annual return mean,0.06064740579249528,0.1814376359707066,0.15718141896497073,0.13573370866788426,0.15008247009629838,0.17428348704431063,0.16876373882004891,0.185295944785848,0.1871920900476418
annual return std,0.15393863238175332,0.16529148643771086,0.1540884803422371,0.14965658198737075,0.13733888137885364,0.12181863121513081,0.10660491343952083,0.10090982166832019,0.10560385755249135
Sharpe ratio,0.3939713173629828,1.0976828866444996,1.0200724844314388,0.9069678517670448,1.0927893731877074,1.4306800635161239,1.583076552243458,1.8362528218005971,1.7725876155101274
t-statistic,-13.404030189920762,-0.580112121131752,-3.176726168092483,-5.555241971724181,-4.23557046406616,-1.5832451319387315,-2.428408224992754,-0.2566929835103072,0.0
Downside deviation,0.14504545626488663,0.1037725393558857,0.1263664964891429,0.1247640904330165,0.10328210564529328,0.09287851067529607,0.07428355932897146,0.07240573050647714,0.08021155887516906
Sortino ratio,0.4181268917637727,1.7484166533544112,1.243853579326506,1.0879228806685937,1.4531313934645549,1.876467288042623,2.2718854662397563,2.5591336968732348,2.333729610453818
Gross profit,4.003708841989087,7.845883746761292,7.543409157968903,7.428664445678798,7.438023303690688,7.4053461302437995,6.999813846836141,7.085352273634548,7.046672269851626
Gross loss,-2.0852190578068974,-2.4131983552044227,-2.7866583491510437,-3.281494225542369,-2.881776779018644,-2.1705676416310977,-1.9185552079610912,-1.5464304432840674,-1.455667777450973
Profit Factor,1.9200423221721064,3.251238643454431,2.7069730884903795,2.2638054298117742,2.581054631935656,3.411709447893072,3.64848184602155,4.581746501697021,4.8408519986552765
Profitable years,18,26,25,24,26,31,32,32,29
Unprofitable years,10,7,8,9,7,2,1,1,4
Maximum drawdown,-0.23179290662506344,-0.21213821230386937,-0.42330322486198263,-0.45158784935094565,-0.421587490892934,-0.2624223076043486,-0.2176611544963538,-0.13993900063791684,-0.17263772115549306
Calmar ratio,0.26164478747658776,0.8552803099462963,0.3713210997062909,0.30056988659675066,0.3559936509938175,0.6641336578255993,0.7753507474062213,1.3241193944587994,1.0843058446018283
Mean,0.0049066234889570065,0.013894336039787384,0.012165603091605783,0.010606573453034345,0.011652804410925945,0.013388180277781844,0.01299554639098478,0.014166040486829873,0.014299244226088628
Standard deviation,0.04133279112468566,0.044158998686551876,0.04137027541590884,0.040259579225325984,0.03714995498528558,0.03318353762297935,0.029241836080046033,0.02775234656059079,0.028980576865780948
Standard error,0.002092967236170777,0.0022360778190433504,0.0020948653270392247,0.0020386230391855687,0.0018811610949492413,0.0016803137444946568,0.0014807179282035072,0.0014052946945429642,0.0014674885536385272
t-statistic,,,,,,,,,
Min,-0.1573896651025136,-0.1264263022421736,-0.16247110663365455,-0.1820566366275053,-0.1310737007153682,-0.12965692051696404,-0.10454315215129895,-0.1507519627591667,-0.18424648520353912
25%,0.0,0.0,0.0,0.0,-0.0017334194408728048,-0.0018344756687143711,-0.002007727982013971,0.0,-0.00011807999280601011
50%,0.0,0.0,0.0,0.0060920195492319045,0.0079395792879407,0.011473219375452528,0.010550222904247628,0.012251214444289348,0.011260568570337384
75%,0.0,0.026106275805728746,0.02985333854041742,0.031026634117532405,0.029061660066249884,0.028475184814775567,0.026756506771501612,0.02731730064645253,0.02573159215872168
Max,0.40353768547893404,0.22495504097430766,0.2316298903284571,0.23920533969851024,0.2029408439966902,0.19657754558158586,0.20103524192400693,0.19199220055436345,0.20731314110870952
Skew,2.991817001088308,1.152367300232699,0.36337575660203975,0.08668244085339227,0.246759778143954,0.1923908600516599,0.45563088977028615,0.3580937634134541,0.43071242115829805
Kurtosis,26.350420756515295,3.2843679929318976,4.513377706978131,5.16872017666593,4.016974027316012,4.872190764114038,5.936250543459174,7.677334117252171,11.3224982775706
