Momentum Index,0,1,2,3
ANEA-L,-0.0526315789473684,-0.8522654616061788,-0.26557716822581323,-1.071138765953007
LLOY-L,0.1096774193548384,-0.6078755563059377,0.20352059181494722,0.1445971874726529
COA-L,-0.2297297297297295,-1.046011392518011,-0.9799753876386432,-2.170158295683
HVT-L,0.0,-0.9388746868888406,-0.08850300546056579,-0.7116425602828057
SMDS-L,0.1114864864864866,-0.7116670716016028,0.1984293945353815,0.17169314828403862
ANTO-L,0.002824858757062,-0.4607734237979055,-0.45950190781350064,-0.22376712852244365
GRG-L,0.011494252873563,-0.7106957332874977,-0.5055296432162651,-0.06861645671747385
DLAR-L,0.0426179604261796,-0.19523785615767852,0.16899117504946087,-0.5629561728211931
GLEG-L,0.0215827338129497,-0.7394150328540366,-0.12827062058099334,-0.42550743829762677
EDIN-L,0.0134357005758158,-0.588601828686807,-0.24443613614778475,-0.3715012837135424
HBR-L,0.247311827956989,-0.9722005202051228,-0.03221433859943155,1.9679427343483753
ALUG-L,0.0781990521327014,-0.36252213578688514,-0.18920118759574733,0.273440980677204
SNXS-L,-0.05,-1.09250048848446,-0.36032317868869573,-0.9325804694296906
BAG-L,0.0820189274447948,-0.390307244000872,-0.030947335107294888,0.12936354378653894
CDFF-L,0.0,-0.9987175651639562,-0.08781530130848811,-0.7107226262009076
PZC-L,0.0675675675675675,-0.6685718875490334,0.161370770129673,-0.2715731343147958
GPEG-L,0.1721311475409832,-0.9390237018627103,0.7775970822492084,0.13441228551506865
IPU-L,0.0916030534351144,-0.76573558903666,-0.009755643490946257,0.21028877392990544
PSON-L,-0.035175879396985,-0.653541331765591,-0.6074322764043854,-0.46338721951502165
HRN-L,-0.0969696969696971,-0.8276907019053071,-0.541708684765238,-1.2312688026047376
OVB-L,0.0,-1.0940331492625839,1.2971164464217166,-2.4175183414650956
ATRAS-L,0.1150442477876105,-0.4778075203241535,0.21955985604194722,0.19001218325509123
CRDA-L,0.0611353711790387,-0.551557022368451,0.05447845816850426,-0.20392972262544934
BOOT-L,0.0254237288135594,-0.06858846552559947,-0.4701115231107418,0.034779293104748664
CFYN-L,0.0,-0.8281424511109434,-0.4297972996551072,-0.2870844388049387
UBGU-L,0.1269841269841265,-0.823533734960152,0.3694944336878783,0.13642207848947513
ECORE-L,0.411764705882353,-1.0077601781467531,2.1499396355555747,1.1063819292423327
SHEL-L,0.0424270382883182,-0.5783968767606997,0.16859070821172187,-0.5579990490557476
HID-L,0.0,68.11261790174996,0.03358635578336902,0.005338565310527057
SBRY-L,0.0104529616724735,-0.2486685234924885,-0.40716109178038906,-0.21009865766647215
RCH-L,0.0060422960725075,-0.40530382948353283,-0.7983066171028881,0.22650705795703763
DSCV-L,0.0,-0.6136426854962254,-0.12750340062066767,-0.6646948150453764
