Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ANEA-L,0.0173913043478262,-8.786200649795573,-1.2675912446118651,5.9986722152683996,1.0209226118933024,-1.866496340982493,-1.6237740619672012,0.40579939375199414,-1.562663960829023,-0.21807455070869572,1.5473523144796186,0.12092635100319331,0.14581043278731326,-0.8288849566957234
CPI-L,-0.0270270270270271,-0.7282080103051851,-0.7098549395822576,-2.820457173163149,-2.1840115158104574,0.6204724382230172,0.6997313887695022,0.8538529367909654,0.4231751483233893,0.48130871737419917,0.23715785001387654,-0.11242930193667097,0.16627097297160376,-0.02929745438809701
LLOY-L,-0.0605468749999998,-2.789245096129947,-0.8567275057068247,-0.9568938510166559,0.25408145505852164,-0.3512724662961211,-1.1961547009860183,-0.07409790042180302,-0.3105919446072756,0.39771961653398075,0.4640326331364069,0.686457793799452,-0.03447653201676147,0.18858682867197446
COA-L,-0.0326618868783425,-7.091363252794534,-1.7449759107337692,3.2902943524911197,5.146404224059337,5.259720590727504,0.3800009975136852,2.6628886588394396,2.0103179699430713,0.03259258920240219,0.49360231262328846,0.42987499099401744,-0.741807167843618,-0.4585101279786112
HVT-L,0.0,0.8289877902748681,-0.42770275012276043,-1.0399314454517377,1.5252246027222953,-0.15740388344223827,-0.521154438787606,-0.0775628914287948,-0.3269356795227589,0.10496044514304322,-0.2455642883040622,-0.10400749580343466,0.09702898464157067,-0.04138012603689855
SMDS-L,0.1024305555555553,-4.531517412423383,-1.0551184131625206,1.1997898264010873,1.0275728072845378,-0.4632424219412986,1.1230814657548198,-0.2258309509026212,0.7117552263607527,-0.4713800017703634,-0.15071314029448038,-0.7485855487387635,0.13979634231753732,0.5103565921609583
ANTO-L,0.1092150170648464,-2.1671809779083,-0.37253916540371385,3.617950462045305,0.9276211213221169,0.3611190864272597,1.7707714725578296,-0.04268791117131498,0.41666400211117727,-0.9292752456459323,-0.23252368514892646,-0.03727084751523095,0.6164575112227544,-0.04591068276199667
GRG-L,0.0,-7.4898618463165105,-1.3667207068158624,2.13605817982327,1.5715458776431677,-0.080597256121866,0.23382929668059765,-1.868937065601063,-1.6438760089069504,-1.0494414812364319,-1.0122653694248347,-0.12625054399019967,0.04478971683926436,-0.030921877213807087
DLAR-L,-0.0129171151776104,-0.6203405967308108,-0.31154290372038346,0.9632364637619659,1.1547516252874601,0.7740326900111402,-0.15841205178089118,0.08252602602745397,-0.24416144581429036,0.8507574042151173,-0.10827634394337896,0.3819933164793157,-0.5717176513130169,0.3262077429700563
GLEG-L,-0.0036231884057972,1.7795132707350392,-0.13594094320275055,-0.35926236391702016,0.528825016885187,-0.5769115667960389,-0.6121400720621943,-0.32737083132492456,0.06508484776028153,0.5420469289898913,-0.08925889115788274,-0.17815192096711277,0.05770028697211415,-0.04576499283276479
EDIN-L,-0.0127795527156548,-0.1979027782738703,-0.5306440774763487,-1.11763848903632,0.16275113615185627,0.022207679578255805,-0.28827718046936507,0.4407850195216659,-0.205915316816187,-0.05938262649484443,0.09968677375070857,0.06264073392291346,0.008256209788012553,0.2152736727886318
HBR-L,-0.0818181818181819,-0.9665779844976022,-0.7947690221378867,-1.986984867321395,0.03383020981166035,1.097727861817693,-0.20060664108026982,-0.6093938404596622,0.430265359973845,-0.8997825262413945,-0.6163406853445673,-0.22256032287139293,-0.13768326588631563,-0.2700652390669778
