Momentum Index,0,1,2,3,4
ANEA-L,0.0571428571428569,-0.9437105452318045,-1.056653941497395,0.1362380939838285,-0.42210215071222557
LLOY-L,0.0457142857142858,-0.5950209652268905,-0.2584483470964105,0.05288370038075657,0.005488566019605316
COA-L,0.3611111111111107,-1.2759153176007367,-7.0263873770739815,4.372640671097262,2.4026612939909535
HVT-L,0.0185185185185186,-1.0140517518790875,-1.2107614270060878,-0.07604366325633172,0.03367942776390771
SMDS-L,0.0703363914373087,-0.7162622665566308,-0.34999439675479915,0.27251899950401803,-0.08304510118772523
ANTO-L,0.0,-0.388470366300701,0.5265178161462578,-0.48768754024782296,0.194732613050221
GRG-L,0.0236363636363636,-0.6345377163503017,1.369180170694175,-0.560061502393888,-0.6692473102820649
DLAR-L,0.0014450867052024,-0.21939358127069417,-0.5688662569791014,-0.40030309937263536,-0.2584778848027337
GLEG-L,0.0464807436918992,-0.765870060495971,-0.12555648582321124,-0.08580055102873499,-0.43233876246633657
EDIN-L,0.0018939393939394,-0.6545658546764089,-0.6631064914577759,-0.34042725579151345,-0.1769868584806125
HBR-L,0.0267857142857141,-0.9349361281408328,0.04438021083610731,0.08715094381395952,0.6120906390228896
ALUG-L,0.0037950664136621,-0.21713603841683754,0.6342444870148575,-0.4677887613844827,0.046498055135124054
SNXS-L,0.0,-1.1654550470071305,-1.494833033436951,-0.283503898080117,-0.4006814815057357
BAG-L,0.0888252148997135,-0.37149879394912727,-0.25526787553347535,0.40351400047309816,-0.1163415841398775
CDFF-L,0.04,-1.0434384275535622,-0.3885814684439305,-0.10956478527898804,-0.4294888281428867
PZC-L,0.0,-0.6609261510684175,-0.2484483215808958,-0.3769834570141487,0.054965217163496796
GPEG-L,0.0445859872611469,-0.8951992433629518,0.5211209482384536,-0.09834712833769418,-0.11821714203192889
IPU-L,0.06993006993007,-0.7763605861663991,-0.43413814352072094,0.31616449068690294,0.08583866649595073
PSON-L,0.0606796116504853,-0.7035308552508874,-0.06831737173636003,-0.017701485803202924,-0.6554951299539705
HRN-L,-0.0130718954248367,-0.9287253036602292,-0.6613095645854958,-0.644587730301778,-0.7955178157711423
OVB-L,0.0,-1.1621152508774153,-1.220901942079361,-0.4195885937110957,-0.430375813479348
ATRAS-L,0.024,-0.4753887730647562,-0.8431040027196788,0.0996631044218691,0.7558546801913861
CRDA-L,0.0694980694980695,-0.5269633664335979,-0.10348776229399663,0.19443462139045398,-0.10368017070398221
BOOT-L,0.0071942446043165,0.036068393736825334,0.40220118537490146,-0.4439663115454664,-0.07498423114242167
CFYN-L,0.0,-0.9140621345128683,-1.3763414311815452,-0.15800200165354963,0.20824715916832987
UBGU-L,-0.0182648401826478,-0.808313786930368,-0.38893752143372756,-0.4082318954173886,0.43270448668982386
ECORE-L,0.2142857142857142,-0.8803062722975651,1.5237981289018085,1.4716294642235814,0.6653666847421639
SHEL-L,-0.0325937627049521,-0.6023953081657026,-0.5047716269352203,-0.6472743115673293,0.02018815760273097
HID-L,0.0,66.05997767078526,-0.6658108366462863,0.11158038354288434,-0.08443878717548488
SBRY-L,-0.0390946502057614,-0.4929355096268282,-1.9472178374376863,-0.401118041649553,0.2813774426421694
RCH-L,0.0176991150442478,-0.45986789426033087,-0.22044571684363254,-0.2908267914673689,-0.4176032257846106
DSCV-L,0.0,-0.6452348611074703,-0.45739641251988084,-0.38789617487755434,-0.03685478159667031
HILS-L,-0.015748031496063,-0.7514126094229396,0.05632533014871275,-0.565928650814009,-0.19110414928640387
HDT-L,0.0396039603960396,-0.7104641757192167,0.003235889157021563,0.09600019544444491,0.4817001090569485
C1Y-L,0.0328638497652582,-0.4347672210547971,0.33754742075134375,-0.1760096843108329,-0.13337745641061002
ATST-L,-0.020085209981741,-0.5720310430076104,-0.7229724706799122,-0.4765840108737409,0.12090588311261997
JET2-L,0.0126582278481013,-0.8699485963583607,1.1572130063127535,-0.33276400061915995,0.5158361203836956
ADIG-L,-0.0196078431372549,-0.6066204116573994,-0.7981965019307639,-0.45641098543503894,0.06012519626475229
BATS-L,-0.1431431431431431,-0.4875352099494962,-0.7213749996594394,-1.6156351521203622,-0.04870194395115028
CTID-L,-0.0666666666666666,-0.9139721150388418,-0.536058040002663,-0.8054484102430579,0.23706646063037934
BGFD-L,0.1421143847487003,-0.7305183247703988,1.3325811149955191,0.4235767056699904,-0.9644155112029121
BOY-L,0.0412186379928314,-0.21972627524109803,0.07244045318860837,-0.12223092124008487,-0.30714693311792013
CRGT-L,0.0,-0.7133296326616065,-1.530678770904259,-0.16852310811043128,0.26304702707449024
RIICi-L,0.0,-0.7167661200622986,-0.6204223234639147,-0.35274045069073146,-0.0503012490875822
MKS-L,0.0043604651162789,-0.5433351644010025,-0.37813669874027367,-0.4468993682367448,-0.3399864521371205
BWY-L,0.0541237113402062,-0.26013450545697436,0.696724734379493,0.059129160959804694,0.2449018102033212
TPK-L,0.1684782608695652,-0.8050589725521967,-0.21995219716948397,1.072239109735479,-0.26235347495013406
LPA-L,0.0222222222222221,-0.8684656413084271,-1.414794346172693,0.060746713563049254,0.13786312296989328
BRSC-L,0.0097087378640776,-0.6919677713366051,-1.0127906195312706,-0.06011282028962833,0.5182861430320185
TW-L,0.1555555555555552,-1.0247142578104704,0.8688082269718198,0.8354335990234101,-0.05669069834304355
CGT-L,0.0,-0.727991456412741,-0.49653272738294457,-0.2861635126670134,0.2393804553986298
ABF-L,-0.0163265306122447,-0.6889293589344091,-0.7813516740231077,-0.45530861413075946,0.010674375650126773
ACRM-L,0.2142857142857142,-0.29890241072427304,1.3492175737595047,1.5527925979234616,1.0651266531520263
CKT-L,-0.0204081632653061,-0.9143736623962884,-0.36491953413173583,-0.5635823604576319,0.042052195279151695
