Momentum Index,0,1,2,3,4
ANEA-L,0.1351351351351353,-0.9558269226363891,-0.9105800869715173,-1.3089529204636328,1.288809155161905
CPI-L,0.0355029585798818,0.004002117136576826,-0.040527976362790395,-0.2777618661599352,0.1727133700207133
LLOY-L,-0.005464480874317,-0.590378932423031,-0.15677699271183776,0.2997629244809553,-0.08200900277008745
COA-L,-0.1428571428571428,-1.2691554450180769,-3.1746076295979675,4.361447587138088,1.2208581408279622
HVT-L,0.0,-1.0320802416878962,-1.0207619564510264,0.3584173247999713,-0.0782872944795262
SMDS-L,0.0028571428571428,-0.7006028373315337,-0.03254082073022866,0.2732390584645098,0.16779453853910747
ANTO-L,-0.1123986095017381,-0.410790004077322,0.20561197456705627,1.4455996874870076,-1.3822858459949965
GRG-L,0.1065719360568384,-0.6484938862637144,0.48960579587339226,-1.4763199357969232,0.5619749952826463
DLAR-L,-0.036075036075036,-0.24675673128097367,-0.6846674844629773,0.6851390216220284,-0.4888098771394041
GLEG-L,0.0977157360406089,-0.7713614906429849,-0.2901959766931239,-1.0335881668036864,0.8010809989669433
EDIN-L,-0.0094517958412098,-0.6808986944224773,-0.7841534138386084,0.3495361194363556,-0.2741682971163678
HBR-L,0.0408706060879975,-0.9426625155789787,-0.19180551965646273,-0.47847730342367256,0.027188367898341496
ALUG-L,0.0207939508506616,-0.24269237567403118,0.0064991550060919155,-0.31288299338239794,-0.282460016907685
SNXS-L,0.1176470588235294,-1.1974509321934093,-1.6134276568755963,-1.1431914552556277,0.8833705784965469
BAG-L,-0.0263157894736841,-0.31094258119780616,0.2460555764806445,0.6827628673782061,0.03289318229817528
CDFF-L,0.2307692307692308,-1.0714146959640307,-0.8013499854859829,-2.7414398895695187,1.8288585076553434
PZC-L,0.0692124105011933,-0.6924471992844522,-0.6950060562740236,-0.78684646961395,0.19563594493404587
GPEG-L,0.1158536585365848,-0.9033029137970404,0.10491106747359162,-1.4431269526086417,0.7591484953439791
IPU-L,0.0326797385620916,-0.7615345409137663,-0.15123549609420506,-0.11548631626201133,0.35983878568396105
PSON-L,0.0022883295194509,-0.6925121435054199,0.07092780104416727,0.26275750313459506,0.196451222204581
HRN-L,-0.0927152317880796,-0.9541976099492306,-0.7383518095269334,1.4642378220760262,-0.8722364499591668
OVB-L,0.0,-1.1855066930893818,-1.1829392076339673,0.36048110588778226,-0.11335338913553177
ATRAS-L,0.078125,-0.4852061128144592,-0.8862015252005133,-0.7948152811110429,0.32043290745718034
CRDA-L,-0.0072202166064981,-0.4940689740094944,0.15624500821284265,0.36014219694841704,0.029292178694686925
BOOT-L,0.0071428571428573,0.011530210461540963,-0.08754767977789363,-0.06886441552276255,-0.3112626345724838
CFYN-L,0.0,-0.9368237060225622,-1.26916499723035,0.3250534708221276,-0.20086409294230465
UBGU-L,0.0558139534883721,-0.8428621278280329,-0.8976253918900049,-0.6620603748563352,-0.07531160889826176
ECORE-L,0.0294117647058824,-0.7927798051518457,2.598889428213881,-0.2663472607542029,0.6433833266464167
SHEL-L,0.0546297284891941,-0.6583761257759857,-1.1015774528865143,-0.6194186538861711,-0.06857533688845617
HID-L,0.0,65.50743299121042,-0.9118510706950212,0.13619818837136421,0.24611559016603385
SBRY-L,0.0471092077087795,-0.5635044995854814,-2.040661465892112,-0.29591589114472777,0.001260062903626743
RCH-L,0.0724637681159421,-0.47835825410598504,-0.547752115857984,-0.758317633710899,0.46437591644128223
DSCV-L,0.0,-0.6710937444593086,-0.6828204639891182,0.17537864378276127,-0.29679579925502547
HILS-L,0.072,-0.7846917076186476,-0.6396972217818573,-0.8972395572269098,0.16970247592322127
HDT-L,0.1142857142857141,-0.7107734763942319,-0.26785036870794354,-1.381384126040232,0.6523171595294605
C1Y-L,-0.0636363636363636,-0.422503497154644,0.2557692378191786,0.927033594063499,-0.6633206188490138
ATST-L,0.0173913043478262,-0.6178684966281756,-1.0551949854144058,-0.06654087639135556,-0.27078821800058034
JET2-L,0.1,-0.8892027657437159,0.2785514371874287,-1.4925134704679877,0.19106125600090115
ADIG-L,-0.005,-0.6461211239143864,-1.0518950995386323,0.24384566327743426,-0.4060569627916802
BATS-L,0.0011682242990653,-0.6389483956903255,-2.042406608956227,-0.13927035684601793,-1.0992411175939067
CTID-L,0.0,-0.9580047248923514,-1.2763198334922754,0.0024200278781193393,-0.6921864889970781
BGFD-L,-0.0182094081942337,-0.6680109045398379,1.8366773749323537,0.44790202646815397,0.36401936448621175
BOY-L,-0.0034423407917381,-0.20071734948495995,0.00799161111358588,0.22472124183021208,-0.07269453539985571
CRGT-L,-0.0842105263157896,-0.7250414256507768,-1.1920500786030086,1.4688938446136242,-0.8635037970158196
RIICi-L,-0.0082644628099173,-0.741448270299185,-0.7697392429577898,0.3122238206840564,-0.32670067544260106
MKS-L,-0.0361794500723587,-0.5720870326391506,-0.5275623549805425,0.6731693372582094,-0.4944221894735799
BWY-L,-0.0342298288508557,-0.22129614814593374,0.6310098888289376,0.485046317458142,-0.45744125523413387
TPK-L,0.0372093023255815,-0.7413577187947008,0.8001288366512745,0.051582736881096755,1.03228280387069
LPA-L,-0.0217391304347825,-0.8788428974347903,-1.0829076060256322,0.6679703046283721,-0.195592740596705
BRSC-L,0.0576923076923077,-0.7124230789667431,-1.0770388335161567,-0.505138332028772,0.1680160801954059
TW-L,0.0,-0.992418045698975,1.6044973855587266,0.25768371444186133,0.415995217066584
CGT-L,0.0,-0.7486046467222259,-0.6964739198248503,0.15431712766473102,-0.34663017046214933
ABF-L,-0.0269709543568464,-0.7263585771550327,-0.9661568891062768,0.5505879780641821,-0.5501990887506464
ACRM-L,-0.0549019607843137,-0.08590941696194308,2.65618030441825,0.8435108213115072,-0.13640855515763683
CKT-L,0.1041666666666667,-0.9500445962129515,-1.007666979542199,-1.2637660301981868,0.35451106863315907
BIOM-L,0.0,-1.0391573803381093,0.45264099931217416,-0.13989499383572288,-0.7260907929361644
RNWH-L,-0.1739130434782609,-0.9890109590602544,3.044180233247163,2.1686512984002166,-1.3886638934247604
VIP-L,0.0923913043478261,-0.560925003494405,-0.4214317778901369,-1.0508977506765613,0.5636539682377459
GFRD-L,0.0370370370370372,-1.04180448564595,-1.6247814035122168,0.07753302111485222,0.37691200049854684
DLN-L,0.1527093596059114,-0.9622765525650782,0.6692180587296751,-2.2985262843523784,0.6712257409625866
CML-L,0.004,-0.6417264672877259,-0.6177095143178294,0.06577245103031161,-0.3213368465000916
C3U-L,-0.108695652173913,-0.832181956719698,4.729686005568171,2.0875167533128223,1.2192977268268668
RFGR-L,-0.0064935064935065,-0.705526426069701,2.168290128347352,1.0788629381257309,1.798277052003054
BAES-L,0.1024844720496895,-0.9134804353120186,2.0258552399095535,-1.5008572887480711,0.8325612487433739
NAIT-L,0.0174672489082969,-0.5741641458058581,-1.4077258248573226,-0.18717951749961861,-0.5539204826536925
ARBB-L,0.0,-0.24722622730773383,-0.04877553299748546,0.051268621116454034,-0.3323594386936186
AIEA-L,0.0,-0.6791891312619153,-0.8016360181974838,0.02907199601121772,-0.617495537847387
CNE-L,0.051724137931034,-0.973697689068347,2.9163475499520994,-0.4677631582316932,1.1117209238639023
NICL-L,0.0393700787401574,-0.31538659206197195,-0.7475668267722902,-0.27405525543092674,0.0858141130348423
DPLM-L,0.0703296703296705,-0.2613847824100951,-0.5109197458057045,-1.0737333550485906,-0.12811768264554366
MRCH-L,0.0084388185654007,-0.6804228480695769,-0.95685972423916,0.06609949676745869,-0.2812333067918223
CMH-L,-0.0357142857142857,-0.6434535549530771,0.15052083750779005,0.30706554563365024,-0.8051674445723366
BARC-L,0.0629370629370629,-0.7265494543762685,-0.7668605759638657,-0.5032581884735505,0.47042215933713316
BWNG-L,0.0558659217877095,-0.39047454662145853,-0.830525605643053,-0.771544195150575,-0.18640740284821528
IMI-L,-0.0737564322469982,-0.6568954927189944,0.1825074353084782,1.3472592444174025,-0.2861185454667091
LOOK-L,0.0085470085470087,-0.6984619707390946,0.22171756881247037,0.24944234230785975,0.3363886424605564
CEPS-L,0.0,-0.6695043567309729,-0.8874146165891477,-0.07411811606987431,-0.8850013686222008
DGE-L,-0.0228690228690228,-0.6884289097734956,-0.9075270456232898,0.46211918071983527,-0.47818384170079964
REDD-L,0.032258064516129,-0.8095600935373441,0.2716005759953014,-0.19874065486950138,0.36510852552795997
LSC-L,-0.1111111111111111,-0.8760370228114658,4.367052891907626,3.4381846949698014,3.231017453424587
RTN-L,0.0365853658536585,-0.4188784216236917,-1.0565989340715551,-0.2578161527847233,0.021148497490604747
BNZL-L,-0.0229007633587785,-0.5687613720091704,-0.7401858450185959,0.311296866249856,-0.7315229354105952
MNKS-L,0.0269607843137256,-0.6635086747591521,-0.9695866574588535,-0.12091239753176489,-0.07565875778550002
KMR-L,-0.0851063829787235,-0.6651726330986998,5.16839082870644,1.7149418995054526,1.6091678331733235
GHT-L,-0.064327485380117,3.22095392584544,15.10940504012129,-2.534724542386523,-2.635110192785151
CTY-L,0.0018518518518517,-0.6338901674585357,-0.7785362826637978,0.1567708380690879,-0.26801498673598656
BUT-L,-0.0053475935828877,-0.6848924007155773,-0.7275914311273113,0.25790448347980516,-0.3281998852515452
KPCK-L,0.0367170626349893,-0.6949796794015394,-0.767517016274302,-0.25692740491086613,0.0956093554372371
N4P-L,-0.074074074074074,-0.6729078992252057,-1.4038573140502613,0.783667278081143,-1.7360002002325652
CFX-L,-0.0181818181818181,-0.9216521451742394,2.862844637702695,-0.17408721655183934,-0.37654177185275256
DIG-L,-0.0301003344481605,-0.6900601133332006,-0.9246810277866812,0.5945951436543165,-0.5620435985322759
RS1R-L,-0.0152284263959391,-0.4191893261953179,-0.5877782022070082,0.3111250205071762,-0.45858230204793704
BMT-L,0.0,-0.936036171272909,0.8747388787596508,0.4844536881656258,0.6725174523383187
BKGH-L,-0.0698795180722887,-0.25265689773421496,1.2629571186881043,1.0383912047466763,-0.36847037451912895
CHG-L,0.0852713178294575,-0.41050964301205894,-0.7271302307466123,-0.9190433948372102,0.4787625753801459
CGS-L,0.0903614457831325,-0.5427685235479062,-0.8406373792203302,-0.9785860186014976,0.521175854203065
JGGI-L,0.01890756302521,-0.6661070662319994,-0.7821113211281856,-0.12508906021136945,-0.2592470658872224
CRPR-L,0.0,-0.5779025319719702,0.6276726489707779,0.03514847204009507,-0.13208703871894117
ELM-L,0.0112359550561802,-0.6749087950873017,-0.05478388999660158,0.3209885675945732,0.4370107611150229
BT-L,0.0543881334981461,-0.6362012950130526,-1.4709746745352636,-0.7484640360228894,-0.36537181238889266
TITN-L,-0.0930232558139535,0.16828945525401734,1.0496925533341395,1.155573211185899,-1.0860702434489096
CLDN-L,-0.0277777777777775,-0.6723587907110261,-0.8592442093616831,0.5990207533463182,-0.44504346980722953
NWG-L,0.0795454545454548,-0.5179639893515224,-0.29633875610780325,-1.1660147841395232,0.08741872131416738
HTG-L,0.0849999999999999,-0.7471935494673487,-1.4594018046575779,-1.5427311409452755,-0.8052125782712308
HAN-L,0.0434782608695654,-0.8500250953429568,-0.581091670206392,-0.3491556520708866,0.19028756150173848
