Momentum Index,0,1,2
ANEA-L,-0.0256410256410257,-0.8169444571702146,-0.6644609208971847
LLOY-L,0.0726643598615919,-0.6193901515480021,-0.01659693558758982
COA-L,-0.0864197530864199,-1.0041701852163039,-1.0642515743080154
HVT-L,0.0,-0.9052579616432109,-0.49688648608786484
SMDS-L,0.0763636363636364,-0.7177508024065513,0.00675420465147026
ANTO-L,0.0925925925925927,-0.4955280449775507,0.1155634672870327
GRG-L,0.1153846153846154,-0.7387454064039771,0.2622160034768046
DLAR-L,-0.0075528700906344,-0.17524146981679306,-0.535830065576861
GLEG-L,0.0373134328358208,-0.726796160350281,-0.2492319765536253
EDIN-L,0.0546558704453441,-0.5938463591297674,-0.13436846596706095
HBR-L,0.3098591549295775,-1.0001273085330822,1.5346099331303262
ALUG-L,0.1253333333333333,-0.43808990220170885,0.3323695915794606
SNXS-L,0.0,-1.060663534767709,-0.4983942596749951
BAG-L,0.0931034482758619,-0.4433533960111472,0.12015166050323321
CDFF-L,0.0,-0.966542651583976,-0.49756283704525217
PZC-L,0.0277777777777776,-0.6530280143514834,-0.3111269036779593
GPEG-L,0.0166666666666666,-0.904372894955545,-0.38741830926627063
IPU-L,0.1008403361344538,-0.7779486395938887,0.16658358620431277
PSON-L,0.0785907859078591,-0.6722141017522396,0.021835087047830635
HRN-L,-0.0178571428571424,-0.7948554086586478,-0.6124923048526161
OVB-L,-0.3333333333333333,-0.991249666639102,-2.684769484273616
ATRAS-L,0.0761904761904761,-0.499353502757342,0.00788837140807992
CRDA-L,0.0456621004566211,-0.5556879629701483,-0.1931112545854655
BOOT-L,0.1238095238095238,-0.1765018098933793,0.3253174692074181
CFYN-L,0.0825082508250825,-0.8319231405341277,0.04517132556926772
UBGU-L,0.0558659217877093,-0.809410228443276,-0.129255464278726
ECORE-L,0.0,-0.9541351037346382,-0.4974014427270739
SHEL-L,-0.0067660863158182,-0.5433333866576728,-0.5368291007265825
HID-L,-0.0317460317460317,68.51575904773121,0.04622051001561367
SBRY-L,0.0891840607210627,-0.30378667596568437,0.09594905891379776
RCH-L,0.1779359430604981,-0.510370971047632,0.675924976892793
DSCV-L,0.009049773755656,-0.5934723302991808,-0.43338675838821883
HILS-L,0.297029702970297,-0.8229160642518923,1.4532396881393919
HDT-L,0.2714285714285716,-0.8264868713909717,1.2847492146564776
C1Y-L,0.1187499999999999,-0.5709575879216128,0.28667070228006586
ATST-L,0.0327868852459016,-0.516294413978773,-0.27671377431200034
ADIG-L,0.052910052910053,-0.5667412676513216,-0.1453763294757706
BATS-L,0.0123839009287924,-0.395866620447541,-0.4096615749082309
CTID-L,0.4545454545454548,-0.9676518118320189,2.484343063783709
BGFD-L,0.0364464692482915,-0.7675070450381127,-0.25587314458192584
BOY-L,0.0929203539823007,-0.3408169566400948,0.12098764576571723
CRGT-L,0.083743842364532,-0.6152636734789401,0.05739066686023323
RIICi-L,0.0,-0.6459542835261045,-0.4935397506743816
MKS-L,-0.0441176470588234,-0.42448535067719023,-0.7799662665174975
BWY-L,0.2357414448669201,-0.5452835528397749,1.05493238601786
TPK-L,0.0764331210191084,-0.7895046318598292,0.006510320373993499
LPA-L,0.0222222222222221,-0.7825112400581256,-0.34940675985825126
BRSC-L,0.076086956521739,-0.6703071999848151,0.005740041967965363
TW-L,0.1428571428571428,-1.0224455442083358,0.4391595697328354
CGT-L,0.0970588235294118,-0.7266558410663105,0.14203331403081862
ABF-L,0.1286031042128603,-0.6385985512670854,0.35030470578433676
ACRM-L,0.0078125,-0.5921770717168191,-0.4423405898363553
CKT-L,0.0,-0.8632593706135636,-0.49677466699901374
BIOM-L,-0.3333333333333333,-0.9291969457188525,-2.6854796703246313
RNWH-L,-0.2142857142857143,-1.0121478127591115,-1.9041191817217509
VIP-L,0.0268456375838925,-0.5768363559394643,-0.31648982407479365
GFRD-L,0.1951219512195123,-0.9330568083907268,0.7834374013101827
DLN-L,-0.1155115511551158,-0.9264653748340517,-1.2546893458281254
CML-L,0.126829268292683,-0.6352574714267979,0.33927079896036033
C3U-L,0.1818181818181818,-1.0000896453098802,0.6949689436331792
RFGR-L,-0.017391304347826,-0.749563398288088,-0.6091019463130247
BAES-L,0.3257575757575757,-1.0607662712571952,1.6386759076767305
NAIT-L,0.0401785714285716,-0.4554048210400604,-0.22761667117067375
AIEA-L,0.0746268656716417,-0.7160922298538679,-0.004348802938629876
CNE-L,0.1851851851851855,-1.0627793524018625,0.7160216836990032
NICL-L,0.0114155251141552,-0.32361518423561275,-0.41402336387960925
DPLM-L,0.1481481481481481,-0.3875800637994411,0.4824208374751585
MRCH-L,0.0666666666666666,-0.6093568542312553,-0.055602652425996914
CMH-L,0.0,-0.6650355257127566,-0.49404747661411796
BARC-L,0.018324607329843,-0.6570982203528143,-0.37351480919869445
BWNG-L,0.0921501706484642,-0.43228378765142106,0.11452672392305875
IMI-L,0.1338912133891212,-0.6648903163130522,0.3847294620482757
LOOK-L,0.1585365853658538,-0.7951599346339503,0.5448778225771822
CEPS-L,-0.1578947368421053,-0.6251452394904871,-1.530106990032758
DGE-L,-0.082437275985663,-0.3837982090552941,-1.0308267544472667
REDD-L,-0.0294117647058823,-0.8326644080117253,-0.6888751988506673
LSC-L,-0.0769230769230768,-0.8969390473337849,-1.002336782968027
RTN-L,0.0833333333333334,-0.41449146565642747,0.05656423669034837
BNZL-L,0.110091743119266,-0.6126057195469214,0.22923676692468892
MNKS-L,0.0155440414507772,-0.5545524667659468,-0.3905389756894722
KMR-L,1.0666666666666669,-1.0804117606629127,6.498193730640438
GHT-L,0.0,-0.4942187814577771,-0.495126504667315
CTY-L,0.0720164609053497,-0.5737176829262304,-0.020062956188027257
BUT-L,0.0231213872832369,-0.6034413024309273,-0.34145443869984954
KPCK-L,0.0380952380952384,-0.6242561067739691,-0.24336038907332144
N4P-L,-0.0769230769230768,-0.6124190192068365,-0.9984599571972361
CFX-L,0.2692307692307691,-1.046148431958235,1.2678660870566094
DIG-L,0.0403508771929823,-0.5955163750229637,-0.228082355369062
RS1R-L,0.0946745562130177,-0.42307576658298895,0.13055537682064747
BMT-L,0.15625,-0.9320401900230629,0.5282377543420794
BKGH-L,0.1711026615969579,-0.5602336806394049,0.631125322021706
CHG-L,0.0703030303030303,-0.4807750986996095,-0.02959921129948856
CGS-L,0.0866666666666666,-0.49265693868219923,0.07742021479183857
JGGI-L,0.0138248847926265,-0.5981344761676599,-0.4024422058175898
CRPR-L,0.2230215827338129,-0.7504655337124007,0.9688996516944616
ELM-L,0.0694444444444444,-0.6898295425640307,-0.038715490118117486
BT-L,-0.0346889952153109,-0.4780890726508136,-0.7188284774221513
TITN-L,0.1194029850746267,-0.29460346403026505,0.2945466259243382
CLDN-L,0.1868421052631579,-0.6501459511460324,0.73196653729339
NWG-L,0.1390374331550801,-0.6310175928092057,0.41866983420928067
HTG-L,0.1842105263157898,-0.7870391323429833,0.7132403653371815
HAN-L,0.1369863013698631,-0.8388736367663635,0.4028091836378218
